StartFrame,EndFrame,NativeStartFrame,NativeEndFrame,TimingSearchStartFrame,TimingSearchEndFrame,StartBoundaryStatus,EndBoundaryStatus,TimingResolved,NativeTraceCrossesReturnLevel,TimingMaxExtensionFrames,SiteID,EventID,Session,SearchLimitSec
647,665,647,665,642,670,return_crossing,search_limit_unresolved,0,1,5,1,10,ID13-20200917,5
690,701,694,701,689,706,return_crossing,seed_not_below_return_level,0,1,5,1,11,ID13-20200917,5
774,816,774,811,769,816,seed_not_below_return_level,return_crossing,0,1,5,1,12,ID13-20200917,5
853,862,853,862,848,867,return_crossing,return_crossing,0,1,5,1,13,ID13-20200917,5
891,898,891,898,886,903,return_crossing,search_limit_unresolved,0,0,5,1,14,ID13-20200917,5
951,953,951,953,946,958,search_limit_unresolved,return_crossing,0,0,5,1,15,ID13-20200917,5
983,992,983,992,978,997,seed_not_below_return_level,return_crossing,0,1,5,1,16,ID13-20200917,5
1025,1030,1025,1030,1020,1035,return_crossing,return_crossing,1,0,5,1,17,ID13-20200917,5
1059,1084,1059,1084,1054,1089,seed_not_below_return_level,return_crossing,0,1,5,1,18,ID13-20200917,5
1164,1182,1164,1181,1159,1186,seed_not_below_return_level,return_crossing,0,1,5,1,19,ID13-20200917,5
75,87,80,87,75,92,return_crossing,search_limit_unresolved,0,0,5,2,1,ID13-20200917,5
431,433,431,433,426,438,search_limit_unresolved,search_limit_unresolved,0,0,5,2,2,ID13-20200917,5
747,754,747,754,742,759,search_limit_unresolved,search_limit_unresolved,0,0,5,2,3,ID13-20200917,5
997,1017,997,1017,992,1022,search_limit_unresolved,search_limit_unresolved,0,0,5,2,4,ID13-20200917,5
1037,1044,1037,1044,1032,1049,search_limit_unresolved,search_limit_unresolved,0,0,5,2,5,ID13-20200917,5
8,10,8,10,3,15,return_crossing,return_crossing,1,0,5,3,1,ID13-20200917,5
85,92,86,92,81,97,return_crossing,return_crossing,0,1,5,4,1,ID13-20200917,5
188,193,188,193,183,198,seed_not_below_return_level,seed_not_below_return_level,0,1,5,4,2,ID13-20200917,5
305,312,305,307,300,312,search_limit_unresolved,return_crossing,0,0,5,4,3,ID13-20200917,5
401,406,402,404,397,409,return_crossing,return_crossing,1,0,5,4,4,ID13-20200917,5
523,540,527,540,522,545,return_crossing,search_limit_unresolved,0,0,5,4,5,ID13-20200917,5
594,599,594,599,589,604,search_limit_unresolved,return_crossing,0,0,5,4,6,ID13-20200917,5
726,733,726,733,721,738,return_crossing,search_limit_unresolved,0,0,5,4,7,ID13-20200917,5
776,785,776,785,771,790,search_limit_unresolved,search_limit_unresolved,0,0,5,4,8,ID13-20200917,5
852,865,852,864,847,869,return_crossing,return_crossing,1,0,5,4,9,ID13-20200917,5
1096,1106,1096,1106,1091,1111,seed_not_below_return_level,return_crossing,0,1,5,4,10,ID13-20200917,5
1183,1195,1183,1195,1178,1200,seed_not_below_return_level,seed_not_below_return_level,0,1,5,4,11,ID13-20200917,5
17,21,17,19,12,24,return_crossing,return_crossing,1,0,5,5,1,ID13-20200917,5
1185,1191,1186,1190,1181,1195,return_crossing,return_crossing,1,0,5,5,2,ID13-20200917,5
20,30,20,27,15,32,return_crossing,return_crossing,1,0,5,6,1,ID13-20200917,5
75,84,80,84,75,89,return_crossing,search_limit_unresolved,0,0,5,6,2,ID13-20200917,5
476,495,480,495,475,500,return_crossing,search_limit_unresolved,0,0,5,6,3,ID13-20200917,5
28,36,28,36,23,41,seed_not_below_return_level,return_crossing,0,1,5,7,1,ID13-20200917,5
58,69,60,66,55,71,return_crossing,return_crossing,1,0,5,7,2,ID13-20200917,5
87,92,87,92,82,97,search_limit_unresolved,search_limit_unresolved,0,0,5,7,3,ID13-20200917,5
112,115,112,115,107,120,search_limit_unresolved,search_limit_unresolved,0,0,5,7,4,ID13-20200917,5
309,313,309,313,304,318,search_limit_unresolved,search_limit_unresolved,0,0,5,7,5,ID13-20200917,5
343,356,343,356,338,361,search_limit_unresolved,search_limit_unresolved,0,0,5,7,6,ID13-20200917,5
415,452,415,452,410,457,return_crossing,search_limit_unresolved,0,0,5,7,7,ID13-20200917,5
602,611,607,610,602,615,return_crossing,return_crossing,1,0,5,7,8,ID13-20200917,5
656,658,656,658,651,663,search_limit_unresolved,search_limit_unresolved,0,0,5,7,9,ID13-20200917,5
678,682,678,681,673,686,search_limit_unresolved,return_crossing,0,0,5,7,10,ID13-20200917,5
743,765,743,765,738,770,search_limit_unresolved,search_limit_unresolved,0,0,5,7,11,ID13-20200917,5
979,993,979,988,974,993,search_limit_unresolved,return_crossing,0,0,5,7,12,ID13-20200917,5
1054,1077,1054,1077,1049,1082,search_limit_unresolved,search_limit_unresolved,0,0,5,7,13,ID13-20200917,5
1183,1196,1184,1196,1179,1200,return_crossing,recording_boundary_unresolved,0,0,5,7,14,ID13-20200917,5
29,36,29,34,24,39,search_limit_unresolved,return_crossing,0,0,5,8,1,ID13-20200917,5
60,66,62,65,57,70,return_crossing,return_crossing,1,0,5,8,2,ID13-20200917,5
442,444,442,444,437,449,search_limit_unresolved,search_limit_unresolved,0,0,5,8,3,ID13-20200917,5
741,747,743,747,738,752,return_crossing,search_limit_unresolved,0,0,5,8,4,ID13-20200917,5
878,880,878,880,873,885,search_limit_unresolved,search_limit_unresolved,0,0,5,8,5,ID13-20200917,5
1045,1049,1045,1047,1040,1052,search_limit_unresolved,return_crossing,0,0,5,8,6,ID13-20200917,5
1094,1100,1094,1100,1089,1105,search_limit_unresolved,search_limit_unresolved,0,0,5,8,7,ID13-20200917,5
30,37,30,35,25,40,seed_not_below_return_level,return_crossing,0,1,5,9,1,ID13-20200917,5
76,99,76,99,71,104,search_limit_unresolved,search_limit_unresolved,0,0,5,9,2,ID13-20200917,5
285,289,285,289,280,294,search_limit_unresolved,search_limit_unresolved,0,0,5,9,3,ID13-20200917,5
30,36,30,36,25,41,seed_not_below_return_level,search_limit_unresolved,0,1,5,10,1,ID13-20200917,5
62,64,62,64,57,69,seed_not_below_return_level,seed_not_below_return_level,0,1,5,10,2,ID13-20200917,5
354,359,354,358,349,363,seed_not_below_return_level,return_crossing,0,1,5,10,3,ID13-20200917,5
432,439,434,436,429,441,return_crossing,return_crossing,1,0,5,10,4,ID13-20200917,5
641,663,641,662,636,667,search_limit_unresolved,return_crossing,0,0,5,10,5,ID13-20200917,5
743,748,743,748,738,753,seed_not_below_return_level,seed_not_below_return_level,0,1,5,10,6,ID13-20200917,5
851,861,851,861,846,866,search_limit_unresolved,seed_not_below_return_level,0,1,5,10,7,ID13-20200917,5
890,903,895,901,890,906,return_crossing,return_crossing,1,0,5,10,8,ID13-20200917,5
937,951,940,949,935,954,return_crossing,return_crossing,1,0,5,10,9,ID13-20200917,5
972,983,975,983,970,988,return_crossing,search_limit_unresolved,0,0,5,10,10,ID13-20200917,5
1013,1021,1013,1019,1008,1024,search_limit_unresolved,return_crossing,0,0,5,10,11,ID13-20200917,5
1133,1155,1133,1151,1128,1156,seed_not_below_return_level,return_crossing,0,1,5,10,12,ID13-20200917,5
30,37,31,35,26,40,return_crossing,return_crossing,1,0,5,11,1,ID13-20200917,5
59,69,63,65,58,70,return_crossing,return_crossing,1,0,5,11,2,ID13-20200917,5
86,97,86,92,81,97,search_limit_unresolved,return_crossing,0,0,5,11,3,ID13-20200917,5
308,314,308,310,303,315,search_limit_unresolved,return_crossing,0,0,5,11,4,ID13-20200917,5
343,357,344,357,339,362,return_crossing,search_limit_unresolved,0,0,5,11,5,ID13-20200917,5
438,443,438,443,433,448,search_limit_unresolved,search_limit_unresolved,0,0,5,11,6,ID13-20200917,5
635,642,635,642,630,647,search_limit_unresolved,search_limit_unresolved,0,0,5,11,7,ID13-20200917,5
746,748,746,748,741,753,search_limit_unresolved,search_limit_unresolved,0,0,5,11,8,ID13-20200917,5
770,774,772,774,767,779,return_crossing,return_crossing,1,0,5,11,9,ID13-20200917,5
877,881,879,881,874,886,return_crossing,search_limit_unresolved,0,0,5,11,10,ID13-20200917,5
979,988,979,988,974,993,search_limit_unresolved,search_limit_unresolved,0,0,5,11,11,ID13-20200917,5
1010,1013,1010,1012,1005,1017,search_limit_unresolved,return_crossing,0,0,5,11,12,ID13-20200917,5
1059,1068,1059,1068,1054,1073,search_limit_unresolved,search_limit_unresolved,0,0,5,11,13,ID13-20200917,5
1094,1099,1095,1099,1090,1104,return_crossing,search_limit_unresolved,0,0,5,11,14,ID13-20200917,5
1159,1163,1159,1163,1154,1168,return_crossing,return_crossing,1,0,5,11,15,ID13-20200917,5
1192,1195,1192,1195,1187,1200,search_limit_unresolved,recording_boundary_unresolved,0,0,5,11,16,ID13-20200917,5
446,465,446,465,441,470,return_crossing,search_limit_unresolved,0,0,5,12,1,ID13-20200917,5
561,563,561,563,556,568,return_crossing,return_crossing,1,0,5,12,2,ID13-20200917,5
621,631,621,631,616,636,search_limit_unresolved,search_limit_unresolved,0,0,5,12,3,ID13-20200917,5
745,754,749,754,744,759,return_crossing,search_limit_unresolved,0,0,5,12,4,ID13-20200917,5
879,886,881,886,876,891,return_crossing,search_limit_unresolved,0,0,5,12,5,ID13-20200917,5
997,1038,997,1034,992,1039,search_limit_unresolved,return_crossing,0,0,5,12,6,ID13-20200917,5
1062,1067,1062,1064,1057,1069,return_crossing,return_crossing,1,0,5,12,7,ID13-20200917,5
1196,1200,1196,1200,1191,1200,search_limit_unresolved,recording_boundary_unresolved,0,0,5,12,8,ID13-20200917,5
32,39,35,38,30,43,return_crossing,return_crossing,1,0,5,13,1,ID13-20200917,5
461,464,461,464,456,469,search_limit_unresolved,search_limit_unresolved,0,0,5,13,2,ID13-20200917,5
875,882,880,882,875,887,return_crossing,search_limit_unresolved,0,0,5,13,3,ID13-20200917,5
32,38,36,38,31,43,return_crossing,search_limit_unresolved,0,0,5,14,1,ID13-20200917,5
32,38,36,38,31,43,return_crossing,search_limit_unresolved,0,0,5,15,1,ID13-20200917,5
312,335,312,334,307,339,search_limit_unresolved,return_crossing,0,0,5,15,2,ID13-20200917,5
453,465,453,465,448,470,search_limit_unresolved,return_crossing,0,0,5,15,3,ID13-20200917,5
35,43,37,43,32,48,return_crossing,search_limit_unresolved,0,0,5,16,1,ID13-20200917,5
39,45,39,45,34,50,search_limit_unresolved,search_limit_unresolved,0,0,5,17,1,ID13-20200917,5
182,191,182,191,177,196,search_limit_unresolved,search_limit_unresolved,0,0,5,17,2,ID13-20200917,5
339,343,339,341,334,346,search_limit_unresolved,return_crossing,0,0,5,17,3,ID13-20200917,5
579,581,579,581,574,586,search_limit_unresolved,search_limit_unresolved,0,0,5,17,4,ID13-20200917,5
1172,1176,1172,1176,1167,1181,search_limit_unresolved,search_limit_unresolved,0,0,5,17,5,ID13-20200917,5
35,42,39,42,34,47,return_crossing,search_limit_unresolved,0,0,5,18,1,ID13-20200917,5
465,468,465,468,460,473,search_limit_unresolved,search_limit_unresolved,0,0,5,18,2,ID13-20200917,5
615,621,615,621,610,626,search_limit_unresolved,search_limit_unresolved,0,0,5,18,3,ID13-20200917,5
673,677,673,677,668,682,search_limit_unresolved,search_limit_unresolved,0,0,5,18,4,ID13-20200917,5
770,772,770,772,765,777,search_limit_unresolved,search_limit_unresolved,0,0,5,18,5,ID13-20200917,5
887,891,887,891,882,896,search_limit_unresolved,search_limit_unresolved,0,0,5,18,6,ID13-20200917,5
973,979,974,979,969,984,return_crossing,search_limit_unresolved,0,0,5,18,7,ID13-20200917,5
1001,1003,1001,1003,996,1008,search_limit_unresolved,search_limit_unresolved,0,0,5,18,8,ID13-20200917,5
1084,1089,1085,1088,1080,1093,return_crossing,return_crossing,1,0,5,18,9,ID13-20200917,5
1196,1198,1196,1198,1191,1200,search_limit_unresolved,recording_boundary_unresolved,0,0,5,18,10,ID13-20200917,5
55,60,55,59,50,64,search_limit_unresolved,return_crossing,0,0,5,19,1,ID13-20200917,5
462,470,464,468,459,473,return_crossing,return_crossing,1,0,5,19,2,ID13-20200917,5
679,681,679,681,674,686,search_limit_unresolved,search_limit_unresolved,0,0,5,19,3,ID13-20200917,5
989,991,989,991,984,996,search_limit_unresolved,search_limit_unresolved,0,0,5,19,4,ID13-20200917,5
156,158,156,158,151,163,return_crossing,search_limit_unresolved,0,0,5,20,1,ID13-20200917,5
213,268,213,268,208,273,return_crossing,return_crossing,0,1,5,20,2,ID13-20200917,5
68,73,68,71,63,76,search_limit_unresolved,return_crossing,0,0,5,21,1,ID13-20200917,5
259,265,260,264,255,269,return_crossing,return_crossing,1,0,5,21,2,ID13-20200917,5
318,333,318,329,313,334,search_limit_unresolved,return_crossing,0,0,5,21,3,ID13-20200917,5
351,356,351,356,346,361,search_limit_unresolved,search_limit_unresolved,0,0,5,21,4,ID13-20200917,5
417,435,419,430,414,435,return_crossing,return_crossing,1,0,5,21,5,ID13-20200917,5
522,533,527,531,522,536,return_crossing,return_crossing,1,0,5,21,6,ID13-20200917,5
744,750,744,750,739,755,return_crossing,search_limit_unresolved,0,0,5,21,7,ID13-20200917,5
851,855,852,855,847,860,return_crossing,search_limit_unresolved,0,0,5,21,8,ID13-20200917,5
973,1004,978,1004,973,1009,return_crossing,search_limit_unresolved,0,0,5,21,9,ID13-20200917,5
1093,1097,1095,1097,1090,1102,return_crossing,search_limit_unresolved,0,0,5,21,10,ID13-20200917,5
1193,1195,1193,1195,1188,1200,search_limit_unresolved,recording_boundary_unresolved,0,0,5,21,11,ID13-20200917,5
53,61,57,59,52,64,return_crossing,return_crossing,1,0,5,22,1,ID13-20200917,5
363,387,363,387,358,392,seed_not_below_return_level,return_crossing,0,1,5,22,2,ID13-20200917,5
464,470,465,468,460,473,return_crossing,return_crossing,1,0,5,22,3,ID13-20200917,5
525,529,526,529,521,534,return_crossing,search_limit_unresolved,0,0,5,22,4,ID13-20200917,5
586,592,587,592,582,597,return_crossing,search_limit_unresolved,0,0,5,22,5,ID13-20200917,5
733,744,733,744,728,749,search_limit_unresolved,seed_not_below_return_level,0,1,5,22,6,ID13-20200917,5
805,807,805,807,800,812,return_crossing,seed_not_below_return_level,0,1,5,22,7,ID13-20200917,5
852,865,852,862,847,867,return_crossing,return_crossing,1,0,5,22,8,ID13-20200917,5
888,898,890,898,885,903,return_crossing,search_limit_unresolved,0,0,5,22,9,ID13-20200917,5
1090,1095,1090,1093,1085,1098,search_limit_unresolved,return_crossing,0,0,5,22,10,ID13-20200917,5
93,96,93,96,88,101,search_limit_unresolved,search_limit_unresolved,0,0,5,23,1,ID13-20200917,5
445,459,447,459,442,464,return_crossing,search_limit_unresolved,0,0,5,23,2,ID13-20200917,5
480,487,481,487,476,492,return_crossing,return_crossing,1,0,5,23,3,ID13-20200917,5
581,588,583,587,578,592,return_crossing,return_crossing,1,0,5,23,4,ID13-20200917,5
610,613,610,613,605,618,search_limit_unresolved,search_limit_unresolved,0,0,5,23,5,ID13-20200917,5
658,672,663,669,658,674,return_crossing,return_crossing,1,0,5,23,6,ID13-20200917,5
125,128,125,127,120,132,search_limit_unresolved,return_crossing,0,0,5,24,1,ID13-20200917,5
161,171,165,171,160,176,return_crossing,search_limit_unresolved,0,0,5,25,1,ID13-20200917,5
704,743,706,743,701,748,return_crossing,search_limit_unresolved,0,0,5,25,2,ID13-20200917,5
887,895,892,895,887,900,return_crossing,search_limit_unresolved,0,0,5,25,3,ID13-20200917,5
93,104,98,101,93,106,return_crossing,return_crossing,1,0,5,26,1,ID13-20200917,5
148,151,149,151,144,156,return_crossing,search_limit_unresolved,0,0,5,26,2,ID13-20200917,5
765,796,765,796,760,801,search_limit_unresolved,return_crossing,0,0,5,26,3,ID13-20200917,5
98,106,101,103,96,108,return_crossing,return_crossing,1,0,5,27,1,ID13-20200917,5
210,224,210,224,205,229,search_limit_unresolved,search_limit_unresolved,0,0,5,27,2,ID13-20200917,5
104,124,104,123,99,128,search_limit_unresolved,return_crossing,0,0,5,28,1,ID13-20200917,5
474,476,474,476,469,481,search_limit_unresolved,search_limit_unresolved,0,0,5,28,2,ID13-20200917,5
888,890,888,890,883,895,search_limit_unresolved,search_limit_unresolved,0,0,5,28,3,ID13-20200917,5
120,126,120,126,115,131,search_limit_unresolved,search_limit_unresolved,0,0,5,29,1,ID13-20200917,5
146,164,146,164,141,169,search_limit_unresolved,search_limit_unresolved,0,0,5,29,2,ID13-20200917,5
467,472,467,472,462,477,search_limit_unresolved,search_limit_unresolved,0,0,5,29,3,ID13-20200917,5
756,760,758,760,753,765,return_crossing,search_limit_unresolved,0,0,5,29,4,ID13-20200917,5
886,890,888,890,883,895,return_crossing,search_limit_unresolved,0,0,5,29,5,ID13-20200917,5
1115,1124,1115,1124,1110,1129,search_limit_unresolved,search_limit_unresolved,0,0,5,29,6,ID13-20200917,5
117,119,117,119,112,124,search_limit_unresolved,search_limit_unresolved,0,0,5,30,1,ID13-20200917,5
504,506,504,506,499,511,search_limit_unresolved,search_limit_unresolved,0,0,5,30,2,ID13-20200917,5
454,456,454,456,449,461,search_limit_unresolved,search_limit_unresolved,0,0,5,31,1,ID13-20200917,5
139,147,139,147,134,152,search_limit_unresolved,search_limit_unresolved,0,0,5,32,1,ID13-20200917,5
388,394,388,392,383,397,search_limit_unresolved,return_crossing,0,0,5,32,2,ID13-20200917,5
789,796,789,796,784,801,search_limit_unresolved,search_limit_unresolved,0,0,5,32,3,ID13-20200917,5
1106,1115,1106,1110,1101,1115,search_limit_unresolved,return_crossing,0,0,5,32,4,ID13-20200917,5
147,157,147,157,142,162,search_limit_unresolved,search_limit_unresolved,0,0,5,33,1,ID13-20200917,5
204,231,204,231,199,236,seed_not_below_return_level,search_limit_unresolved,0,1,5,33,2,ID13-20200917,5
259,269,259,269,254,274,search_limit_unresolved,return_crossing,0,0,5,33,3,ID13-20200917,5
402,413,405,408,400,413,return_crossing,return_crossing,1,0,5,33,4,ID13-20200917,5
835,842,836,842,831,847,return_crossing,search_limit_unresolved,0,0,5,33,5,ID13-20200917,5
137,139,137,139,132,144,search_limit_unresolved,search_limit_unresolved,0,0,5,34,1,ID13-20200917,5
794,797,794,797,789,802,search_limit_unresolved,search_limit_unresolved,0,0,5,34,2,ID13-20200917,5
688,692,690,692,685,697,return_crossing,search_limit_unresolved,0,0,5,35,1,ID13-20200917,5
378,380,378,380,373,385,search_limit_unresolved,search_limit_unresolved,0,0,5,36,1,ID13-20200917,5
563,572,563,572,558,577,search_limit_unresolved,search_limit_unresolved,0,0,5,36,2,ID13-20200917,5
698,705,700,702,695,707,return_crossing,return_crossing,1,0,5,36,3,ID13-20200917,5
1177,1182,1177,1182,1172,1187,search_limit_unresolved,return_crossing,0,0,5,36,4,ID13-20200917,5
167,169,167,169,162,174,search_limit_unresolved,search_limit_unresolved,0,0,5,37,1,ID13-20200917,5
924,931,926,931,921,936,return_crossing,search_limit_unresolved,0,0,5,37,2,ID13-20200917,5
377,396,377,391,372,396,search_limit_unresolved,return_crossing,0,0,5,38,1,ID13-20200917,5
202,208,204,208,199,213,return_crossing,search_limit_unresolved,0,0,5,39,1,ID13-20200917,5
254,257,254,257,249,262,search_limit_unresolved,search_limit_unresolved,0,0,5,39,2,ID13-20200917,5
405,413,406,409,401,414,return_crossing,return_crossing,1,0,5,39,3,ID13-20200917,5
907,910,907,910,902,915,search_limit_unresolved,search_limit_unresolved,0,0,5,39,4,ID13-20200917,5
945,958,945,956,940,961,search_limit_unresolved,return_crossing,0,0,5,39,5,ID13-20200917,5
1133,1135,1133,1135,1128,1140,search_limit_unresolved,search_limit_unresolved,0,0,5,39,6,ID13-20200917,5
1169,1171,1169,1171,1164,1176,search_limit_unresolved,search_limit_unresolved,0,0,5,39,7,ID13-20200917,5
247,249,247,249,242,254,search_limit_unresolved,search_limit_unresolved,0,0,5,40,1,ID13-20200917,5
252,254,252,254,247,259,search_limit_unresolved,search_limit_unresolved,0,0,5,41,1,ID13-20200917,5
883,893,887,893,882,898,return_crossing,search_limit_unresolved,0,0,5,41,2,ID13-20200917,5
1024,1029,1025,1027,1020,1032,return_crossing,return_crossing,1,0,5,41,3,ID13-20200917,5
1049,1058,1050,1053,1045,1058,return_crossing,return_crossing,1,0,5,41,4,ID13-20200917,5
1088,1094,1088,1092,1083,1097,search_limit_unresolved,return_crossing,0,0,5,41,5,ID13-20200917,5
268,276,268,273,263,278,search_limit_unresolved,return_crossing,0,0,5,42,1,ID13-20200917,5
360,363,360,363,355,368,search_limit_unresolved,search_limit_unresolved,0,0,5,43,1,ID13-20200917,5
613,615,613,615,608,620,search_limit_unresolved,search_limit_unresolved,0,0,5,44,1,ID13-20200917,5
392,397,392,395,387,400,search_limit_unresolved,return_crossing,0,0,5,45,1,ID13-20200917,5
1113,1115,1113,1115,1108,1120,search_limit_unresolved,search_limit_unresolved,0,0,5,46,1,ID13-20200917,5
436,439,436,439,431,444,search_limit_unresolved,search_limit_unresolved,0,0,5,47,1,ID13-20200917,5
442,444,442,444,437,449,search_limit_unresolved,search_limit_unresolved,0,0,5,48,1,ID13-20200917,5
987,999,987,999,982,1004,search_limit_unresolved,search_limit_unresolved,0,0,5,48,2,ID13-20200917,5
479,484,479,484,474,489,search_limit_unresolved,search_limit_unresolved,0,0,5,49,1,ID13-20200917,5
698,700,698,700,693,705,search_limit_unresolved,search_limit_unresolved,0,0,5,50,1,ID13-20200917,5
1154,1162,1154,1162,1149,1167,search_limit_unresolved,search_limit_unresolved,0,0,5,50,2,ID13-20200917,5
600,604,602,604,597,609,return_crossing,search_limit_unresolved,0,0,5,51,1,ID13-20200917,5
993,995,993,995,988,1000,search_limit_unresolved,search_limit_unresolved,0,0,5,51,2,ID13-20200917,5
654,656,654,656,649,661,search_limit_unresolved,search_limit_unresolved,0,0,5,52,1,ID13-20200917,5
662,667,662,667,657,672,search_limit_unresolved,search_limit_unresolved,0,0,5,53,1,ID13-20200917,5
683,694,683,694,678,699,search_limit_unresolved,search_limit_unresolved,0,0,5,54,1,ID13-20200917,5
834,843,834,843,829,848,search_limit_unresolved,search_limit_unresolved,0,0,5,55,1,ID13-20200917,5
963,971,963,967,958,972,search_limit_unresolved,return_crossing,0,0,5,55,2,ID13-20200917,5
1110,1112,1110,1112,1105,1117,search_limit_unresolved,search_limit_unresolved,0,0,5,55,3,ID13-20200917,5
1147,1153,1147,1153,1142,1158,search_limit_unresolved,search_limit_unresolved,0,0,5,55,4,ID13-20200917,5
710,714,710,712,705,717,search_limit_unresolved,return_crossing,0,0,5,56,1,ID13-20200917,5
723,726,723,726,718,731,search_limit_unresolved,search_limit_unresolved,0,0,5,57,1,ID13-20200917,5
739,743,739,741,734,746,search_limit_unresolved,return_crossing,0,0,5,58,1,ID13-20200917,5
759,768,759,768,754,773,search_limit_unresolved,search_limit_unresolved,0,0,5,59,1,ID13-20200917,5
1033,1037,1033,1037,1028,1042,search_limit_unresolved,search_limit_unresolved,0,0,5,60,1,ID13-20200917,5
1,12,1,12,1,22,seed_not_below_return_level,seed_not_below_return_level,0,1,10,1,1,ID13-20200917,10
79,91,79,89,69,99,search_limit_unresolved,return_crossing,0,0,10,1,2,ID13-20200917,10
225,243,227,243,217,253,return_crossing,search_limit_unresolved,0,0,10,1,3,ID13-20200917,10
291,301,292,301,282,311,return_crossing,return_crossing,1,0,10,1,4,ID13-20200917,10
346,354,346,354,336,364,seed_not_below_return_level,return_crossing,0,1,10,1,5,ID13-20200917,10
420,441,420,441,410,451,return_crossing,seed_not_below_return_level,0,1,10,1,6,ID13-20200917,10
473,477,473,477,463,487,seed_not_below_return_level,seed_not_below_return_level,0,1,10,1,7,ID13-20200917,10
522,540,531,537,521,547,return_crossing,return_crossing,1,0,10,1,8,ID13-20200917,10
554,560,557,559,548,569,return_crossing,return_crossing,1,0,10,1,9,ID13-20200917,10
647,672,647,665,637,675,return_crossing,return_crossing,0,1,10,1,10,ID13-20200917,10
690,701,694,701,684,711,return_crossing,seed_not_below_return_level,0,1,10,1,11,ID13-20200917,10
774,816,774,811,764,821,seed_not_below_return_level,return_crossing,0,1,10,1,12,ID13-20200917,10
853,862,853,862,843,872,return_crossing,return_crossing,0,1,10,1,13,ID13-20200917,10
891,905,891,898,881,908,return_crossing,return_crossing,1,0,10,1,14,ID13-20200917,10
944,953,951,953,941,963,return_crossing,return_crossing,1,0,10,1,15,ID13-20200917,10
983,992,983,992,973,1002,seed_not_below_return_level,return_crossing,0,1,10,1,16,ID13-20200917,10
1025,1030,1025,1030,1015,1040,return_crossing,return_crossing,1,0,10,1,17,ID13-20200917,10
1059,1084,1059,1084,1049,1094,seed_not_below_return_level,return_crossing,0,1,10,1,18,ID13-20200917,10
1164,1182,1164,1181,1154,1191,seed_not_below_return_level,return_crossing,0,1,10,1,19,ID13-20200917,10
75,87,80,87,70,97,return_crossing,search_limit_unresolved,0,0,10,2,1,ID13-20200917,10
431,440,431,433,421,443,search_limit_unresolved,return_crossing,0,0,10,2,2,ID13-20200917,10
747,754,747,754,737,764,search_limit_unresolved,search_limit_unresolved,0,0,10,2,3,ID13-20200917,10
997,1017,997,1017,987,1027,search_limit_unresolved,search_limit_unresolved,0,0,10,2,4,ID13-20200917,10
1037,1044,1037,1044,1028,1054,search_limit_unresolved,search_limit_unresolved,0,0,10,2,5,ID13-20200917,10
8,10,8,10,1,20,return_crossing,return_crossing,1,0,10,3,1,ID13-20200917,10
85,92,86,92,76,102,return_crossing,return_crossing,0,1,10,4,1,ID13-20200917,10
188,193,188,193,178,203,seed_not_below_return_level,seed_not_below_return_level,0,1,10,4,2,ID13-20200917,10
305,312,305,307,295,317,search_limit_unresolved,return_crossing,0,0,10,4,3,ID13-20200917,10
401,406,402,404,392,414,return_crossing,return_crossing,1,0,10,4,4,ID13-20200917,10
523,540,527,540,517,550,return_crossing,search_limit_unresolved,0,0,10,4,5,ID13-20200917,10
594,599,594,599,584,609,search_limit_unresolved,return_crossing,0,0,10,4,6,ID13-20200917,10
726,741,726,733,716,743,return_crossing,return_crossing,1,0,10,4,7,ID13-20200917,10
767,792,776,785,766,795,return_crossing,return_crossing,1,0,10,4,8,ID13-20200917,10
852,865,852,864,842,874,return_crossing,return_crossing,1,0,10,4,9,ID13-20200917,10
1096,1106,1096,1106,1086,1116,seed_not_below_return_level,return_crossing,0,1,10,4,10,ID13-20200917,10
1183,1195,1183,1195,1173,1200,seed_not_below_return_level,seed_not_below_return_level,0,1,10,4,11,ID13-20200917,10
17,21,17,19,7,29,return_crossing,return_crossing,1,0,10,5,1,ID13-20200917,10
1185,1191,1186,1190,1176,1200,return_crossing,return_crossing,1,0,10,5,2,ID13-20200917,10
20,30,20,27,10,37,return_crossing,return_crossing,1,0,10,6,1,ID13-20200917,10
75,84,80,84,70,94,return_crossing,search_limit_unresolved,0,0,10,6,2,ID13-20200917,10
476,504,480,495,470,505,return_crossing,return_crossing,1,0,10,6,3,ID13-20200917,10
28,36,28,36,18,46,seed_not_below_return_level,return_crossing,0,1,10,7,1,ID13-20200917,10
58,69,60,66,50,76,return_crossing,return_crossing,1,0,10,7,2,ID13-20200917,10
87,92,87,92,77,102,search_limit_unresolved,search_limit_unresolved,0,0,10,7,3,ID13-20200917,10
112,115,112,115,103,125,search_limit_unresolved,search_limit_unresolved,0,0,10,7,4,ID13-20200917,10
309,313,309,313,299,323,search_limit_unresolved,search_limit_unresolved,0,0,10,7,5,ID13-20200917,10
343,356,343,356,333,366,search_limit_unresolved,search_limit_unresolved,0,0,10,7,6,ID13-20200917,10
415,461,415,452,405,462,return_crossing,return_crossing,1,0,10,7,7,ID13-20200917,10
602,611,607,610,597,620,return_crossing,return_crossing,1,0,10,7,8,ID13-20200917,10
656,658,656,658,646,668,search_limit_unresolved,search_limit_unresolved,0,0,10,7,9,ID13-20200917,10
678,682,678,681,669,691,search_limit_unresolved,return_crossing,0,0,10,7,10,ID13-20200917,10
