Session,SinkID,EventID,NativeStartFrame,NativeEndFrame,StartFrame,EndFrame,DurationSec,TimingSearchStartFrame,TimingSearchEndFrame,TimingMaxExtensionFrames,StartBoundaryStatus,EndBoundaryStatus,TimingResolved,NativeTraceCrossesReturnLevel,BaselineStatus,BaselineValidSamples,NormOxySinkAmp,EventArea_um2
FB2316-baseline,3,6,386,422,386,422,37,366,442,20,return_crossing,seed_not_below_return_level,0,1,insufficient_clean_prebaseline,3,NaN,6313.71006756757
FB2316-baseline,3,7,462,477,462,477,16,443,497,20,seed_not_below_return_level,seed_not_below_return_level,0,1,insufficient_clean_prebaseline,18,NaN,5060.6809375
FB2316-baseline,3,8,517,546,517,546,30,498,564,20,seed_not_below_return_level,seed_not_below_return_level,0,1,insufficient_clean_prebaseline,12,NaN,4950.92125
FB2316-baseline,3,9,583,662,583,666,84,565,674,20,seed_not_below_return_level,return_crossing,0,1,insufficient_clean_prebaseline,14,NaN,6003.16459375
FB2316-baseline,3,10,687,706,687,706,20,675,719,20,seed_not_below_return_level,return_crossing,0,1,valid,20,0.0555996962073435,2986.291875
FB2316-baseline,3,11,733,768,733,768,36,720,782,20,seed_not_below_return_level,seed_not_below_return_level,0,1,valid,20,0.0554421513580304,2817.70222222222
FB2316-baseline,3,12,796,801,796,801,6,783,821,20,seed_not_below_return_level,seed_not_below_return_level,0,1,valid,20,0.0780953958210358,3196.60708333333
FB2316-baseline,3,13,1016,1032,1009,1033,25,996,1052,20,return_crossing,return_crossing,1,0,valid,20,0.149293100776147,1984.85147058824
FB2316-baseline,3,14,1074,1121,1074,1121,48,1054,1141,20,return_crossing,seed_not_below_return_level,0,1,insufficient_clean_prebaseline,15,NaN,1933.33520833333
FB2316-baseline,3,15,1185,1200,1179,1200,22,1165,1200,20,return_crossing,recording_boundary_unresolved,0,1,valid,20,0.0514368882678061,1766.16453125
FB2316-baseline,4,1,20,22,20,22,3,1,42,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,19,NaN,1014.29916666667
FB2316-baseline,4,2,72,74,72,74,3,52,94,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0154830967336482,1332.76333333333
FB2316-baseline,4,3,274,278,271,295,25,254,298,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,17,NaN,1625.824
FB2316-baseline,4,4,349,351,334,365,32,329,369,20,return_crossing,return_crossing,1,0,valid,20,0.0815992249514154,2567.9625
FB2316-baseline,4,5,388,397,370,397,28,370,417,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,17,NaN,1052.03625
FB2316-baseline,5,1,1196,1199,1196,1199,4,1176,1200,20,seed_not_below_return_level,recording_boundary_unresolved,0,1,valid,20,0.00933825944679028,2311.16625
FB2316-baseline,6,1,1112,1126,1112,1126,15,1092,1146,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0526287370001728,1132.84883333333
FB2316-baseline,7,1,43,80,35,99,65,23,100,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,12,NaN,5559.12289473684
FB2316-baseline,7,2,436,443,436,443,8,416,463,20,seed_not_below_return_level,seed_not_below_return_level,0,1,valid,20,0.0333068551610164,2135.1365625
FB2316-baseline,7,3,1108,1120,1108,1120,13,1088,1130,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0524539958721268,2152.92538461539
FB2316-baseline,7,4,1140,1142,1140,1142,3,1131,1162,20,search_limit_unresolved,search_limit_unresolved,0,0,insufficient_clean_prebaseline,19,NaN,1413.76
FB2316-baseline,8,1,47,50,38,51,14,27,70,20,return_crossing,return_crossing,1,0,valid,20,0.042913624018614,2337.398125
FB2316-baseline,8,2,99,102,90,103,14,79,122,20,return_crossing,return_crossing,1,0,valid,20,0.0495367813617513,1677.459375
FB2316-baseline,8,3,372,376,369,377,9,352,396,20,return_crossing,return_crossing,1,0,valid,20,0.104964082923188,4512.987
FB2316-baseline,8,4,533,538,533,538,6,513,558,20,return_crossing,return_crossing,0,1,valid,20,0.0815745956094244,762.105
FB2316-baseline,9,1,67,103,67,103,37,47,123,20,return_crossing,seed_not_below_return_level,0,1,valid,20,0.0473501632346442,3210.06506756757
FB2316-baseline,9,2,447,451,443,452,10,427,464,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,19,NaN,1811.38
FB2316-baseline,9,3,477,487,469,487,19,465,507,20,return_crossing,seed_not_below_return_level,0,1,insufficient_clean_prebaseline,17,NaN,2199.96318181818
FB2316-baseline,9,4,553,580,553,580,28,533,600,20,return_crossing,seed_not_below_return_level,0,1,valid,20,0.0949839370197177,4202.81973214286
FB2316-baseline,9,5,661,775,661,775,115,641,795,20,return_crossing,seed_not_below_return_level,0,1,valid,20,0.101008680488371,4210.83421739131
FB2316-baseline,9,6,1038,1058,1036,1059,24,1018,1073,20,return_crossing,return_crossing,1,0,valid,20,0.0416506332651953,1619.1444047619
FB2316-baseline,9,7,1089,1107,1089,1108,20,1074,1127,20,seed_not_below_return_level,return_crossing,0,1,valid,20,0.0552655109941804,1960.19684210526
FB2316-baseline,9,8,1164,1178,1164,1178,15,1144,1198,20,return_crossing,seed_not_below_return_level,0,1,valid,20,0.0523832047906013,2794.01683333333
FB2316-baseline,10,1,88,90,88,92,5,68,110,20,search_limit_unresolved,return_crossing,0,0,insufficient_clean_prebaseline,15,NaN,949.87
FB2316-baseline,11,1,89,97,87,101,15,69,114,20,return_crossing,return_crossing,1,0,valid,20,0.115208875480773,1126.59
FB2316-baseline,11,2,132,141,120,144,25,115,161,20,return_crossing,return_crossing,1,0,valid,20,0.0857822619367422,1367.371
FB2316-baseline,11,3,470,481,470,482,13,450,501,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,2,NaN,3455.24416666667
FB2316-baseline,11,4,552,557,540,559,20,532,577,20,return_crossing,return_crossing,1,0,valid,20,0.129174998157341,1381.54541666667
FB2316-baseline,11,5,707,712,704,722,19,687,726,20,return_crossing,return_crossing,1,0,valid,20,0.0533623589470855,843.101666666667
FB2316-baseline,11,6,740,749,737,756,20,727,769,20,return_crossing,return_crossing,1,0,valid,20,0.0364830815812546,1514.82175
FB2316-baseline,11,7,1082,1092,1071,1094,24,1062,1103,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,19,NaN,1538.26727272727
FB2316-baseline,11,8,1114,1121,1112,1127,16,1104,1141,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,19,NaN,1261.89125
FB2316-baseline,12,1,328,349,328,351,24,308,369,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0403184901039245,2018.72477272727
FB2316-baseline,12,2,464,466,464,467,4,444,486,20,return_crossing,return_crossing,1,0,valid,20,0.0559519476619446,1862.92333333333
FB2316-baseline,12,3,539,552,536,562,27,519,563,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,19,NaN,2869.33321428571
FB2316-baseline,12,4,575,580,565,580,16,564,600,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,13,NaN,2436.34291666667
FB2316-baseline,13,1,109,111,103,111,9,89,131,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.0287771872062283,1113.70416666667
FB2316-baseline,13,2,710,721,709,722,14,690,741,20,return_crossing,return_crossing,1,0,valid,20,0.0673637816667524,1722.55979166667
FB2316-baseline,13,3,772,785,770,787,18,752,797,20,return_crossing,return_crossing,1,0,valid,20,0.0711411310531028,2051.21428571429
FB2316-baseline,13,4,809,811,799,831,33,798,831,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,13,NaN,1588.63916666667
FB2316-baseline,14,1,109,112,102,113,12,89,132,20,return_crossing,return_crossing,1,0,valid,20,0.0745358903734417,3111.92875
FB2316-baseline,14,2,268,272,251,273,23,248,291,20,return_crossing,return_crossing,1,0,valid,20,0.102280100617305,5807.461
FB2316-baseline,14,3,311,314,310,314,5,292,334,20,return_crossing,seed_not_below_return_level,0,1,valid,20,0.00701929483349285,992.669375
FB2316-baseline,14,4,452,458,451,458,8,432,469,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,18,NaN,1526.57678571429
FB2316-baseline,14,5,481,497,481,509,29,470,517,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0191177609564304,1961.46205882353
FB2316-baseline,14,6,741,772,741,778,38,721,792,20,search_limit_unresolved,return_crossing,0,1,valid,20,0.0364001133028622,1529.38734375
FB2316-baseline,14,7,813,815,813,823,11,793,835,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.00261800560970002,960.915
FB2316-baseline,15,1,109,112,109,112,4,89,132,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.00590330798260377,1093.455
FB2316-baseline,16,1,318,326,308,330,23,298,346,20,return_crossing,return_crossing,1,0,valid,20,0.0406136648111281,1582.50305555556
FB2316-baseline,16,2,738,740,733,744,12,718,760,20,return_crossing,return_crossing,1,0,valid,20,0.0604480866755775,957.233333333334
FB2316-baseline,17,1,146,152,144,152,9,126,165,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,10,NaN,1701.71892857143
FB2316-baseline,17,2,179,182,179,187,9,166,202,20,search_limit_unresolved,return_crossing,0,0,insufficient_clean_prebaseline,8,NaN,2276.650625
FB2316-baseline,18,1,447,456,427,457,31,427,476,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,14,NaN,2802.66875
FB2316-baseline,18,2,544,583,539,586,48,524,603,20,return_crossing,return_crossing,1,0,valid,20,0.096273710262776,1510.8179375
FB2316-baseline,18,3,798,806,798,809,12,778,826,20,search_limit_unresolved,return_crossing,0,0,insufficient_clean_prebaseline,16,NaN,5073.95027777778
FB2316-baseline,18,4,1091,1110,1090,1110,21,1071,1130,20,return_crossing,seed_not_below_return_level,0,1,valid,20,0.0368790713863878,2438.736
FB2316-baseline,18,5,1153,1155,1153,1155,3,1133,1175,20,return_crossing,seed_not_below_return_level,0,1,valid,20,0.049807388799654,1132.1125
FB2316-baseline,19,1,204,206,194,212,19,184,226,20,return_crossing,return_crossing,1,0,valid,20,0.203197637564499,1001.41333333333
FB2316-baseline,19,2,421,446,421,457,37,401,466,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0366971467555763,1463.88730769231
FB2316-baseline,20,1,225,236,220,236,17,205,256,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,14,NaN,6314.51854166667
FB2316-baseline,21,1,279,285,279,285,7,259,305,20,search_limit_unresolved,search_limit_unresolved,0,0,insufficient_clean_prebaseline,15,NaN,1039.01892857143
FB2316-baseline,22,1,515,517,509,535,27,495,537,20,return_crossing,return_crossing,1,0,valid,20,0.0897733688972499,1260.97083333333
FB2316-baseline,22,2,807,814,801,815,15,787,834,20,return_crossing,return_crossing,1,0,valid,20,0.0562542901731565,1410.3084375
FB2316-baseline,22,3,870,874,852,874,23,850,894,20,return_crossing,return_crossing,1,0,valid,20,0.0885017032057513,2004.6675
FB2316-baseline,23,1,482,485,480,486,7,462,501,20,return_crossing,return_crossing,1,0,valid,20,0.0599605211989347,2381.578125
FB2316-baseline,23,2,518,521,513,522,10,502,532,20,return_crossing,return_crossing,1,0,valid,20,0.0490263262108507,735.873125
FB2316-baseline,23,3,543,545,538,546,9,533,565,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,16,NaN,1329.08166666667
FB2316-baseline,24,1,750,753,748,754,7,730,773,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,17,NaN,1092.074375
FB2316-baseline,25,1,311,323,311,330,20,291,343,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.00664265599707667,1424.38019230769
FB2316-baseline,25,2,1038,1041,1034,1047,14,1018,1061,20,return_crossing,return_crossing,1,0,valid,20,0.0712594895403342,1544.919375
FB2316-baseline,26,1,293,295,293,300,8,273,315,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0426938402325045,1124.74916666667
FB2316-baseline,27,1,626,633,617,637,21,606,653,20,return_crossing,return_crossing,1,0,valid,20,0.101749856057579,818.0203125
FB2316-baseline,27,2,713,733,706,733,28,693,745,20,return_crossing,return_crossing,1,0,valid,20,0.0968507610020883,3494.42761904762
FB2316-baseline,27,3,757,781,757,790,34,746,801,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,16,NaN,4316.386
FB2316-baseline,27,4,1127,1131,1117,1144,28,1107,1151,20,return_crossing,return_crossing,1,0,valid,20,0.0986527129563441,1036.021
FB2316-baseline,28,1,317,330,312,330,19,297,350,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,3,NaN,1836.23125
FB2316-baseline,28,2,787,790,774,802,29,767,810,20,return_crossing,return_crossing,1,0,valid,20,0.0384484528237219,813.188125
FB2316-baseline,29,1,322,324,318,324,7,302,344,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,19,NaN,806.285
FB2316-baseline,29,2,795,801,795,801,7,775,821,20,search_limit_unresolved,search_limit_unresolved,0,0,insufficient_clean_prebaseline,15,NaN,2732.84857142857
FB2316-baseline,30,1,327,329,321,331,11,307,349,20,return_crossing,return_crossing,1,0,valid,20,0.0642097080825878,1354.85333333333
FB2316-baseline,30,2,594,596,594,600,7,574,616,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0340968359924042,2260.54333333333
FB2316-baseline,30,3,649,652,645,658,14,629,672,20,return_crossing,return_crossing,1,0,valid,20,0.0862279816958155,1776.864375
FB2316-baseline,30,4,726,743,722,744,23,706,763,20,return_crossing,return_crossing,1,0,valid,20,0.065285062871096,2256.86166666667
FB2316-baseline,30,5,845,850,835,856,22,825,870,20,return_crossing,return_crossing,1,0,valid,20,0.0622778860130867,1850.95791666667
FB2316-baseline,30,6,1075,1089,1075,1095,21,1055,1109,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0476326986560243,1906.367
FB2316-baseline,31,1,328,331,328,340,13,308,351,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0521675999473421,1362.676875
FB2316-baseline,32,1,485,492,480,492,13,465,512,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,15,NaN,1185.2665625
FB2316-baseline,32,2,749,763,749,768,20,729,783,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0626628312596925,1905.99883333333
FB2316-baseline,33,1,365,374,365,385,21,345,394,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0419213085838793,1019.4535
FB2316-baseline,34,1,381,383,369,386,18,361,403,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,19,NaN,1713.81583333333
FB2316-baseline,35,1,1191,1193,1187,1193,7,1171,1200,20,return_crossing,return_crossing,1,0,valid,20,0.0200699582204816,2111.43583333333
FB2316-baseline,36,1,1191,1196,1191,1196,6,1171,1200,20,seed_not_below_return_level,return_crossing,0,1,valid,20,0.0213489962405839,1018.90125
FB2316-baseline,37,1,779,781,776,785,10,759,801,20,return_crossing,return_crossing,1,0,valid,20,0.0328922494119615,699.516666666667
FB2316-baseline,38,1,393,408,389,408,20,373,428,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.061049825407657,1432.74359375
FB2316-baseline,38,2,756,758,756,758,3,736,768,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0320526886125286,1038.23
FB2316-baseline,38,3,779,782,779,782,4,769,802,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0410416916874722,1234.27875
FB2316-baseline,39,1,401,404,398,411,14,381,424,20,return_crossing,return_crossing,1,0,valid,20,0.0989906072454889,1074.12625
FB2316-baseline,39,2,515,527,515,527,13,495,547,20,seed_not_below_return_level,seed_not_below_return_level,0,1,valid,20,0.0572950941748454,2026.7575
FB2316-baseline,39,3,580,658,580,660,81,560,678,20,return_crossing,return_crossing,1,0,valid,20,0.0652956660920087,2157.27025316456
FB2316-baseline,39,4,1189,1193,1183,1193,11,1169,1200,20,return_crossing,recording_boundary_unresolved,0,0,valid,20,0.064386797767309,957.6015
FB2316-baseline,40,1,423,425,418,427,10,403,445,20,return_crossing,return_crossing,1,0,valid,20,0.0536120553851408,876.236666666667
FB2316-baseline,40,2,523,555,520,556,37,503,575,20,return_crossing,return_crossing,1,0,valid,20,0.0560865092964747,2253.18
FB2316-baseline,41,1,420,426,417,428,12,400,446,20,return_crossing,return_crossing,1,0,valid,20,0.0314035526074767,1326.97785714286
FB2316-baseline,41,2,1109,1112,1098,1113,16,1089,1132,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,16,NaN,2036.421875
FB2316-baseline,41,3,1168,1170,1167,1186,20,1148,1190,20,return_crossing,return_crossing,1,0,valid,20,0.0606853703375176,1295.94666666667
FB2316-baseline,42,1,422,433,420,441,22,402,453,20,return_crossing,return_crossing,1,0,valid,20,0.0347859409644731,2253.18
FB2316-baseline,42,2,504,512,504,512,9,484,532,20,seed_not_below_return_level,return_crossing,0,1,insufficient_clean_prebaseline,9,NaN,1815.06166666667
FB2316-baseline,43,1,449,452,449,456,8,429,472,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0497291042095256,2688.076875
FB2316-baseline,44,1,427,470,425,470,46,407,490,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.0278168036379315,1913.92278409091
FB2316-baseline,45,1,436,441,434,444,11,416,458,20,return_crossing,return_crossing,1,0,valid,20,0.0377028445599996,1367.73916666667
FB2316-baseline,45,2,475,480,473,491,19,459,500,20,return_crossing,return_crossing,1,0,valid,20,0.0617511748210845,821.932083333333
FB2316-baseline,45,3,1085,1090,1073,1097,25,1065,1110,20,return_crossing,return_crossing,1,0,valid,20,0.0622849626676179,953.551666666667
FB2316-baseline,46,1,438,456,438,456,19,418,476,20,return_crossing,seed_not_below_return_level,0,1,valid,20,0.0335249023483255,1614.31394736842
FB2316-baseline,46,2,582,593,582,593,12,562,613,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0247112083352867,2246.73708333333
FB2316-baseline,47,1,441,443,439,445,7,421,463,20,return_crossing,return_crossing,1,0,valid,20,0.0357800933214296,1056.63833333333
FB2316-baseline,48,1,443,446,443,446,4,423,466,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.074568122929871,1584.9575
FB2316-baseline,49,1,446,448,427,450,24,426,468,20,return_crossing,return_crossing,1,0,valid,20,0.0681177864804857,727.129166666667
FB2316-baseline,50,1,487,512,486,512,27,467,532,20,return_crossing,return_crossing,0,1,valid,20,0.0282637743147984,2071.78711538462
FB2316-baseline,50,2,1158,1160,1157,1160,4,1138,1178,20,return_crossing,return_crossing,1,0,valid,20,0.0340752986749904,2162.97916666667
FB2316-baseline,50,3,1197,1199,1197,1199,3,1179,1200,20,seed_not_below_return_level,recording_boundary_unresolved,0,1,valid,20,0.0129211823497343,1038.23
FB2316-baseline,51,1,498,500,479,506,28,478,520,20,return_crossing,return_crossing,1,0,valid,20,0.0621897619238874,1319.8775
FB2316-baseline,52,1,548,550,546,555,10,528,570,20,return_crossing,return_crossing,1,0,valid,20,0.100527640475968,1238.88083333333
FB2316-baseline,52,2,975,979,957,982,26,955,999,20,return_crossing,return_crossing,1,0,valid,20,0.108418211131364,1583.853
FB2316-baseline,53,1,471,475,470,476,7,451,495,20,return_crossing,return_crossing,1,0,valid,20,0.061527183214785,2771.1905
FB2316-baseline,53,2,519,527,519,527,9,499,547,20,seed_not_below_return_level,seed_not_below_return_level,0,1,valid,20,0.0329011210402442,878.691111111111
FB2316-baseline,54,1,481,488,478,489,12,461,508,20,return_crossing,return_crossing,1,0,valid,20,0.0285775162439381,1955.6553125
FB2316-baseline,55,1,486,494,478,512,35,466,514,20,return_crossing,return_crossing,1,0,valid,20,0.0397376477020937,1022.88972222222
FB2316-baseline,55,2,1196,1198,1195,1198,4,1176,1200,20,return_crossing,recording_boundary_unresolved,0,0,valid,20,0.0328268185928433,885.440833333334
FB2316-baseline,56,1,496,500,487,500,14,476,513,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.0696834714169539,1222.6815
FB2316-baseline,56,2,526,528,526,533,8,514,548,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0422752750834614,953.551666666667
FB2316-baseline,57,1,497,500,495,503,9,477,520,20,return_crossing,return_crossing,1,0,valid,20,0.0815213353153382,1680.220625
FB2316-baseline,58,1,695,704,695,716,22,675,724,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0171044806229914,889.1225
FB2316-baseline,58,2,1073,1077,1055,1079,25,1053,1097,20,return_crossing,return_crossing,1,0,valid,20,0.0709357596919481,1239.249
FB2316-baseline,58,3,1123,1127,1123,1127,5,1103,1147,20,seed_not_below_return_level,return_crossing,0,1,valid,20,0.0283833381469921,1164.143
FB2316-baseline,59,1,513,516,493,516,24,493,536,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.0465194291013163,1180.434375
FB2316-baseline,59,2,780,784,775,784,10,760,804,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.0546692417233858,1157.516
FB2316-baseline,60,1,516,519,516,520,5,496,539,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,3,NaN,1150.060625
FB2316-baseline,61,1,525,528,511,542,32,505,548,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,17,NaN,658.558125
FB2316-baseline,62,1,527,529,524,538,15,507,549,20,return_crossing,return_crossing,1,0,valid,20,0.0657101671598854,940.665833333334
FB2316-baseline,63,1,530,532,529,534,6,510,552,20,return_crossing,return_crossing,1,0,valid,20,0.0986487246055557,1286.7425
FB2316-baseline,64,1,556,558,546,560,15,536,578,20,return_crossing,return_crossing,1,0,valid,20,0.033599944777617,1378.78416666667
FB2316-baseline,65,1,556,558,556,562,7,536,578,20,return_crossing,return_crossing,1,0,valid,20,0.0985368248071992,1684.3625
FB2316-baseline,66,1,582,597,580,599,20,562,617,20,return_crossing,return_crossing,1,0,valid,20,0.0881177853309119,1909.05921875
FB2316-baseline,67,1,597,601,590,601,12,577,621,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.113697914696066,1187.3375
FB2316-baseline,68,1,653,674,653,676,24,633,686,20,return_crossing,return_crossing,1,0,valid,20,0.0462700281658496,1281.97306818182
FB2316-baseline,68,2,698,704,698,704,7,687,716,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0187387402677527,870.977142857143
FB2316-baseline,68,3,729,738,729,744,16,717,758,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0275673654711704,1110.57475
FB2316-baseline,68,4,1137,1141,1137,1142,6,1117,1161,20,seed_not_below_return_level,return_crossing,0,1,valid,20,0.0284348085327888,1253.6075
FB2316-baseline,69,1,652,664,647,677,31,632,684,20,return_crossing,return_crossing,1,0,valid,20,0.0811347291155864,1153.35288461538
FB2316-baseline,70,1,775,781,775,789,15,755,801,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0260416033381938,863.876785714286
FB2316-baseline,70,2,1189,1196,1189,1196,8,1169,1200,20,return_crossing,seed_not_below_return_level,0,1,valid,20,0.0240586092428131,1231.5175
FB2316-baseline,71,1,792,795,792,795,4,772,815,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0191430814713982,948.489375
FB2316-baseline,72,1,789,793,789,809,21,769,813,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0304362570086435,996.259
FB2316-baseline,73,1,873,875,873,891,19,853,895,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0338798732280053,1235.19916666667
FB2316-baseline,74,1,1080,1082,1080,1098,19,1060,1102,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0425301727025889,2573.485
FB2316-baseline,75,1,1078,1087,1076,1096,21,1058,1107,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,12,NaN,922.80975
FB2316-baseline,76,1,1085,1087,1073,1098,26,1065,1107,20,return_crossing,return_crossing,1,0,valid,20,0.106955721101531,865.191666666667
FB2316-baseline,77,1,1103,1111,1103,1118,16,1083,1131,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0302320617204889,1234.58555555556
FB2316-baseline,78,1,1088,1091,1082,1102,21,1068,1111,20,return_crossing,return_crossing,1,0,valid,20,0.0413023346748047,1985.33875
FB2316-baseline,79,1,1123,1131,1123,1148,26,1103,1151,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0286807823446943,1414.98722222222
FB2316-baseline,80,1,1120,1128,1100,1140,41,1100,1148,20,return_crossing,return_crossing,1,0,valid,20,0.0537003600725776,1892.99027777778
FB2316-baseline,81,1,1125,1128,1123,1130,8,1105,1148,20,return_crossing,return_crossing,1,0,valid,20,0.0494409014864347,907.070625
ID13-20200917,1,1,1,12,1,12,12,1,32,20,seed_not_below_return_level,seed_not_below_return_level,0,1,insufficient_clean_prebaseline,0,NaN,11270.2678666667
ID13-20200917,1,2,79,89,67,91,25,59,109,20,return_crossing,return_crossing,1,0,valid,20,0.126878734834309,3027.87927272727
ID13-20200917,1,3,227,243,225,243,19,207,263,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.122848160172367,3693.522
ID13-20200917,1,4,292,301,291,301,11,272,321,20,return_crossing,return_crossing,1,0,valid,20,0.0582610403418595,4134.44556
ID13-20200917,1,5,346,354,346,354,9,326,374,20,seed_not_below_return_level,return_crossing,0,1,insufficient_clean_prebaseline,14,NaN,2815.83617777778
ID13-20200917,1,6,420,441,420,441,22,400,457,20,return_crossing,seed_not_below_return_level,0,1,valid,20,0.175831725949035,3202.96072727273
ID13-20200917,1,7,473,477,473,477,5,458,497,20,seed_not_below_return_level,seed_not_below_return_level,0,1,insufficient_clean_prebaseline,12,NaN,2189.85704
ID13-20200917,1,8,531,537,522,540,19,511,547,20,return_crossing,return_crossing,1,0,valid,20,0.0616629211280241,4145.5316
ID13-20200917,1,9,557,559,554,560,7,548,579,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,16,NaN,2475.3428
ID13-20200917,1,10,647,665,647,672,26,627,679,20,return_crossing,return_crossing,0,1,valid,20,0.107210137405519,2835.47938947368
ID13-20200917,1,11,694,701,690,701,12,680,721,20,return_crossing,seed_not_below_return_level,0,1,valid,20,0.0711428646614563,3209.59065
ID13-20200917,1,12,774,811,774,816,43,754,831,20,seed_not_below_return_level,return_crossing,0,1,valid,20,0.0492394727836245,4641.9758
ID13-20200917,1,13,853,862,853,862,10,833,876,20,return_crossing,return_crossing,0,1,valid,20,0.0759761621509915,2139.44388
ID13-20200917,1,14,891,898,891,905,15,877,918,20,return_crossing,return_crossing,1,0,valid,20,0.10340610562551,2574.4698
ID13-20200917,1,15,951,953,944,953,10,931,968,20,return_crossing,return_crossing,1,0,valid,20,0.0627425002365853,904.415866666667
ID13-20200917,1,16,983,992,983,992,10,969,1008,20,seed_not_below_return_level,return_crossing,0,1,insufficient_clean_prebaseline,15,NaN,1967.81256
ID13-20200917,1,17,1025,1030,1025,1030,6,1009,1044,20,return_crossing,return_crossing,1,0,valid,20,0.106226264743678,3140.9098
ID13-20200917,1,18,1059,1084,1059,1084,26,1045,1104,20,seed_not_below_return_level,return_crossing,0,1,insufficient_clean_prebaseline,17,NaN,2391.46610769231
ID13-20200917,1,19,1164,1181,1164,1182,19,1144,1200,20,seed_not_below_return_level,return_crossing,0,1,insufficient_clean_prebaseline,19,NaN,4475.50537777778
ID13-20200917,2,1,80,87,75,103,29,60,107,20,return_crossing,return_crossing,1,0,valid,20,0.12131227598957,2457.64155
ID13-20200917,2,2,431,433,414,440,27,411,453,20,return_crossing,return_crossing,1,0,valid,20,0.196428571428571,1316.02893333333
ID13-20200917,2,3,747,754,736,754,19,727,774,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,17,NaN,1707.10855
ID13-20200917,2,4,997,1017,997,1017,21,977,1027,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0226001017367922,2299.47666666667
