RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Condition,SourceRawSHA256,Session
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,sink,56,2,186,855,869,860,862,227,20,20,0,0,0,2709.2577092511,2709.2577092511,valid,valid,0.0865908457133844,0.0865908457133844,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,sink,56,3,187,1169,1178,1169,1173,576,20,20,0,0,0,3087.66189236111,3087.66189236111,valid,valid,0.0994090081590131,0.0994090081590131,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,sink,57,1,188,917,933,928,933,545,20,20,0,0,0,3917.39293577982,3917.39293577982,valid,valid,0.179294092872054,0.179294092872054,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,sink,57,2,189,1027,1053,1040,1049,528,20,20,0,0,0,3301.87774621212,3301.87774621212,valid,valid,0.157326370965052,0.157326370965052,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,sink,57,3,190,1099,1122,1108,1110,397,20,20,0,0,0,3349.90478589421,3349.90478589421,valid,valid,0.0758795956605256,0.0758795956605256,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,sink,58,1,191,936,940,938,940,362,20,20,0,0,0,2627.4861878453,2627.4861878453,valid,valid,0.0611207485675235,0.0611207485675235,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,sink,59,1,192,1098,1125,1105,1107,430,20,20,0,0,0,4031.01953488372,4031.01953488372,valid,valid,0.0755203946326924,0.0755203946326924,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,1,1,1,1,18,1,18,4282,20,0,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,1,2,2,403,412,403,412,3684,20,20,0,0,0,706.302619435396,706.302619435396,valid,valid,-0.0238810145437647,-0.0238810145437647,0,1,1,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,1,3,3,542,552,542,552,2530,20,20,0,0,0,611.546699604743,611.546699604743,valid,valid,0.00197377458949367,0.00197377458949367,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,2,1,4,1,18,1,18,16141,20,0,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,2,2,5,204,214,204,214,16060,20,20,0,0,0,607.904750933998,607.904750933998,valid,valid,0.00323638849211381,0.00323638849211381,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,2,3,6,402,413,402,413,17743,20,20,0,0,0,663.36549343403,663.36549343403,valid,valid,-0.00235732612822521,-0.00235732612822521,0,1,1,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,2,4,7,428,438,428,438,17070,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,2,5,8,471,491,471,491,17881,20,20,0,0,0,678.397153403053,678.397153403053,valid,valid,0.00115721471957336,0.00115721471957336,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,2,6,9,493,503,493,503,17676,20,1,0,19,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,2,7,10,531,553,531,553,16928,20,20,0,0,0,648.036259451796,648.036259451796,valid,valid,0.00728828692485952,0.00728828692485952,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,2,8,11,641,650,641,650,16195,20,20,0,0,0,654.124439641865,654.124439641865,valid,valid,-0.00647368733109602,-0.00647368733109602,0,1,1,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,3,1,12,1,24,1,24,12559,20,0,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,3,2,13,204,214,204,214,12461,20,20,0,0,0,542.950405264425,542.950405264425,valid,valid,0.00587980114415293,0.00587980114415293,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,3,3,14,324,333,324,333,11780,20,20,0,0,0,557.739384550085,557.739384550085,valid,valid,0.00607732376846692,0.00607732376846692,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,3,4,15,402,412,402,412,12879,20,20,0,0,0,580.465750446463,580.465750446463,valid,valid,-0.00598414750149637,-0.00598414750149637,0,1,1,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,3,5,16,428,438,428,438,11478,20,15,0,5,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,3,6,17,471,491,471,491,12518,20,20,0,0,0,584.23451030516,584.23451030516,valid,valid,-0.00918849818517853,-0.00918849818517853,0,1,1,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,3,7,18,493,503,493,503,11517,20,1,0,19,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,3,8,19,531,553,531,553,12403,20,20,0,0,0,583.971398048859,583.971398048859,valid,valid,0.00303103111077422,0.00303103111077422,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,3,9,20,641,650,641,650,13180,20,20,0,0,0,596.27096737481,596.27096737481,valid,valid,-0.0121952109451718,-0.0121952109451718,0,1,1,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,3,10,21,683,695,683,695,11521,20,20,0,0,0,574.227623470185,574.227623470185,valid,valid,3.04655164929027e-05,3.04655164929027e-05,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,3,11,22,1063,1075,1063,1075,12620,20,20,0,0,0,571.033510301109,571.033510301109,valid,valid,0.00587531193787738,0.00587531193787738,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,4,1,23,17,46,17,46,24252,20,13,1,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,4,2,24,253,266,253,266,16691,20,20,0,0,0,5656.78279611767,5656.78279611767,valid,valid,0.140623960656922,0.140623960656922,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,4,3,25,356,395,356,395,25933,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,4,4,26,448,468,448,468,27016,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,4,5,27,1150,1160,1150,1160,10157,20,20,0,0,0,5663.26270060057,5663.26270060057,valid,valid,0.0540412148468841,0.0540412148468841,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,5,1,28,661,673,661,673,6491,20,20,0,0,0,5807.28636573718,5807.28636573718,valid,valid,0.0596511602445641,0.0596511602445641,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,6,1,29,511,523,511,523,8973,20,20,0,0,0,4340.84242728185,4340.84242728185,valid,valid,0.091178827576546,0.091178827576546,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,7,1,30,24,39,24,39,5468,20,20,0,0,0,1570.50656547184,1570.50656547184,valid,valid,0.170497001704763,0.170497001704763,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,7,2,31,515,526,515,526,1673,20,20,0,0,0,2921.84079497908,2921.84079497908,valid,valid,0.114569331722515,0.114569331722515,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,7,3,32,1190,1200,1190,1200,3952,20,20,0,0,0,2674.46428390688,2674.46428390688,valid,valid,0.0508650383022286,0.0508650383022286,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,8,1,33,355,364,355,364,12104,20,20,0,0,0,4455.00776602776,4455.00776602776,valid,valid,0.151427745283339,0.151427745283339,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,8,2,34,660,671,660,671,24878,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,9,1,35,37,53,37,53,5725,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,9,2,36,249,274,249,274,7953,20,20,0,0,0,5767.61056205206,5767.61056205206,valid,valid,0.154965187252544,0.154965187252544,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,9,3,37,355,366,355,366,5643,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,9,4,38,448,467,448,467,1896,20,20,0,0,0,5657.46563818565,5657.46563818565,valid,valid,0.193479097345035,0.193479097345035,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,9,5,39,511,528,511,528,5693,20,20,0,0,0,6329.91616019673,6329.91616019673,valid,valid,0.103117947796995,0.103117947796995,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,9,6,40,1144,1161,1144,1161,4821,20,13,0,7,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,10,1,41,24,35,24,35,5645,20,20,0,0,0,3567.01715677591,3567.01715677591,valid,valid,0.0937951826362543,0.0937951826362543,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,11,1,42,25,44,25,44,3272,20,20,0,0,0,1839.40414119804,1839.40414119804,valid,valid,0.19643710029642,0.19643710029642,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,11,2,43,46,55,46,55,3706,20,1,0,19,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,11,3,44,513,528,513,528,9648,20,20,0,0,0,2426.43580534826,2426.43580534826,valid,valid,0.158188183842604,0.158188183842604,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,11,4,45,758,767,758,767,7478,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,11,5,46,823,835,823,835,26668,20,18,0,2,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,11,6,47,1191,1200,1191,1200,20401,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,12,1,48,26,38,26,38,1703,20,20,0,0,0,1428.04166177334,1428.04166177334,valid,valid,0.159769016280503,0.159769016280503,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,13,1,49,735,748,735,748,11978,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,14,1,50,127,140,127,140,2423,20,20,0,0,0,3707.86044160132,3707.86044160132,valid,valid,0.0904019328671071,0.0904019328671071,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,14,2,51,360,388,360,388,4386,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,14,3,52,460,469,460,469,7086,20,20,0,0,0,4253.41336438047,4253.41336438047,valid,valid,0.177024163598567,0.177024163598567,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,15,1,53,452,463,452,463,1416,20,20,0,0,0,7127.97326977401,7127.97326977401,valid,valid,0.14216298171499,0.14216298171499,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,16,1,54,41,50,41,50,2280,20,7,0,13,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,17,1,55,452,462,452,462,1423,20,4,0,16,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,17,2,56,513,527,513,527,913,20,20,0,0,0,4310.33176341731,4310.33176341731,valid,valid,0.125536800203104,0.125536800203104,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,18,1,57,385,398,385,398,3694,20,20,0,0,0,3985.16119382783,3985.16119382783,valid,valid,0.0337569655438314,0.0337569655438314,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2312-baseline-awake/Recording,surge,19,1,58,816,835,816,835,4304,20,20,0,0,0,4485.63402648699,4485.63402648699,valid,valid,0.0902882992241105,0.0902882992241105,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657,FB2312-baseline-awake
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2316-baseline/Recording,sink,1,1,1,52,64,52,64,2273,20,20,0,0,0,2303.76775186978,2303.76775186978,valid,valid,-0.0183942634114497,-0.0183942634114497,0,1,1,Anesthetized,23385c57fd4c0fbd8eb031c2058b48166e42a5df01cf8b1fb486cfa6360a2065,FB2316-baseline
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/local-timing-rerun-20260909/FB2316-baseline/Recording,sink,1,2,2,278,291,278,291,1122,20,20,0,0,0,2760.48854723708,2760.48854723708,valid,valid,0.038357076057493,0.038357076057493,0,1,0,Anesthetized,23385c57fd4c0fbd8eb031c2058b48166e42a5df01cf8b1fb486cfa6360a2065,FB2316-baseline
