Session,EventRow,Cohort,Context,NativeStartFrame,NativeEndFrame,Status,OnsetFrame,FitStartFrame,FitEndFrame,BaselineStartFrame,BaselineEndFrame,BaselineMean,ProvisionalAmplitude,BaselineStatus,RisingScore,PulseScore,SelectedScore,SelectedModel,SelectorStatus,ModelGapSec,CombinedProfileSpanSec,PlausibleModels,AmplitudeFraction,RiseFrames,Shape,DelayFrames,TruthOnsetFrame,Constructible,PulseTruncated,OnsetErrorSec,WithinFiveSec,NativeBaselineImposedFraction,NativeBaselineEffectPP,ProposedBaselineImposedFraction,BaselineEffectPP,PositiveBaselineFrames,BaselineUnderOnePercent,ControlResolved,SameOnsetAsControl,ShiftFromControlSec,AmplitudeStatus,ArithmeticValid,PositiveAmplitudeEligible,SignedRawAmplitude,ProvisionalPositiveAmplitude,ReferenceStartFrame,ReferenceEndFrame,ReferenceMean,NativePeakFrame,NativePeakValue,FirstHalfReferenceMean,SecondHalfReferenceMean,ReferenceHalfChangeFraction,FirstHalfAmplitude,SecondHalfAmplitude,PositiveAcrossReferenceHalves,OracleSourceAtObservedPeak,OracleImposedAtObservedPeak,OracleBaselineEffect,OracleBaselineImposedFraction,OracleReferencePositiveFrames,DecompositionResidual
M400-01-baseline-awake,43,development,selection,382,393,insufficient_clean_context,NaN,367,386,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.2,23,quadratic,25,357,1,0,NaN,0,0.101171085890322,-11.0984312172898,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,44,development,selection,390,400,resolved,357,330,394,337,356,91.5259660883281,0.0644372910409086,provisional_valid,83.2638957838956,72.0539036499608,83.2638957838956,rising,resolved,NaN,NaN,2,0.02,7,gamma,10,380,1,0,-23,0,0.00842349817071053,-0.868258010186373,0,0,0,1,1,1,0,positive_raw_change_provisional,1,1,0.0644372910409086,0.0644372910409086,337,356,91.5259660883281,391,97.423651402962,95.5315063091483,87.5204258675079,-0.0875279528206148,0.0198065032879373,0.113153306068758,1,0.0468663867560983,0.0175709042848104,0,0,0,-1.80411241501588e-16
M400-01-baseline-awake,44,development,selection,390,400,resolved,356,330,394,336,355,92.2235015772871,0.0435514561613743,provisional_valid,61.8537245803763,57.9536833143198,61.8537245803763,rising,resolved,NaN,NaN,2,0.02,7,gamma,25,365,1,0,-9,0,0.0131366640576793,-1.33139648118279,0,0,0,1,1,0,-1,positive_raw_change_provisional,1,1,0.0435514561613743,0.0435514561613743,336,355,92.2235015772871,391,96.2399693632787,95.551261829653,88.8957413249211,-0.0721672934870539,0.00720772829618466,0.0826161965567489,1,0.0389483783908589,0.00460307777051551,0,0,0,-1.38777878078145e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,357,330,394,337,356,91.5259660883281,0.0678037144912202,provisional_valid,85.4417249192007,71.532268748394,85.4417249192007,rising,resolved,NaN,NaN,2,0.02,7,exponential,10,380,1,0,-23,0,0.00853954295053327,-0.882901617427501,0,0,0,1,1,1,0,positive_raw_change_provisional,1,1,0.0678037144912202,0.0678037144912202,337,356,91.5259660883281,391,97.7317665615142,95.5315063091483,87.5204258675079,-0.0875279528206148,0.0230317759802268,0.116673800347643,1,0.0468663867560983,0.020937327735122,0,0,0,-6.93889390390723e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,357,330,394,337,356,91.5259660883281,0.057874982942703,provisional_valid,64.9460055032383,62.840072438096,64.9460055032383,rising,resolved,NaN,NaN,2,0.02,7,exponential,25,365,1,0,-8,0,0.018277822094612,-1.85426455388285,0,0,0,1,1,1,0,positive_raw_change_provisional,1,1,0.057874982942703,0.057874982942703,337,356,91.5259660883281,391,96.8230298145045,95.5315063091483,87.5204258675079,-0.0875279528206148,0.0135193461848779,0.106290661348921,1,0.0468663867560983,0.0110085961866048,0,0,0,-1.38777878078145e-16
M400-01-baseline-awake,44,development,selection,390,400,resolved,357,330,394,337,356,91.5259660883281,0.0678037144912202,provisional_valid,85.2967402136863,71.3872840428793,85.2967402136863,rising,resolved,NaN,NaN,2,0.02,7,quadratic,10,380,1,0,-23,0,0.00588418753136177,-0.609970933356907,0,0,0,1,1,1,0,positive_raw_change_provisional,1,1,0.0678037144912202,0.0678037144912202,337,356,91.5259660883281,391,97.7317665615142,95.5315063091483,87.5204258675079,-0.0875279528206148,0.0230317759802268,0.116673800347643,1,0.0468663867560983,0.020937327735122,0,0,0,-6.93889390390723e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,356,330,394,336,355,92.2235015772871,0.0415987569071621,provisional_valid,61.3336415393174,66.0204908212702,66.0204908212702,pulse,resolved,NaN,NaN,2,0.02,7,quadratic,25,365,1,0,-9,0,0.0164325770856635,-1.65692949884815,0,0,0,1,1,0,-1,positive_raw_change_provisional,1,1,0.0415987569071621,0.0415987569071621,336,355,92.2235015772871,391,96.0598846005279,95.551261829653,88.8957413249211,-0.0721672934870539,0.00532303562648595,0.0805903991443331,1,0.0389483783908589,0.00265037851630327,0,0,0,-4.16333634234434e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,357,330,394,337,356,91.5259660883281,0.0647007263735264,provisional_valid,82.9020188471929,68.9925626763859,82.9020188471929,rising,resolved,NaN,NaN,2,0.02,23,gamma,10,380,1,0,-23,0,0.00484560193580297,-0.501366298021555,0,0,0,1,1,1,0,positive_raw_change_provisional,1,1,0.0647007263735264,0.0647007263735264,337,356,91.5259660883281,399,97.4477625762817,95.5315063091483,87.5204258675079,-0.0875279528206148,0.020058893041341,0.113428798024843,1,0.0440142889239727,0.0206864374495536,0,0,0,4.16333634234434e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,357,330,394,337,356,91.5259660883281,0.0675215058887679,provisional_valid,75.6940708009668,67.3554956976187,75.6940708009668,rising,resolved,NaN,NaN,2,0.02,23,gamma,25,365,1,0,-8,0,0.0175215362731747,-1.79508241983506,0,0,0,1,1,1,0,positive_raw_change_provisional,1,1,0.0675215058887679,0.0675215058887679,337,356,91.5259660883281,391,97.7059371465363,95.5315063091483,87.5204258675079,-0.0875279528206148,0.0227614001013592,0.116378675927008,1,0.0468663867560983,0.0206551191326698,0,0,0,-1.52655665885959e-16
M400-01-baseline-awake,44,development,selection,390,400,resolved,357,330,394,337,356,91.5259660883281,0.0643706309761436,provisional_valid,82.8661497205239,68.9566935497168,82.8661497205239,rising,resolved,NaN,NaN,2,0.02,23,exponential,10,380,1,1,-23,0,0.00504417158215764,-0.521647070799691,0,0,0,1,1,1,0,positive_raw_change_provisional,1,1,0.0643706309761436,0.0643706309761436,337,356,91.5259660883281,399,97.4175502761349,95.5315063091483,87.5204258675079,-0.0875279528206148,0.0197426382128134,0.113083595178224,1,0.0440142889239727,0.0203563420521708,0,0,0,2.77555756156289e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,357,330,394,337,356,91.5259660883281,0.0678037144912202,provisional_valid,75.8862156813947,67.0872507758455,75.8862156813947,rising,resolved,NaN,NaN,2,0.02,23,exponential,25,365,1,1,-8,0,0.0174105666151063,-1.7843797143364,0,0,0,1,1,1,0,positive_raw_change_provisional,1,1,0.0678037144912202,0.0678037144912202,337,356,91.5259660883281,391,97.7317665615142,95.5315063091483,87.5204258675079,-0.0875279528206148,0.0230317759802268,0.116673800347643,1,0.0468663867560983,0.020937327735122,0,0,0,-6.93889390390723e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,357,330,394,337,356,91.5259660883281,0.0598027847867171,provisional_valid,74.9166451141931,61.0071889433863,74.9166451141931,rising,resolved,NaN,NaN,2,0.02,23,quadratic,10,380,1,0,-23,0,0.000731466084149535,-0.0756451143143266,0,0,0,1,1,1,0,positive_raw_change_provisional,1,1,0.0598027847867171,0.0598027847867171,337,356,91.5259660883281,399,96.9994737407047,95.5315063091483,87.5204258675079,-0.0875279528206148,0.0153663172315739,0.108306692743322,1,0.0440142889239727,0.0157884958627444,0,0,0,-2.08166817117217e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,357,330,394,337,356,91.5259660883281,0.0678037144912202,provisional_valid,82.8547152169124,69.5133091467502,82.8547152169124,rising,resolved,NaN,NaN,2,0.02,23,quadratic,25,365,1,0,-8,0,0.0101154168973605,-1.04419931243587,0,0,0,1,1,1,0,positive_raw_change_provisional,1,1,0.0678037144912202,0.0678037144912202,337,356,91.5259660883281,391,97.7317665615142,95.5315063091483,87.5204258675079,-0.0875279528206148,0.0230317759802268,0.116673800347643,1,0.0468663867560983,0.020937327735122,0,0,0,-6.93889390390723e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,359,330,394,339,358,90.3328470031546,0.149708337634775,provisional_valid,103.147481899094,96.3926743382399,103.147481899094,rising,resolved,NaN,NaN,2,0.1,7,gamma,10,380,1,0,-21,0,0.0421174908535533,-4.47830894525747,0,0,0,1,1,0,2,positive_raw_change_provisional,1,1,0.149708337634775,0.149708337634775,339,358,90.3328470031546,391,103.856427361813,95.27488170347,85.3908123028391,-0.109418331521044,0.0900714386090991,0.216248265603631,1,0.0606934309277685,0.0890149067070065,0,0,0,0
M400-01-baseline-awake,44,development,selection,390,400,resolved,357,330,394,337,356,91.5259660883281,0.0700571799360266,provisional_valid,26.5231856752264,91.8999578722641,91.8999578722641,pulse,resolved,NaN,NaN,2,0.1,7,gamma,25,365,1,0,-8,0,0.0656833202883971,-6.44040389439667,0,0,0,1,1,1,0,positive_raw_change_provisional,1,1,0.0700571799360266,0.0700571799360266,337,356,91.5259660883281,391,97.9380171633968,95.5315063091483,87.5204258675079,-0.0875279528206148,0.0251907558796445,0.119030399962398,1,0.0468663867560983,0.0231907931799283,0,0,0,-4.16333634234434e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,359,330,394,339,358,90.3328470031546,0.166762774020545,provisional_valid,113.505165486549,101.540256949287,113.505165486549,rising,resolved,NaN,NaN,2,0.1,7,exponential,10,380,1,0,-21,0,0.0426977147526659,-4.60478480541846,0,0,0,1,1,0,2,positive_raw_change_provisional,1,1,0.166762774020545,0.166762774020545,339,358,90.3328470031546,391,105.397003154574,95.27488170347,85.3908123028391,-0.109418331521044,0.106241238720273,0.234289735771372,1,0.0606934309277685,0.106069343092777,0,0,0,-1.11022302462516e-16
M400-01-baseline-awake,44,development,selection,390,400,resolved,359,330,394,339,358,90.3328470031546,0.11646342128466,provisional_valid,37.4160587498113,101.901019908073,101.901019908073,pulse,resolved,NaN,NaN,2,0.1,7,exponential,25,365,1,0,-6,0,0.0913891104730604,-9.01031341658293,0,0,0,1,1,0,2,positive_raw_change_provisional,1,1,0.11646342128466,0.11646342128466,339,358,90.3328470031546,391,100.853319419526,95.27488170347,85.3908123028391,-0.109418331521044,0.0585509802407078,0.181079283586724,1,0.0606934309277685,0.0557699903568913,0,0,0,2.77555756156289e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,359,330,394,339,358,90.3328470031546,0.166762774020545,provisional_valid,110.465505906717,96.5560497359104,110.465505906717,rising,resolved,NaN,NaN,2,0.1,7,quadratic,10,380,1,0,-21,0,0.0294209376568095,-3.21385768740579,0,0,0,1,1,0,2,positive_raw_change_provisional,1,1,0.166762774020545,0.166762774020545,339,358,90.3328470031546,391,105.397003154574,95.27488170347,85.3908123028391,-0.109418331521044,0.106241238720273,0.234289735771372,1,0.0606934309277685,0.106069343092777,0,0,0,-1.11022302462516e-16
M400-01-baseline-awake,44,development,selection,390,400,resolved,359,330,394,339,358,90.3328470031546,0.0742226838732758,provisional_valid,26.0904921190016,103.067145395339,103.067145395339,pulse,resolved,NaN,NaN,2,0.1,7,quadratic,25,365,1,0,-6,0,0.0821628854283161,-7.86064044411852,0,0,0,1,1,0,2,positive_raw_change_provisional,1,1,0.0742226838732758,0.0742226838732758,339,358,90.3328470031546,391,97.0375933496427,95.27488170347,85.3908123028391,-0.109418331521044,0.0185013260017353,0.136393842999153,1,0.0606934309277685,0.0135292529455073,0,0,0,8.32667268468867e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,359,330,394,339,358,90.3328470031546,0.162601985328756,provisional_valid,113.942859007703,100.033402836896,113.942859007703,rising,resolved,NaN,NaN,2,0.1,23,gamma,10,380,1,0,-21,0,0.0242280096790153,-2.65052994661534,0,0,0,1,1,0,2,positive_raw_change_provisional,1,1,0.162601985328756,0.162601985328756,339,358,90.3328470031546,399,105.021147266266,95.27488170347,85.3908123028391,-0.109418331521044,0.102296275666132,0.229888139414906,1,0.0578036624977465,0.10479832283101,0,0,0,0
M400-01-baseline-awake,44,development,selection,390,400,resolved,356,330,394,336,355,92.2235015772871,0.141442845687939,provisional_valid,84.6009967629333,95.872998406838,95.872998406838,pulse,resolved,NaN,NaN,2,0.1,23,gamma,25,365,1,0,-9,0,0.0876076813658737,-9.04691615235757,0,0,0,1,1,0,-1,positive_raw_change_provisional,1,1,0.141442845687939,0.141442845687939,336,355,92.2235015772871,391,105.267856079685,95.551261829653,88.8957413249211,-0.0721672934870539,0.101689858029863,0.184172093181856,1,0.0389483783908589,0.10249446729708,0,0,0,-2.77555756156289e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,359,330,394,339,358,90.3328470031546,0.160929708789874,provisional_valid,114.19014147225,100.280685301443,114.19014147225,rising,resolved,NaN,NaN,2,0.1,23,exponential,10,380,1,1,-21,0,0.0252208579107875,-2.75251004374784,0,0,0,1,1,0,2,positive_raw_change_provisional,1,1,0.160929708789874,0.160929708789874,339,358,90.3328470031546,399,104.870085765533,95.27488170347,85.3908123028391,-0.109418331521044,0.100710742333181,0.228119079059817,1,0.0578036624977465,0.103126046292128,0,0,0,1.94289029309402e-16
M400-01-baseline-awake,44,development,selection,390,400,resolved,356,330,394,336,355,92.2235015772871,0.142843216229945,provisional_valid,85.9660566858868,93.0871005148416,93.0871005148416,pulse,resolved,NaN,NaN,2,0.1,23,exponential,25,365,1,1,-9,0,0.0870528330755311,-9.00524196753574,0,0,0,1,1,0,-1,positive_raw_change_provisional,1,1,0.142843216229945,0.142843216229945,336,355,92.2235015772871,391,105.397003154574,95.551261829653,88.8957413249211,-0.0721672934870539,0.103041457918933,0.185624885778719,1,0.0389483783908589,0.103894837839086,0,0,0,-1.66533453693773e-16
M400-01-baseline-awake,44,development,selection,390,400,resolved,357,330,394,337,356,91.5259660883281,0.122956768237695,provisional_valid,87.2706023864425,73.3611462156355,87.2706023864425,rising,resolved,NaN,NaN,2,0.1,23,quadratic,10,380,1,0,-23,0,0.00365733042074701,-0.399595844465628,0,0,0,1,1,1,0,positive_raw_change_provisional,1,1,0.122956768237695,0.122956768237695,337,356,91.5259660883281,399,102.779703088382,95.5315063091483,87.5204258675079,-0.0875279528206148,0.0758723175135299,0.174351039424488,1,0.0440142889239727,0.0789424793137219,0,0,0,-4.16333634234434e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,358,330,394,338,357,90.9109424290221,0.15934342267832,provisional_valid,118.82920184121,104.919745670404,118.82920184121,rising,resolved,NaN,NaN,2,0.1,23,quadratic,25,365,1,0,-7,0,0.0505770844868023,-5.41363531603236,0,0,0,1,1,0,1,positive_raw_change_provisional,1,1,0.15934342267832,0.15934342267832,338,357,90.9109424290221,391,105.397003154574,95.4853312302839,86.3365536277603,-0.100634504033071,0.103803084689375,0.220769172800121,1,0.0539485660711996,0.10539485660712,0,0,0,5.55111512312578e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,363,330,394,343,362,88.727405362776,0.261136813962577,provisional_valid,93.5122907654873,96.9650673544901,96.9650673544901,pulse,resolved,NaN,NaN,2,0.2,7,gamma,10,380,1,0,-17,0,0.0842349817071071,-9.27521366325454,0,0,0,1,1,0,6,positive_raw_change_provisional,1,1,0.261136813962577,0.261136813962577,343,362,88.727405362776,391,111.897397310377,91.922476340694,85.532334384858,-0.072019934874787,0.217301815234502,0.308246736338191,1,0.0798857131175263,0.181251100845051,0,0,0,0
M400-01-baseline-awake,44,development,selection,390,400,resolved,359,330,394,339,358,90.3328470031546,0.107687626739474,provisional_valid,6.84487730037047,127.077515710628,127.077515710628,pulse,resolved,NaN,NaN,1,0.2,7,gamma,25,365,1,0,-6,0,0.131366640576794,-12.3959436810948,0,0,0,1,1,0,2,positive_raw_change_provisional,1,1,0.107687626739474,0.107687626739474,339,358,90.3328470031546,391,100.060576913544,95.27488170347,85.3908123028391,-0.109418331521044,0.0502303978184839,0.171795585673536,1,0.0606934309277685,0.0469941958117059,0,0,0,2.77555756156289e-17
M400-01-baseline-awake,44,development,selection,390,400,model_disagreement,NaN,330,394,NaN,NaN,NaN,NaN,onset_unresolved,109.553098102313,111.434791683199,111.434791683199,none,model_disagreement,6,9,2,0.2,7,exponential,10,380,1,0,NaN,0,0.0853954295053321,-9.65157809289008,NaN,NaN,NaN,0,1,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,44,development,selection,390,400,resolved,358,330,394,338,357,90.9109424290221,0.164779272951391,provisional_valid,18.9190577584921,132.709050326008,132.709050326008,pulse,resolved,NaN,NaN,2,0.2,7,exponential,25,365,1,0,-7,0,0.182778220946121,-17.4588561845342,0,0,0,1,1,0,1,positive_raw_change_provisional,1,1,0.164779272951391,0.164779272951391,338,357,90.9109424290221,391,105.891181425802,95.4853312302839,86.3365536277603,-0.100634504033071,0.108978521218324,0.226493031935831,1,0.0539485660711996,0.110830706880192,0,0,0,1.11022302462516e-16
M400-01-baseline-awake,44,development,selection,390,400,resolved,356,330,394,336,355,92.2235015772871,0.24673805406903,provisional_valid,102.798779804522,106.944298250678,106.944298250678,pulse,resolved,NaN,NaN,2,0.2,7,quadratic,10,380,1,0,-24,0,0.0588418753136188,-6.8172165104305,0,0,0,1,1,0,-1,positive_raw_change_provisional,1,1,0.24673805406903,0.24673805406903,336,355,92.2235015772871,391,114.978548895899,95.551261829653,88.8957413249211,-0.0721672934870539,0.203317954093381,0.293408966304056,1,0.0389483783908589,0.207789675678172,0,0,0,-2.77555756156289e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,359,330,394,339,358,90.3328470031546,0.0877519368187829,provisional_valid,8.07968611944872,134.781117438147,134.781117438147,pulse,resolved,NaN,NaN,1,0.2,7,quadratic,25,365,1,0,-6,0,0.164325770856632,-14.7959071881835,0,0,0,1,1,0,2,positive_raw_change_provisional,1,1,0.0877519368187829,0.0877519368187829,339,358,90.3328470031546,391,98.2597292860362,95.27488170347,85.3908123028391,-0.109418331521044,0.0313287986214046,0.150706108024331,1,0.0606934309277685,0.0270585058910145,0,0,0,-6.93889390390723e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,355,330,394,335,354,92.9126577287066,0.232209700243829,provisional_valid,118.637696999049,120.81605726864,120.81605726864,pulse,resolved,NaN,NaN,2,0.2,23,gamma,10,380,1,0,-25,0,0.0484560193580303,-5.64536322918527,0,0,0,1,1,0,-2,positive_raw_change_provisional,1,1,0.232209700243829,0.232209700243829,335,354,92.9126577287066,399,114.487878128747,95.5747634069401,90.2505520504732,-0.0573034017820574,0.197888166788114,0.26855598694531,1,0.0284327102426931,0.203776990001136,0,0,0,8.32667268468867e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,356,330,394,336,355,92.2235015772871,0.24393731298502,provisional_valid,85.4928077339139,129.045453322497,129.045453322497,pulse,resolved,NaN,NaN,2,0.2,23,gamma,25,365,1,0,-9,0,0.175215362731747,-18.2486058814376,0,0,0,1,1,0,-1,positive_raw_change_provisional,1,1,0.24393731298502,0.24393731298502,336,355,92.2235015772871,391,114.72025474612,95.551261829653,88.8957413249211,-0.0721672934870539,0.200614754315242,0.290503381110332,1,0.0389483783908589,0.204988934594161,0,0,0,-5.55111512312578e-17
M400-01-baseline-awake,44,development,selection,390,400,model_disagreement,NaN,330,394,NaN,NaN,NaN,NaN,onset_unresolved,119.670398225267,121.199342433809,121.199342433809,none,model_disagreement,8,10,2,0.2,23,exponential,10,380,1,1,NaN,0,0.0504417158215746,-5.85011880609996,NaN,NaN,NaN,0,1,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,44,development,selection,390,400,resolved,356,330,394,336,355,92.2235015772871,0.24673805406903,provisional_valid,88.1616268375588,123.336022482947,123.336022482947,pulse,resolved,NaN,NaN,2,0.2,23,exponential,25,365,1,1,-9,0,0.174105666151062,-18.1910350857128,0,0,0,1,1,0,-1,positive_raw_change_provisional,1,1,0.24673805406903,0.24673805406903,336,355,92.2235015772871,391,114.978548895899,95.551261829653,88.8957413249211,-0.0721672934870539,0.203317954093381,0.293408966304056,1,0.0389483783908589,0.207789675678172,0,0,0,-2.77555756156289e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,358,330,394,338,357,90.9109424290221,0.21003024315652,provisional_valid,95.6936026914386,81.7841465206316,95.6936026914386,rising,resolved,NaN,NaN,2,0.2,23,quadratic,10,380,1,0,-22,0,0.00731466084149424,-0.852268213465135,0,0,0,1,1,0,1,positive_raw_change_provisional,1,1,0.21003024315652,0.21003024315652,338,357,90.9109424290221,399,110.004989772978,95.4853312302839,86.3365536277603,-0.100634504033071,0.152061665971255,0.274141544348228,1,0.0510771734479463,0.158953069708574,0,0,0,-8.32667268468867e-17
M400-01-baseline-awake,44,development,selection,390,400,resolved,360,330,394,340,359,89.8029376971609,0.280342846729992,provisional_valid,141.330169664396,138.280663831882,141.330169664396,rising,resolved,NaN,NaN,2,0.2,23,quadratic,25,365,1,0,-5,1,0.101154168973605,-11.2690511307489,0,0,0,1,1,0,3,positive_raw_change_provisional,1,1,0.280342846729992,0.280342846729992,340,359,89.8029376971609,391,114.978548895899,94.4836356466877,85.1222397476341,-0.104243760160973,0.216914951556797,0.350746282484829,1,0.0669523722749932,0.213390474454999,0,0,0,5.55111512312578e-17
M400-01-baseline-awake,45,development,selection,415,430,no_model_evidence,NaN,355,419,NaN,NaN,NaN,NaN,onset_unresolved,23.8888452627674,-0.354723924514971,NaN,none,no_model_evidence,NaN,NaN,0,0.02,7,gamma,10,405,1,0,NaN,0,0.00812949296462251,-0.844537040666204,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,45,development,selection,415,430,best_model_unresolved,NaN,355,419,NaN,NaN,NaN,NaN,onset_unresolved,35.1595201616686,12.7113516692656,12.7113516692656,none,best_model_unresolved,NaN,NaN,1,0.02,7,gamma,25,390,1,0,NaN,0,0.0133061300508577,-1.36384197316626,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,45,development,selection,415,430,no_model_evidence,NaN,355,419,NaN,NaN,NaN,NaN,onset_unresolved,21.386162207057,-2.19196080404412,NaN,none,no_model_evidence,NaN,NaN,0,0.02,7,exponential,10,405,1,0,NaN,0,0.00824211928122875,-0.864032981845164,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,45,development,selection,415,430,best_model_unresolved,NaN,355,419,NaN,NaN,NaN,NaN,onset_unresolved,32.9112781941973,10.5052954266947,10.5052954266947,none,best_model_unresolved,NaN,NaN,1,0.02,7,exponential,25,390,1,0,NaN,0,0.0183311191098221,-1.87810985025074,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,45,development,selection,415,430,no_model_evidence,NaN,355,419,NaN,NaN,NaN,NaN,onset_unresolved,18.5949972442947,-3.28955894306422,NaN,none,no_model_evidence,NaN,NaN,0,0.02,7,quadratic,10,405,1,0,NaN,0,0.00568628427845552,-0.597616117978172,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,45,development,selection,415,430,best_model_unresolved,NaN,355,419,NaN,NaN,NaN,NaN,onset_unresolved,35.2106246739323,11.8783904844446,11.8783904844446,none,best_model_unresolved,NaN,NaN,1,0.02,7,quadratic,25,390,1,0,NaN,0,0.0165313830521749,-1.68517298265185,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,45,development,selection,415,430,no_model_evidence,NaN,355,419,NaN,NaN,NaN,NaN,onset_unresolved,20.3536504332958,-1.48092635329332,NaN,none,no_model_evidence,NaN,NaN,0,0.02,23,gamma,10,405,1,0,NaN,0,0.00468224302995046,-0.492321182091926,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,45,development,selection,415,430,no_model_evidence,NaN,355,419,NaN,NaN,NaN,NaN,onset_unresolved,18.9566033696997,1.98742200263591,NaN,none,no_model_evidence,NaN,NaN,0,0.02,23,gamma,25,390,1,0,NaN,0,0.0174292468631567,-1.80810923960841,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,45,development,selection,415,430,no_model_evidence,NaN,355,419,NaN,NaN,NaN,NaN,onset_unresolved,20.6602365808944,-1.32230155282961,NaN,none,no_model_evidence,NaN,NaN,0,0.02,23,exponential,10,405,1,1,NaN,0,0.00487336814518113,-0.512110399844889,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,45,development,selection,415,430,no_model_evidence,NaN,355,419,NaN,NaN,NaN,NaN,onset_unresolved,18.8945863876858,1.9296144203586,NaN,none,no_model_evidence,NaN,NaN,0,0.02,23,exponential,25,390,1,1,NaN,0,0.0173248212645629,-1.79997048325984,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
M400-01-baseline-awake,45,development,selection,415,430,no_model_evidence,NaN,355,419,NaN,NaN,NaN,NaN,onset_unresolved,24.5982520764029,3.93464162507481,NaN,none,no_model_evidence,NaN,NaN,0,0.02,23,quadratic,10,405,1,0,NaN,0,0.000708529053959017,-0.0743954030099303,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
