Status,OnsetFrame,BestCandidateFrame,FitStartFrame,FitEndFrame,ScoreImprovement,ProfileStartFrame,ProfileEndFrame,ProfileSpanSec,BaselineSlopePerSecOverFitMedian,PostSlopePerSecOverFitMedian,BaselineStartFrame,BaselineEndFrame,BaselineMean,ProvisionalAmplitude,BaselineStatus,Session,Case,EventRow,TraceKind,LocalRow,IsPreselectedMatch,NativeStartFrame,NativeEndFrame,StoredAmplitude,StoredBaselineStatus,OnsetOffsetFromImposedStart,NativeBaselineImposedFraction,ProposedBaselineImposedFraction,ProposedBaselinePositiveFrames,CounterfactualPeakFraction,BaselineEffectPercentagePoints
insufficient_improvement,NaN,302,260,324,5.08484514513512,299,316,17,-0.000627704175258137,0.00077249246635164,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,41,source,122,0,320,332,0.0380916087601034,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,320,265,329,0.410785322577897,316,323,7,-0.000515633011180677,0.00183507582289543,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,42,constructed,125,0,325,338,0.0410209548783405,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,320,265,329,0.410785322577897,316,323,7,-0.000515633011180677,0.00183507582289543,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,42,source,125,0,325,338,0.0410209548783405,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,322,386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,43,constructed,128,0,382,393,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,322,386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,43,source,128,0,382,393,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
resolved,357,357,330,394,72.5833342745638,356,358,2,-0.00521478770727227,0.00292922881318526,337,356,91.5253648915188,0.0468897079866626,provisional_valid,M400-01-baseline-awake,shrinking_clean,44,constructed,131,0,390,400,0.0222437420208226,valid,NaN,0,0,0,0.0468897079866626,0
resolved,357,357,330,394,72.5833342745638,356,358,2,-0.00521478770727227,0.00292922881318526,337,356,91.5253648915188,0.0468897079866626,provisional_valid,M400-01-baseline-awake,shrinking_clean,44,source,131,0,390,400,0.0222437420208226,valid,NaN,NaN,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,381,355,419,29.3965691018596,377,392,15,0.00246078975306056,-0.0012354265814547,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,45,constructed,134,0,415,430,0.036229828642122,valid,NaN,0,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,381,355,419,29.3965691018596,377,392,15,0.00246078975306056,-0.0012354265814547,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,45,source,134,0,415,430,0.036229828642122,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,372,436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,46,constructed,137,0,432,459,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,372,436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,46,source,137,0,432,459,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,443,408,472,29.9642310083377,437,450,13,0.00302596189932439,-0.00277964920788266,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,47,constructed,140,0,468,478,0.0222654771641813,valid,NaN,0,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,443,408,472,29.9642310083377,437,450,13,0.00302596189932439,-0.00277964920788266,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,47,source,140,0,468,478,0.0222654771641813,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,515,475,539,7.94126891704212,512,518,6,-0.00055249903244831,0.00311785943481498,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,48,constructed,143,0,535,544,0.0391370703842336,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,515,475,539,7.94126891704212,512,518,6,-0.00055249903244831,0.00311785943481498,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,48,source,143,0,535,544,0.0391370703842336,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,521,499,563,5.75720532187049,519,525,6,-0.000940813858332653,0.000517337775565038,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,49,constructed,146,0,559,569,0.0371144515355681,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,521,499,563,5.75720532187049,519,525,6,-0.000940813858332653,0.000517337775565038,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,49,source,146,0,559,569,0.0371144515355681,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,520,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,50,constructed,149,0,580,600,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,520,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,50,source,149,0,580,600,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,582,530,594,-7.14061146175098,550,590,40,-0.000441161418261279,0.000306479065130471,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,51,constructed,152,0,590,600,0.00598707686235423,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,582,530,594,-7.14061146175098,550,590,40,-0.000441161418261279,0.000306479065130471,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,shrinking_clean,51,source,152,0,590,600,0.00598707686235423,valid,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-3,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,1,constructed,2,0,57,86,0.0795748165105398,valid,NaN,0,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-3,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,1,source,2,0,57,86,0.0795748165105398,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,125,189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,2,constructed,5,0,185,224,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,125,189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,2,source,5,0,185,224,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,29,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,3,constructed,8,0,89,104,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,29,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,3,source,8,0,89,104,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,99,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,4,constructed,11,0,159,181,NaN,insufficient_clean_prebaseline,NaN,-0.039879944711136,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,99,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,4,source,11,0,159,181,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,53,117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,5,constructed,14,0,113,128,0.0541720027568961,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,53,117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,5,source,14,0,113,128,0.0541720027568961,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,113,53,117,-6.14098182827329,73,113,40,0.00126461405862411,0.00515687854313309,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,6,constructed,17,1,113,150,0.111853057148679,valid,NaN,0.00185124374913315,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,84,53,117,-3.28159456042657,73,89,16,0.00175940738133163,0.000750551414687051,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,6,source,17,1,113,150,0.111853057148679,valid,NaN,NaN,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,180,120,184,14.3657264649426,180,180,0,0.000784995193430748,-0.0107284726787753,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,7,constructed,20,0,180,210,0.0337976200545082,valid,NaN,0,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,180,120,184,14.3657264649426,180,180,0,0.000784995193430748,-0.0107284726787753,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,7,source,20,0,180,210,0.0337976200545082,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,211,275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,8,constructed,23,0,271,282,0.0360656382169878,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,211,275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,8,source,23,0,271,282,0.0360656382169878,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,290,270,334,-6.28632586305666,290,330,40,-0.000214154327818033,0.000473779937403913,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,9,constructed,26,0,330,339,0.0352089241510665,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,290,270,334,-6.28632586305666,290,330,40,-0.000214154327818033,0.000473779937403913,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,9,source,26,0,330,339,0.0352089241510665,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,384,361,425,-1.95620195088141,381,389,8,-0.000650485527736479,0.000911881990810345,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,10,constructed,29,0,421,431,0.043977322296754,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,384,361,425,-1.95620195088141,381,389,8,-0.000650485527736479,0.000911881990810345,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,10,source,29,0,421,431,0.043977322296754,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,498,476,540,-5.19973971437509,496,536,40,-0.000552079912960891,0.00047387898687875,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,11,constructed,32,0,536,545,0.0366439608473439,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,498,476,540,-5.19973971437509,496,536,40,-0.000552079912960891,0.00047387898687875,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,11,source,32,0,536,545,0.0366439608473439,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,509,573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,12,constructed,35,0,569,582,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,509,573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,growing_clean,12,source,35,0,569,582,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-3,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,1,constructed,2,0,57,86,0.0792992138126181,valid,NaN,0,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-3,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,1,source,2,0,57,86,0.0792992138126181,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,125,189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,2,constructed,5,0,185,224,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,125,189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,2,source,5,0,185,224,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,29,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,3,constructed,8,0,89,104,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,29,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,3,source,8,0,89,104,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,99,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,4,constructed,11,0,159,181,NaN,insufficient_clean_prebaseline,NaN,-0.0212629584172241,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,99,163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,4,source,11,0,159,181,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,106,50,114,-6.41095577821474,70,110,40,0.00143719610466173,0.00327527314450801,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,5,constructed,14,1,110,148,0.0987447875640289,valid,NaN,0.00314473715049535,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,85,50,114,-2.27173928490957,79,89,10,0.00181455263726282,0.000665453238382479,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,5,source,14,1,110,148,0.0987447875640289,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,53,117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,6,constructed,17,0,113,128,0.0540698103482871,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,53,117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,6,source,17,0,113,128,0.0540698103482871,valid,NaN,NaN,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,180,120,184,14.3657264649426,180,180,0,0.000784995193430748,-0.0107284726787753,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,7,constructed,20,0,180,210,0.0337976200545082,valid,NaN,0,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,180,120,184,14.3657264649426,180,180,0,0.000784995193430748,-0.0107284726787753,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,7,source,20,0,180,210,0.0337976200545082,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,211,275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,8,constructed,23,0,271,282,0.0360656382169878,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,211,275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,8,source,23,0,271,282,0.0360656382169878,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,290,270,334,-6.28632586305666,290,330,40,-0.000214154327818033,0.000473779937403913,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,9,constructed,26,0,330,339,0.0352089241510665,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,290,270,334,-6.28632586305666,290,330,40,-0.000214154327818033,0.000473779937403913,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,9,source,26,0,330,339,0.0352089241510665,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,384,361,425,-1.95620195088141,381,389,8,-0.000650485527736479,0.000911881990810345,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,10,constructed,29,0,421,431,0.043977322296754,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,384,361,425,-1.95620195088141,381,389,8,-0.000650485527736479,0.000911881990810345,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,10,source,29,0,421,431,0.043977322296754,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,498,476,540,-5.21139017472589,496,536,40,-0.000551528343658493,0.000473710921078308,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,11,constructed,32,0,536,545,0.0367893179908737,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,498,476,540,-5.21139017472589,496,536,40,-0.000551528343658493,0.000473710921078308,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,11,source,32,0,536,545,0.0367893179908737,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,509,573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,12,constructed,35,0,569,582,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,509,573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M401-01-baseline-awake,shrinking_clean,12,source,35,0,569,582,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-59,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,1,constructed,2,0,1,18,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-59,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,1,source,2,0,1,18,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,166,144,208,7.15141782039554,164,179,15,-0.000489530127264054,0.000521893339787564,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,2,constructed,5,0,204,213,0.0031989412618622,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,166,144,208,7.15141782039554,164,179,15,-0.000489530127264054,0.000521893339787564,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,2,source,5,0,204,213,0.0031989412618622,valid,NaN,NaN,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,363,342,406,13.6833304247352,362,366,4,0.0014998812409222,-0.000297044920049002,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,3,constructed,8,0,402,413,-0.00236838296680915,valid,NaN,0,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,363,342,406,13.6833304247352,362,366,4,0.0014998812409222,-0.000297044920049002,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,3,source,8,0,402,413,-0.00236838296680915,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,411,475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,4,constructed,11,0,471,490,0.00107368267019557,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,411,475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,4,source,11,0,471,490,0.00107368267019557,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,434,498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,5,constructed,14,0,494,503,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,434,498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,5,source,14,0,494,503,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,471,535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,6,constructed,17,0,531,552,0.00729640396595004,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,471,535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,6,source,17,0,531,552,0.00729640396595004,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,640,581,645,-1.64304281645574,638,641,3,0.000273974894778529,-0.0036198584875405,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,7,constructed,20,0,641,650,-0.00647368733109602,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,640,581,645,-1.64304281645574,638,641,3,0.000273974894778529,-0.0036198584875405,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,7,source,20,0,641,650,-0.00647368733109602,valid,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-59,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,8,constructed,23,0,1,23,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-59,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,8,source,23,0,1,23,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
resolved,175,175,144,208,24.0255982526414,172,178,6,-0.000478918521140709,0.000808864226316258,155,174,535.862320295559,0.0192120551765287,provisional_valid,FB2312-baseline-awake,growing_clean,9,constructed,26,0,204,214,0.0059162660898483,valid,NaN,0,0,0,0.0192120551765287,0
resolved,175,175,144,208,24.0255982526414,172,178,6,-0.000478918521140709,0.000808864226316258,155,174,535.862320295559,0.0192120551765287,provisional_valid,FB2312-baseline-awake,growing_clean,9,source,26,0,204,214,0.0059162660898483,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,324,264,328,-1.32254666704685,322,324,2,-3.96886375266593e-05,-0.00330327314490856,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,10,constructed,29,0,324,333,0.00605726095144298,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,324,264,328,-1.32254666704685,322,324,2,-3.96886375266593e-05,-0.00330327314490856,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,10,source,29,0,324,333,0.00605726095144298,valid,NaN,NaN,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,365,342,406,30.2731608136903,362,367,5,0.00173471417905821,-0.000493665865925708,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,11,constructed,32,0,402,412,-0.00594581199191849,valid,NaN,0,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,365,342,406,30.2731608136903,362,367,5,0.00173471417905821,-0.000493665865925708,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,11,source,32,0,402,412,-0.00594581199191849,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,411,475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,12,constructed,35,0,471,490,-0.0132283432999291,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,411,475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,12,source,35,0,471,490,-0.0132283432999291,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,434,498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,13,constructed,38,0,494,503,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,434,498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,13,source,38,0,494,503,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
