RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Condition,SourceRawSHA256
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,13,46,845,852,847,849,752,20,9,0,11,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,14,47,855,870,860,869,1926,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,15,48,877,886,877,885,2501,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,16,49,888,899,890,898,2198,20,9,0,11,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,17,50,944,953,945,953,1741,20,20,0,0,0,4412.17326249282,4412.17326249282,valid,valid,0.0983581902955775,0.0983581902955775,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,18,51,957,964,959,964,985,20,11,0,9,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,19,52,969,976,969,975,1228,20,9,0,11,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,20,53,977,987,977,987,561,20,9,0,11,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,21,54,1029,1036,1029,1036,1581,20,20,0,0,0,4364.98096141683,4364.98096141683,valid,valid,0.118016922360442,0.118016922360442,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,22,55,1038,1058,1038,1058,2540,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,23,56,1068,1073,1068,1073,520,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,24,57,1079,1084,1079,1084,1270,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,25,58,1087,1091,1087,1091,1633,20,8,0,12,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,4,26,59,1100,1120,1101,1112,1945,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,5,1,60,205,216,210,215,733,20,20,0,0,0,6205.15252387449,6205.15252387449,valid,valid,0.109468459165476,0.109468459165476,0,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-FB2312-recheck-20260909/Recording,sink,5,2,61,227,232,228,231,1430,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
