Session,Kind,EventRow,CurrentStart,CurrentEnd,NativeStart,NativeEnd,CurrentAmplitude,NativeWindowAmplitude,CurrentStatus,NativeWindowStatus
ID13-20200917,sink,180,380,395,388,392,0.0694072209597374,0.0789898337905436,valid,valid
ID13-20200917,sink,181,772,803,789,796,NaN,0.0404331052710105,insufficient_clean_prebaseline,valid
ID13-20200917,sink,182,1089,1116,1106,1110,0.10640982430669,0.042186019063288,valid,valid
ID13-20200917,sink,183,136,181,147,157,0.0669390652125957,0.0478497175907536,valid,valid
ID13-20200917,sink,184,204,270,204,231,0.082738464721705,0.072392923649907,valid,valid
ID13-20200917,sink,185,204,270,259,269,0.0931511675703186,0.0309660011922068,valid,valid
ID13-20200917,sink,186,367,414,405,408,0.124435217975333,0.0765538150581102,valid,valid
ID13-20200917,sink,187,834,870,836,842,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,sink,188,121,149,137,139,0.0780642882373719,0.0746116515611496,valid,valid
ID13-20200917,sink,189,772,818,794,797,0.0652333339295616,0.0415405777166437,valid,valid
ID13-20200917,sink,190,687,703,690,692,0.0555184911375974,0.0381844380403459,valid,valid
ID13-20200917,sink,191,366,401,378,380,0.0944268556208857,0.0339638525689931,valid,valid
ID13-20200917,sink,192,554,610,563,572,0.20865071681034,0.0748439503037128,valid,valid
ID13-20200917,sink,193,697,711,700,702,0.0781289161293263,0.0755380889274779,valid,valid
ID13-20200917,sink,194,1146,1183,1177,1182,0.111935602855345,0.097205373094823,valid,valid
ID13-20200917,sink,195,144,210,167,169,0.0938876166989607,0.0341874030864654,valid,valid
ID13-20200917,sink,196,884,945,926,931,NaN,0.109682407275539,insufficient_clean_prebaseline,valid
ID13-20200917,sink,197,365,397,377,391,0.105975897627034,0.00742280596764246,valid,valid
ID13-20200917,sink,198,201,225,204,208,0.0525177543326417,0.0212329770098112,valid,valid
ID13-20200917,sink,199,240,270,254,257,0.0632911392405063,0.0548928452834045,valid,valid
ID13-20200917,sink,200,404,439,406,409,0.0753707650154393,0.0746262160221115,valid,valid
ID13-20200917,sink,201,883,959,907,910,0.135640519349636,0.0455644545119503,valid,valid
ID13-20200917,sink,202,883,959,945,956,0.139521312220207,0.0420228073420541,valid,valid
ID13-20200917,sink,203,1113,1160,1133,1135,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,sink,204,1161,1181,1169,1171,0.0844765342960287,0.0852250865717584,valid,valid
ID13-20200917,sink,205,212,281,247,249,0.0932404316059419,0.0393272322532771,valid,valid
ID13-20200917,sink,206,241,262,252,254,0.0495226935934109,0.0385947893569847,valid,valid
ID13-20200917,sink,207,873,918,887,893,0.074237142586838,0.0710550599815441,valid,valid
ID13-20200917,sink,208,1023,1041,1025,1027,0.129845670230207,0.128822648983265,valid,valid
ID13-20200917,sink,209,1041,1073,1050,1053,NaN,0.179053014630213,insufficient_clean_prebaseline,valid
ID13-20200917,sink,210,1073,1100,1088,1092,NaN,0.0533264542075115,insufficient_clean_prebaseline,valid
ID13-20200917,sink,211,227,288,268,273,0.132766372352527,0.0443143208270079,valid,valid
ID13-20200917,sink,212,338,382,360,363,0.0846659146705593,0.0398065797426819,valid,valid
ID13-20200917,sink,213,481,646,613,615,0.196199127472659,0.107389343885157,valid,valid
ID13-20200917,sink,214,363,398,392,395,0.0439664716115767,0.0390634055871102,valid,valid
ID13-20200917,sink,215,1102,1183,1113,1115,0.0665258711721223,0.0325306294888046,valid,valid
ID13-20200917,sink,216,415,564,436,439,0.172967314179365,0.0467914438502674,valid,valid
ID13-20200917,sink,217,415,461,442,444,0.186982033754764,0.00986730180333453,valid,valid
ID13-20200917,sink,218,971,1028,987,999,NaN,0.121578032620163,insufficient_clean_prebaseline,valid
ID13-20200917,sink,219,467,504,479,484,0.0252025202520251,0.017444090898833,valid,valid
ID13-20200917,sink,220,687,734,698,700,0.0624186772742481,0.0411266761555171,valid,valid
ID13-20200917,sink,221,1118,1162,1154,1162,0.0928805997893303,NaN,valid,insufficient_clean_prebaseline
ID13-20200917,sink,222,567,638,602,604,0.255515051298433,0.267259714079636,valid,valid
ID13-20200917,sink,223,963,1008,993,995,0.295065458207452,0.0497621848309723,valid,valid
ID13-20200917,sink,224,631,687,654,656,0.0818528210072074,0.0454093470334769,valid,valid
ID13-20200917,sink,225,619,684,662,667,0.101587957590883,NaN,valid,insufficient_clean_prebaseline
ID13-20200917,sink,226,653,745,683,694,0.0465569702519867,-0.000887672987092289,valid,valid
ID13-20200917,sink,227,785,891,834,843,0.0985031590552515,0.0826001537541638,valid,valid
ID13-20200917,sink,228,901,1037,963,967,0.0918575190024342,0.0558026688232916,valid,valid
ID13-20200917,sink,229,1098,1124,1110,1112,0.130188211108354,0.122097807033234,valid,valid
ID13-20200917,sink,230,1124,1164,1147,1153,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,sink,231,695,726,710,712,0.0898486209624438,0.0892685839253491,valid,valid
ID13-20200917,sink,232,713,784,723,726,0.206158627021683,0.0684009355924467,valid,valid
ID13-20200917,sink,233,732,744,739,741,0.10351043874394,0.0869166067042153,valid,valid
ID13-20200917,sink,234,750,802,759,768,0.116615554484735,0.0942880139249701,valid,valid
ID13-20200917,sink,235,1008,1081,1033,1037,0.13482669545437,0.0444908337208269,valid,valid
ID13-20200917,surge,1,11,20,11,20,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,2,23,34,23,34,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,3,50,59,50,59,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,4,237,250,237,250,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,5,262,272,262,272,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,6,323,343,323,343,0.0518630616769076,0.0518630616769076,valid,valid
ID13-20200917,surge,7,377,409,377,409,0.0809444776509306,0.0809444776509306,valid,valid
ID13-20200917,surge,8,485,498,485,498,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,9,529,554,529,554,0.0389166217927262,0.0389166217927262,valid,valid
ID13-20200917,surge,10,566,594,566,594,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,11,817,838,817,838,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,12,907,920,907,920,0.09335213695303,0.09335213695303,valid,valid
ID13-20200917,surge,13,1077,1088,1077,1088,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,14,1105,1116,1105,1116,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,15,1120,1156,1120,1156,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,16,1170,1182,1170,1182,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,17,3,12,3,12,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,18,26,36,26,36,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,19,80,90,80,90,0.0412470530743783,0.0412470530743783,valid,valid
ID13-20200917,surge,20,166,175,166,175,0.0386034739262322,0.0386034739262322,valid,valid
ID13-20200917,surge,21,324,346,324,346,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,22,470,482,470,482,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,23,487,513,487,513,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,24,532,557,532,557,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,25,559,580,559,580,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,26,582,604,582,604,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,27,664,675,664,675,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,28,685,695,685,695,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,29,707,716,707,716,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,30,721,740,721,740,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,31,781,802,781,802,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,32,819,840,819,840,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,33,925,943,925,943,0.0577679812102656,0.0577679812102656,valid,valid
ID13-20200917,surge,34,947,963,947,963,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,35,1038,1048,1038,1048,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,36,1071,1086,1071,1086,0.0689707940655032,0.0689707940655032,valid,valid
ID13-20200917,surge,37,1090,1119,1090,1119,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,38,1125,1142,1125,1142,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,39,1154,1178,1154,1178,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,40,26,46,26,46,0.0825323836297315,0.0825323836297315,valid,valid
ID13-20200917,surge,41,91,101,91,101,0.0927907118108322,0.0927907118108322,valid,valid
ID13-20200917,surge,42,164,185,164,185,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,43,238,255,238,255,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,44,360,369,360,369,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,45,417,458,417,458,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,46,485,495,485,495,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,47,506,524,506,524,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,48,559,568,559,568,0.0468372534644182,0.0468372534644182,valid,valid
ID13-20200917,surge,49,601,625,601,625,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,50,745,754,745,754,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,51,798,807,798,807,0.075993621197252,0.075993621197252,valid,valid
ID13-20200917,surge,52,812,821,812,821,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,53,828,845,828,845,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,54,921,959,921,959,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,55,1121,1153,1121,1153,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,56,1159,1187,1159,1187,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,57,1,20,1,20,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,58,24,37,24,37,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,59,87,98,87,98,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,60,338,347,338,347,0.048659568208372,0.048659568208372,valid,valid
ID13-20200917,surge,61,350,359,350,359,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,62,450,460,450,460,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,63,594,620,594,620,0.0648838688282661,0.0648838688282661,valid,valid
ID13-20200917,surge,64,743,753,743,753,0.0763396158535367,0.0763396158535367,valid,valid
ID13-20200917,surge,65,969,984,969,984,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,66,1039,1048,1039,1048,0.0551571594531435,0.0551571594531435,valid,valid
ID13-20200917,surge,67,1077,1087,1077,1087,0.0935550680014996,0.0935550680014996,valid,valid
ID13-20200917,surge,68,1094,1117,1094,1117,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,69,1187,1198,1187,1198,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,70,1,13,1,13,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,71,187,197,187,197,0.073027905706595,0.073027905706595,valid,valid
ID13-20200917,surge,72,537,566,537,566,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,73,610,623,610,623,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,74,921,932,921,932,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,75,961,971,961,971,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,76,1161,1176,1161,1176,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,77,24,37,24,37,0.270335064786803,0.270335064786803,valid,valid
ID13-20200917,surge,78,72,85,72,85,0.0642519388545732,0.0642519388545732,valid,valid
ID13-20200917,surge,79,293,313,293,313,0.0703730737623334,0.0703730737623334,valid,valid
ID13-20200917,surge,80,318,329,318,329,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,81,339,363,339,363,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,82,588,600,588,600,0.028197527146656,0.028197527146656,valid,valid
ID13-20200917,surge,83,919,931,919,931,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,84,544,556,544,556,0.0427831254430088,0.0427831254430088,valid,valid
ID13-20200917,surge,85,78,88,78,88,0.0990727763933696,0.0990727763933696,valid,valid
ID13-20200917,surge,86,821,834,821,834,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,87,647,656,647,656,0.0276360842155116,0.0276360842155116,valid,valid
ID13-20200917,surge,88,198,222,198,222,0.0879025239338556,0.0879025239338556,valid,valid
ID13-20200917,surge,89,225,236,225,236,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,90,108,118,108,118,0.105189997688264,0.105189997688264,valid,valid
ID13-20200917,surge,91,335,344,335,344,0.0373259176370222,0.0373259176370222,valid,valid
ID13-20200917,surge,92,243,252,243,252,0.0419599231746149,0.0419599231746149,valid,valid
ID13-20200917,surge,93,934,943,934,943,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,94,26,35,26,35,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,95,80,89,80,89,0.0468564209274673,0.0468564209274673,valid,valid
ID13-20200917,surge,96,800,812,800,812,0.0698175795400394,0.0698175795400394,valid,valid
ID13-20200917,surge,97,906,918,906,918,0.0500054059898369,0.0500054059898369,valid,valid
ID13-20200917,surge,98,957,971,957,971,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,99,641,657,641,657,0.0899137802599963,0.0899137802599963,valid,valid
ID13-20200917,surge,100,1049,1059,1049,1059,0.0353039284378668,0.0353039284378668,valid,valid
ID13-20200917,surge,101,416,428,416,428,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,102,434,449,434,449,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,103,649,659,649,659,0.00227009894204818,0.00227009894204818,valid,valid
ID13-20200917,surge,104,690,700,690,700,0.16411839517724,0.16411839517724,valid,valid
ID13-20200917,surge,105,772,781,772,781,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,106,853,868,853,868,0.0405566267080224,0.0405566267080224,valid,valid
ID13-20200917,surge,107,727,742,727,742,0.0330505780018623,0.0330505780018623,valid,valid
ID13-20200917,surge,108,199,210,199,210,0.0273508570844216,0.0273508570844216,valid,valid
ID13-20200917,surge,109,217,241,217,241,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,110,236,245,236,245,0.0367355837360561,0.0367355837360561,valid,valid
ID13-20200917,surge,111,141,151,141,151,0.0324860175609889,0.0324860175609889,valid,valid
ID13-20200917,surge,112,164,173,164,173,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,113,228,245,228,245,0.0344259101059602,0.0344259101059602,valid,valid
ID13-20200917,surge,114,800,816,800,816,0.0477424376654702,0.0477424376654702,valid,valid
ID13-20200917,surge,115,932,942,932,942,0.0444736431864241,0.0444736431864241,valid,valid
ID13-20200917,surge,116,951,961,951,961,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,117,894,906,894,906,0.077156668085796,0.077156668085796,valid,valid
ID13-20200917,surge,118,255,266,255,266,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,119,158,167,158,167,0.0430859984963278,0.0430859984963278,valid,valid
ID13-20200917,surge,120,808,823,808,823,0.0409566007725518,0.0409566007725518,valid,valid
ID13-20200917,surge,121,829,845,829,845,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,122,1142,1159,1142,1159,0.0437983929875821,0.0437983929875821,valid,valid
ID13-20200917,surge,123,817,826,817,826,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,124,828,847,828,847,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,125,855,864,855,864,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
ID13-20200917,surge,126,1144,1153,1144,1153,0.0215064010927919,0.0215064010927919,valid,valid
ID13-20200917,surge,127,177,187,177,187,0.0296782799066299,0.0296782799066299,valid,valid
ID13-20200917,surge,128,238,258,238,258,0.0173956778247018,0.0173956778247018,valid,valid
ID13-20200917,surge,129,1154,1164,1154,1164,0.0402490263130544,0.0402490263130544,valid,valid
ID13-20200917,surge,130,894,903,894,903,0.0590844852920532,0.0590844852920532,valid,valid
ID13-20200917,surge,131,953,967,953,967,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
FB2411,sink,1,1,5,1,4,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
FB2411,sink,2,47,67,48,52,0.003498589975994,0.00334170223211886,valid,valid
FB2411,sink,3,101,120,102,110,0.00545752069498053,0.00553277190488301,valid,valid
FB2411,sink,4,186,199,188,198,0.00249603769420753,0.00252402343300261,valid,valid
FB2411,sink,5,294,301,294,301,0.00261281330955376,0.00261281330955376,valid,valid
FB2411,sink,6,127,143,132,137,0.00366782965492141,0.00400174164679706,valid,valid
FB2411,sink,7,267,287,281,283,0.00247848993279245,0.00114136853218556,valid,valid
FB2411,sink,8,21,30,22,25,0.00160922566258372,0.00118179435639057,valid,valid
FB2411,sink,9,198,206,200,202,0.000961570510728326,0.000744916054765447,valid,valid
FB2411,sink,10,19,29,21,24,NaN,0.00180944926517968,insufficient_clean_prebaseline,valid
FB2411,sink,11,127,143,129,134,0.00234569993657503,0.00244926947720544,valid,valid
FB2411,sink,12,207,236,227,230,0.00357442779447419,0.00310682675216064,valid,valid
FB2411,sink,13,179,188,184,186,0.0017995115875028,0.00168770231394544,valid,valid
FB2411,sink,14,45,61,49,60,0.00279751536201529,0.00221477501226478,valid,valid
FB2411,sink,15,191,209,199,203,0.00271891657488236,0.00145419135088348,valid,valid
FB2411,sink,16,76,142,123,126,0.00238876481027738,NaN,valid,insufficient_clean_prebaseline
FB2411,sink,17,70,78,72,74,0.00174502635495102,0.00131207331491601,valid,valid
FB2411,sink,18,72,82,75,79,0.0019212089529804,0.00199554005026587,valid,valid
FB2411,sink,19,241,253,243,245,0.00500577652604917,0.00260505913201924,valid,valid
FB2411,sink,20,79,105,86,88,0.00381884932650999,0.00297038597157211,valid,valid
FB2411,sink,21,130,157,140,142,0.00431188510669369,NaN,valid,insufficient_clean_prebaseline
FB2411,sink,22,139,164,148,159,0.00529125520799386,0.00413566300572259,valid,valid
FB2411,sink,23,138,160,143,146,0.00515847343691496,0.00483469338218635,valid,valid
FB2411,sink,24,164,187,170,173,0.00330677198085621,0.00190205468065479,valid,valid
FB2411,sink,25,201,219,211,214,0.00229648103684132,0.00181153459658415,valid,valid
FB2411,sink,26,241,252,242,245,0.00382677489708263,0.00193636539077466,valid,valid
FB2411,surge,1,8,25,8,25,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline
