RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Condition,NativeFilteredMean,NativeZMean,RawExtremeFrame,RawChangeAtExtremePercent,CubicTrendContributionPercent,ResidualContributionPercent,DetrendedChangeAtRawExtreme,SpatialZChangeAtRawExtreme,TemporalZChangeAtRawExtreme,SourceRawSHA256
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,21,6,95,898,1025,960,983,1968,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.317619958647421,-0.341661105131281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,21,7,96,1036,1079,1039,1050,1185,20,20,0,0,0,2824.16573839662,2824.16573839662,valid,valid,0.122403019342047,0.122403019342047,0,1,0,Awake_immobile,-0.311706609163761,-0.346259111425792,1052,-12.2403019342047,-1.18051092365262,-11.0597910105521,-312.346828175476,-0.127517784107009,-0.105800919461173,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,21,8,97,1098,1124,1108,1118,900,20,20,0,0,0,2656.57022222222,2656.57022222222,valid,valid,0.0868108470018902,0.0868108470018902,0,1,0,Awake_immobile,-0.269193040243811,-0.326909682854742,1113,-8.68108470018902,-1.46557464024754,-7.21551005994151,-191.685093417697,-0.226381560976421,-0.207274764888226,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,21,9,98,1156,1181,1159,1163,373,20,20,0,0,0,3351.92627345845,3351.92627345845,valid,valid,0.108674656683744,0.108674656683744,0,1,0,Awake_immobile,-0.281147986350846,-0.393825163488244,1160,-10.8674656683744,-0.646819035034275,-10.2206466333402,-342.588540804866,-0.72232121432289,-0.656682339994095,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,22,1,99,111,150,113,118,403,20,20,0,0,0,5675.13126550868,5675.13126550868,valid,valid,0.084811234457733,0.084811234457733,0,1,0,Awake_immobile,-0.551290605492224,-0.688258119995943,116,-8.4811234457733,2.90518342232193,-11.3863068680953,-646.187870663626,-1.28427830884017,-0.73130222935274,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,22,2,100,111,150,139,142,252,20,20,0,0,0,5585.29404761905,5585.29404761905,valid,valid,0.0848785795975981,0.0848785795975981,0,1,0,Awake_immobile,-0.565827387665945,-0.750799880939234,115,-8.48785795975981,2.79013056828061,-11.2779885280404,-629.908819919162,-1.39028158414266,-0.78751986381133,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,23,1,101,1115,1130,1117,1120,688,20,20,0,0,0,4723.70675872093,4723.70675872093,valid,valid,0.06220056384634,0.06220056384634,0,1,0,Awake_immobile,-0.262426764114427,-0.348576140248314,1120,-6.220056384634,-0.46346812213655,-5.75658826249744,-271.9243499401,-0.307816147613436,-0.231472625926206,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,24,1,102,398,414,407,414,431,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.377171173843009,-0.517088644663888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,24,2,103,894,907,901,903,2453,20,20,0,0,0,6665.19033836119,6665.19033836119,valid,valid,0.0604344532823237,0.0604344532823237,0,1,0,Awake_immobile,-0.418760862753741,-0.45904382079054,902,-6.04344532823237,-0.705856248599778,-5.33758907963259,-355.760463374029,-0.685294975715751,-0.430701391535161,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,25,1,104,106,154,125,132,315,20,20,0,0,0,4197.40666666667,4197.40666666667,valid,valid,0.0527378545376961,0.0527378545376961,0,1,0,Awake_immobile,-0.403547529485964,-0.552408156698729,125,-5.27378545376961,5.81888675663919,-11.0926722104088,-465.604565914093,-0.932361676220011,-0.600894977274747,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,25,2,105,762,792,767,772,859,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.404173605588543,-0.496484991104141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,25,3,106,792,810,797,800,424,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.26439316900346,-0.343904494729117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,26,1,107,286,384,310,312,469,20,15,0,5,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.419821440675789,-0.532050489439075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,26,2,108,286,384,332,334,285,20,15,0,5,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.437109467840334,-0.709785523696507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,27,1,109,713,771,739,741,389,20,20,0,0,0,4238.42313624679,4238.42313624679,valid,valid,0.123137539752925,0.123137539752925,0,1,0,Awake_immobile,-0.444775938604669,-0.602372629531669,721,-12.3137539752925,0.168104251129147,-12.4818582264216,-529.033974615651,-0.332697116283741,-0.288441750127342,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,27,2,110,988,1021,998,1000,524,20,20,0,0,0,4595.74036259542,4595.74036259542,valid,valid,0.0497980010073632,0.0497980010073632,0,1,0,Awake_immobile,-0.302012350628243,-0.403503793389686,1003,-4.97980010073632,-0.653089484076209,-4.32671061666011,-198.844381364429,-0.102541995437651,-0.0886357260120627,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,27,3,111,1021,1069,1030,1033,581,20,20,0,0,0,4030.16179001721,4030.16179001721,valid,valid,0.113205331228721,0.113205331228721,0,1,0,Awake_immobile,-0.312668313485492,-0.354054004932944,1044,-11.3205331228721,-0.740759570958443,-10.5797735519136,-426.381987317294,-0.506202708813584,-0.457302386484593,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,27,4,112,1145,1167,1159,1162,627,20,20,0,0,0,3423.43133971292,3423.43133971292,valid,valid,0.0636165823069084,0.0636165823069084,0,1,0,Awake_immobile,-0.286973687316599,-0.371561857803756,1161,-6.36165823069084,-1.02045874912636,-5.34119948156446,-182.852293247545,-0.438104091579589,-0.433241443196915,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,28,1,113,134,212,166,177,1078,20,20,0,0,0,1755.41428571429,1755.41428571429,valid,valid,0.190540414427328,0.190540414427328,0,1,0,Awake_immobile,-0.606026194281461,-0.671308711748146,166,-19.0540414427328,3.04497985486404,-22.0990212975968,-387.92937885065,-0.769802107628045,-0.976274939487385,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,28,2,114,134,212,204,207,350,20,20,0,0,0,1971.70914285714,1971.70914285714,valid,valid,0.194450876701316,0.194450876701316,0,1,0,Awake_immobile,-0.655767653371607,-0.756031055494345,205,-19.4450876701316,7.85061543891939,-27.295703109051,-538.191869594029,-0.992722372477972,-1.02488941578786,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,28,3,115,336,479,401,406,418,20,20,0,0,0,1973.49425837321,1973.49425837321,valid,valid,0.258220730576979,0.258220730576979,0,1,0,Awake_immobile,-0.634864283080972,-0.808541996455878,429,-25.8220730576979,3.70138035390474,-29.5234534116027,-582.643659221156,-0.962946945632194,-1.11236455161547,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,28,4,116,336,479,427,433,628,20,20,0,0,0,2003.20525477707,2003.20525477707,valid,valid,0.215270368054254,0.215270368054254,0,1,0,Awake_immobile,-0.77480988043468,-0.968512833443463,429,-21.5270368054254,4.26772260215372,-25.7947594075791,-516.72197445426,-0.831850130106957,-0.932801295766174,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,28,5,117,336,479,469,476,680,20,20,0,0,0,1964.57794117647,1964.57794117647,valid,valid,0.204164492747657,0.204164492747657,0,1,0,Awake_immobile,-0.669279867076479,-0.802783228915373,429,-20.4164492747657,4.14496310366999,-24.5614123784356,-482.528090093276,-0.767799289615884,-0.880284334309492,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,28,6,118,537,553,540,543,201,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.812668928533644,-1.03489267533362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,28,7,119,557,582,574,579,813,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.770396911154618,-0.931182541573647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,28,8,120,659,693,659,669,433,20,20,0,0,0,1824.51766743649,1824.51766743649,valid,valid,0.0993260074493414,0.0993260074493414,0,1,0,Awake_immobile,-0.446394658730188,-0.639151434765754,678,-9.93260074493414,0.035499693709135,-9.96810043864327,-181.869749764317,-0.320617009730379,-0.357769714243461,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,28,9,121,706,719,711,718,1399,20,20,0,0,0,1971.82498213009,1971.82498213009,valid,valid,0.138190922394346,0.138190922394346,0,1,0,Awake_immobile,-0.542149710240211,-0.648703872452701,715,-13.8190922394346,-0.21412660965082,-13.6049656297838,-268.266110781383,-0.514932149907286,-0.59279930227301,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,28,10,122,921,961,936,941,1205,20,20,0,0,0,2303.15580912863,2303.15580912863,valid,valid,0.165800199635877,0.165800199635877,0,1,0,Awake_immobile,-0.416929107593736,-0.469896258735476,934,-16.5800199635877,-0.536303311873252,-16.0437166517145,-369.511795380778,-0.134092626599585,-0.101954273892918,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,28,11,123,966,1019,976,999,2318,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.293024538839467,-0.321198957331829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,28,12,124,1080,1097,1093,1096,1224,20,20,0,0,0,1791.8535130719,1791.8535130719,valid,valid,0.0551049236224203,0.0551049236224203,0,1,0,Awake_immobile,-0.187991198801528,-0.257996587662322,1095,-5.51049236224203,-1.14263430169769,-4.36785806054431,-78.2656194125905,-0.217405603229514,-0.306229987369917,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,29,1,125,154,180,165,168,829,20,20,0,0,0,3607.71942098914,3607.71942098914,valid,valid,0.228707214532677,0.228707214532677,0,1,0,Awake_immobile,-0.741535415672961,-0.875957872423866,167,-22.8707214532677,2.54297416028851,-25.4136956135562,-916.854830759598,-1.79933138909155,-1.36699827484789,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,29,2,126,321,382,323,326,1169,20,20,0,0,0,4096.37360992301,4096.37360992301,valid,valid,0.195831318808709,0.195831318808709,0,1,0,Awake_immobile,-0.711900387816546,-0.890375058346397,325,-19.5831318808709,0.985240470256146,-20.568372351127,-842.557374341718,-1.46381910563312,-1.05872031039043,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,29,3,127,386,414,400,407,1977,20,20,0,0,0,3993.07035912999,3993.07035912999,valid,valid,0.193129230037759,0.193129230037759,0,1,0,Awake_immobile,-0.46374995358101,-0.559378937638656,401,-19.3129230037759,1.24476993626413,-20.55769294004,-820.883145658718,-1.39373350914871,-1.09873959592806,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,29,4,128,433,478,470,475,1155,20,20,0,0,0,4165.15835497836,4165.15835497836,valid,valid,0.226556173196743,0.226556173196743,0,1,0,Awake_immobile,-0.760639512321736,-0.869078535343228,472,-22.6556173196743,2.13036358516353,-24.7859809048378,-1032.37535093365,-1.71968819729239,-1.23958674352905,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,29,5,129,490,688,539,545,1455,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.875751555997423,-1.00673219475935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,29,6,130,490,688,574,578,1240,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.888742703540671,-1.07059014276027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,29,7,131,490,688,640,646,950,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.656372805659036,-0.730399244035372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,29,8,132,490,688,675,682,995,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.58291397756574,-0.652788494211567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,29,9,133,700,720,713,715,686,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.705935083307956,-0.799689989611783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,29,10,134,1105,1126,1107,1111,560,20,20,0,0,0,4255.38223214286,4255.38223214286,valid,valid,0.0522330323650418,0.0522330323650418,0,1,0,Awake_immobile,-0.297149336604135,-0.378410362907876,1120,-5.22330323650418,-0.822282668307291,-4.40102056819689,-187.280256990705,-0.0947200901165018,-0.0421055135443203,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,30,1,135,118,175,158,162,340,20,20,0,0,0,2691.12147058823,2691.12147058823,valid,valid,0.14859243571426,0.14859243571426,0,1,0,Awake_immobile,-0.759060301622924,-1.09261105926387,160,-14.859243571426,7.52543338259899,-22.384676954025,-602.398851426068,-1.27789689697624,-1.13807633089785,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,31,1,136,71,190,171,183,376,20,20,0,0,0,2981.35545212766,2981.35545212766,valid,valid,0.312453063237471,0.312453063237471,0,1,0,Awake_immobile,-0.675328575483174,-0.955464666452817,166,-31.2453063237471,9.416139178183,-40.6614455019301,-1212.26222761438,-2.27937743811848,-1.8993679175696,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,31,2,137,190,219,203,214,994,20,7,0,13,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.549662939471453,-0.700030396118215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,31,3,138,231,247,236,238,762,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.430827106006137,-0.545496486214433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,31,4,139,265,333,319,325,565,20,20,0,0,0,4407.86371681416,4407.86371681416,valid,valid,0.160333322224199,0.160333322224199,0,1,0,Awake_immobile,-0.412290610624665,-0.564713354251352,325,-16.0333322224199,2.5125931157319,-18.5459253381518,-817.479111987089,-1.10820003048571,-0.810298187728282,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,31,5,140,399,411,400,407,306,20,6,0,14,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.558726105412919,-0.83969677447409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,31,6,141,570,584,574,578,378,20,20,0,0,0,3317.99206349206,3317.99206349206,valid,valid,0.29529796260727,0.29529796260727,0,1,0,Awake_immobile,-0.777044539200881,-1.06779492011712,574,-29.529796260727,0.0169685734675833,-29.5467648341945,-980.35931310906,-1.81440884701903,-1.61331178939555,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,31,7,142,789,823,803,807,560,20,20,0,0,0,3955.31535714286,3955.31535714286,valid,valid,0.112541866130776,0.112541866130776,0,1,0,Awake_immobile,-0.253323103972694,-0.322864697730235,799,-11.2541866130776,-0.512746856254403,-10.7414397568231,-424.857813862392,-0.612584984748449,-0.49221996578176,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,31,8,143,968,1029,987,992,305,20,20,0,0,0,3411.72721311475,3411.72721311475,valid,valid,0.131190508956187,0.131190508956187,0,1,0,Awake_immobile,-0.249339119967867,-0.342522804407865,979,-13.1190508956187,-0.673679614257346,-12.4453712813613,-424.602131167552,-0.694407970081637,-0.569309312418293,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,32,1,144,159,218,192,196,1770,20,20,0,0,0,5571.29720338983,5571.29720338983,valid,valid,0.0610345892068539,0.0610345892068539,0,1,0,Awake_immobile,-0.427653660319619,-0.501832313708863,185,-6.10345892068539,5.6784157698971,-11.7818746905825,-656.403265084304,-1.41598337140372,-0.907866638927378,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,33,1,145,169,202,187,193,323,20,20,0,0,0,4598.33405572755,4598.33405572755,valid,valid,0.184075212593819,0.184075212593819,0,1,0,Awake_immobile,-0.718992283522476,-0.993019627408686,189,-18.4075212593819,3.15389434170068,-21.5614156010826,-991.46592420454,-2.12379838163666,-1.41534921273756,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,33,2,146,202,244,225,232,342,20,13,0,7,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.574315914315068,-0.836891780683055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,33,3,147,556,595,579,582,214,20,20,0,0,0,5553.98714953271,5553.98714953271,valid,valid,0.103837375397358,0.103837375397358,0,1,0,Awake_immobile,-0.629401505515676,-0.733558502015954,581,-10.3837375397358,0.250499373415204,-10.634236913151,-590.624175055673,-0.926103196373393,-0.605161100697465,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
