RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Condition,NativeFilteredMean,NativeZMean,RawExtremeFrame,RawChangeAtExtremePercent,CubicTrendContributionPercent,ResidualContributionPercent,SourceRawSHA256,Session,Role
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,27,3,63,341,367,342,355,1293,20,20,0,0,0,160.905027068832,160.905027068832,valid,valid,0.0942138003231913,0.0942138003231913,0,1,0,Awake_immobile,-0.153640588619635,-0.163786469327691,351,-9.42138003231913,0.298920993022126,-9.72030102534124,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,27,4,64,472,477,472,477,492,20,20,0,0,0,160.12012195122,160.12012195122,valid,valid,0.036686126142594,0.036686126142594,0,1,0,Awake_immobile,-0.0843272652857348,-0.134364156923976,477,-3.6686126142594,-0.201344260082798,-3.46726835417658,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,27,5,65,516,538,518,534,2025,20,20,0,0,0,159.288814814815,159.288814814815,valid,valid,0.0947850453179467,0.0947850453179467,0,1,0,Awake_immobile,-0.170241379242059,-0.185954875103179,530,-9.47850453179467,-0.341855276058625,-9.13664925573601,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,27,6,66,572,584,572,574,335,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.099259569213392,-0.14097375553194,NaN,NaN,NaN,NaN,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,28,1,67,82,97,91,93,594,20,20,0,0,0,124.547474747475,124.547474747475,valid,valid,0.02323833622596,0.02323833622596,0,1,0,Awake_immobile,-0.0947445498279784,-0.111815644211505,88,-2.323833622596,2.87580219948624,-5.19963582208227,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,29,1,68,99,114,103,105,494,20,20,0,0,0,143.570546558704,143.570546558704,valid,valid,0.0597662140450638,0.0597662140450638,0,1,0,Awake_immobile,-0.103143823309055,-0.164448473891176,104,-5.97662140450638,2.32695430695045,-8.30357571145686,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,30,1,69,92,107,95,97,370,20,20,0,0,0,121.164864864865,121.164864864865,valid,valid,0.0283732238852582,0.0283732238852582,0,1,0,Awake_immobile,-0.0950920676124525,-0.0933044718552238,94,-2.83732238852582,1.78946469823832,-4.62678708676414,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,31,1,70,217,231,223,226,305,20,20,0,0,0,124.893114754098,124.893114754098,valid,valid,0.0381808444729132,0.0381808444729132,0,1,0,Awake_immobile,-0.0909552794575813,-0.1206386021993,228,-3.81808444729132,1.44878500950465,-5.26686945679597,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,32,1,71,105,116,108,110,227,20,20,0,0,0,109.540088105727,109.540088105727,valid,valid,0.0660591339038673,0.0660591339038673,0,1,0,Awake_immobile,-0.121872036806725,-0.212566154954098,111,-6.60591339038672,1.55112935795182,-8.15704274833852,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,33,1,72,125,136,128,130,351,20,20,0,0,0,136.389458689459,136.389458689459,valid,valid,0.0361730171893376,0.0361730171893376,0,1,0,Awake_immobile,-0.102314703621533,-0.16748081189682,129,-3.61730171893376,1.36155800243983,-4.9788597213736,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,34,1,73,135,143,139,141,238,20,20,0,0,0,109.406932773109,109.406932773109,valid,valid,0.044543057777129,0.044543057777129,0,1,0,Awake_immobile,-0.0794945821108646,-0.0986837367103265,136,-4.4543057777129,0.79101141843264,-5.24531719614559,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,35,1,74,135,147,139,142,319,20,20,0,0,0,127.668495297806,127.668495297806,valid,valid,0.0275313833215678,0.0275313833215678,0,1,0,Awake_immobile,-0.0749542965255204,-0.0908926590002872,141,-2.75313833215678,2.20799500489035,-4.96113333704712,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,36,1,75,148,157,151,156,1025,20,20,0,0,0,124.478731707317,124.478731707317,valid,valid,0.0361366463229686,0.0361366463229686,0,1,0,Awake_immobile,-0.0994365925645109,-0.120340325471497,152,-3.61366463229686,1.25434770428219,-4.86801233657906,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,36,2,76,487,515,488,514,1215,20,20,0,0,0,138.439135802469,138.439135802469,valid,valid,0.0677545152881733,0.0677545152881733,0,1,0,Awake_immobile,-0.115996050254504,-0.136172226276209,504,-6.77545152881733,-0.227864140004421,-6.5475873888129,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,37,1,77,481,513,483,492,1189,20,20,0,0,0,125.171236333053,125.171236333053,valid,valid,0.0701585582341027,0.0701585582341027,0,1,0,Awake_immobile,-0.115462952443197,-0.125022121601293,490,-7.01585582341027,-0.14181282572781,-6.87404299768246,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,37,2,78,533,557,535,557,921,20,20,0,0,0,119.61444082519,119.61444082519,valid,valid,0.0304352838335984,0.0304352838335984,0,1,0,Awake_immobile,-0.0855015651160894,-0.101850192422729,552,-3.04352838335984,-0.256378333785285,-2.7871500495746,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,38,1,79,252,280,264,274,958,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.114758313324965,-0.13865580270865,NaN,NaN,NaN,NaN,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,39,1,80,203,224,219,222,364,20,20,0,0,0,116.881456043956,116.881456043956,valid,valid,0.0499907744415598,0.0499907744415598,0,1,0,Awake_immobile,-0.0839320639887784,-0.136578529893066,207,-4.99907744415598,0.497327208542098,-5.4964046526981,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,40,1,81,557,571,558,570,1717,20,20,0,0,0,155.866423995341,155.866423995341,valid,valid,0.0731838280504282,0.0731838280504282,0,1,0,Awake_immobile,-0.124823094642967,-0.147542526618539,562,-7.31838280504282,-0.45558783168535,-6.8627949733575,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,41,1,82,205,223,217,219,374,20,20,0,0,0,133.957085561497,133.957085561497,valid,valid,0.051196657880896,0.051196657880896,0,1,0,Awake_immobile,-0.108495906722498,-0.146738768251631,217,-5.1196657880896,1.15020518407915,-6.26987097216878,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,42,1,83,225,236,231,233,182,20,20,0,0,0,129.437362637363,129.437362637363,valid,valid,0.0795327198016774,0.0795327198016774,0,1,0,Awake_immobile,-0.0904744367964648,-0.158735869731242,233,-7.95327198016774,0.568212828788123,-8.52148480895588,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,43,1,84,240,251,246,248,457,20,20,0,0,0,145.302625820569,145.302625820569,valid,valid,0.0736604957886131,0.0736604957886131,0,1,0,Awake_immobile,-0.0952669933464115,-0.140559952298093,247,-7.36604957886131,-0.0127649188134528,-7.35328466004784,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,44,1,85,324,334,327,329,1012,20,20,0,0,0,151.881077075099,151.881077075099,valid,valid,0.0605232862069312,0.0605232862069312,0,1,0,Awake_immobile,-0.116198849944675,-0.173376714484643,328,-6.05232862069312,0.0953050591493469,-6.1476336798425,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,44,2,86,439,449,442,445,1128,20,20,0,0,0,154.884796099291,154.884796099291,valid,valid,0.0811232668069182,0.0811232668069182,0,1,0,Awake_immobile,-0.116874624836989,-0.147749504228533,444,-8.11232668069182,-0.221105943923436,-7.89122073676835,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,45,1,87,347,394,370,372,270,20,20,0,0,0,143.726296296296,143.726296296296,valid,valid,0.0879268980907641,0.0879268980907641,0,1,0,Awake_immobile,-0.140682449412567,-0.139294455230005,351,-8.79268980907641,0.126157392328185,-8.91884720140459,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,46,1,88,404,410,405,407,386,20,20,0,0,0,140.473316062176,140.473316062176,valid,valid,0.0457502116272336,0.0457502116272336,0,1,0,Awake_immobile,-0.0888667534224509,-0.100359974382968,407,-4.57502116272336,0.128063387765297,-4.70308455048864,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,46,2,89,429,443,431,433,446,20,20,0,0,0,147.050224215247,147.050224215247,valid,valid,0.110504937149688,0.110504937149688,0,1,0,Awake_immobile,-0.152743445233246,-0.18780873634178,432,-11.0504937149688,0.0867435812344915,-11.1372372962033,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,47,1,90,559,574,564,566,441,20,20,0,0,0,139.289342403628,139.289342403628,valid,valid,0.064314157058994,0.064314157058994,0,1,0,Awake_immobile,-0.103862468751594,-0.162171877188456,564,-6.4314157058994,0.15867960596727,-6.59009531186667,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,48,1,91,428,457,443,446,334,20,20,0,0,0,131.496556886228,131.496556886228,valid,valid,0.0880433334813302,0.0880433334813302,0,1,0,Awake_immobile,-0.0846058863614585,-0.113491079913838,432,-8.80433334813302,0.0757392292741711,-8.88007257740719,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,sink,49,1,92,577,591,585,587,382,20,20,0,0,0,133.772905759162,133.772905759162,valid,valid,0.057498593478633,0.057498593478633,0,1,0,Awake_immobile,-0.10774200707414,-0.129655128405031,579,-5.7498593478633,-0.249945299654595,-5.49991404820871,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-01-baseline-awake/Recording,surge,1,1,1,4,16,4,16,8827,20,3,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.0554391281692528,0.0610587554190181,NaN,NaN,NaN,NaN,22912f81ab9c01a96ddb7d403cb1b0204eadac78797e11f39e25cd71d88e078d,M401-01-baseline-awake,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,1,1,1,1,30,7,12,2252,20,0,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Anesthetized,-0.114790690188269,-0.124957073947611,NaN,NaN,NaN,NaN,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,1,2,2,217,221,217,221,438,20,20,0,0,0,117.50799086758,117.50799086758,valid,valid,0.0322624517909015,0.0322624517909015,0,1,0,Anesthetized,-0.049041068709932,-0.0533664179139252,218,-3.22624517909015,-1.22090229579367,-2.00534288329645,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,2,1,3,24,33,27,29,382,20,20,0,0,0,136.418455497382,136.418455497382,valid,valid,0.0184574141965792,0.0184574141965792,0,1,0,Anesthetized,-0.0838800082669663,-0.0828889634216003,26,-1.84574141965792,0.751873641222711,-2.59761506088066,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,2,2,4,240,246,243,245,440,20,20,0,0,0,124.215681818182,124.215681818182,valid,valid,0.0403788132445581,0.0403788132445581,0,1,0,Anesthetized,-0.0823131487450817,-0.103950578618131,245,-4.03788132445581,-1.58634847222495,-2.45153285223089,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,3,1,5,245,249,246,249,433,20,20,0,0,0,109.760277136259,109.760277136259,valid,valid,0.066472808682369,0.066472808682369,0,1,0,Anesthetized,-0.0773717939120225,-0.137816831627355,248,-6.6472808682369,-1.56752252049091,-5.07975834774598,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,3,2,6,280,286,281,283,932,20,20,0,0,0,102.426931330472,102.426931330472,valid,valid,0.0379407910381,0.0379407910381,0,1,0,Anesthetized,-0.0929930144787709,-0.122814091043819,282,-3.79407910381,-1.50531909917398,-2.28876000463601,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,4,1,7,306,311,309,311,619,20,20,0,0,0,117.513166397415,117.513166397415,valid,valid,0.0609789711804885,0.0609789711804885,0,1,0,Anesthetized,-0.0775330973972527,-0.110965230747745,309,-6.09789711804885,-1.57182460371409,-4.52607251433476,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,5,1,8,11,15,12,15,513,20,10,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Anesthetized,-0.112124980669686,-0.153204685840068,NaN,NaN,NaN,NaN,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,5,2,9,35,41,37,40,400,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Anesthetized,-0.0617325095634669,-0.0538520651787985,NaN,NaN,NaN,NaN,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,5,3,10,255,260,255,258,457,20,18,0,2,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Anesthetized,-0.0762402326157989,-0.108708843709384,NaN,NaN,NaN,NaN,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,6,1,11,18,33,22,24,227,20,17,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Anesthetized,-0.0754686876360147,-0.107470377303575,NaN,NaN,NaN,NaN,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,7,1,12,8,19,14,16,227,20,7,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Anesthetized,-0.110667512460821,-0.147212778558105,NaN,NaN,NaN,NaN,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,8,1,13,265,278,274,276,266,20,20,0,0,0,94.8093984962406,94.8093984962406,valid,valid,0.0651207606872513,0.0651207606872513,0,1,0,Anesthetized,-0.0748114876455235,-0.104457759631875,276,-6.51207606872512,-1.65109974753086,-4.86097632119427,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,9,1,14,19,29,22,24,407,20,18,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Anesthetized,-0.0832532223948658,-0.122794532615624,NaN,NaN,NaN,NaN,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,10,1,15,232,246,236,238,334,20,20,0,0,0,148.032934131737,148.032934131737,valid,valid,0.0435046417086345,0.0435046417086345,0,1,0,Anesthetized,-0.0788625774090875,-0.0856204114884485,238,-4.35046417086345,-0.63462114940363,-3.7158430214598,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,11,1,16,234,242,236,239,405,20,20,0,0,0,115.942839506173,115.942839506173,valid,valid,0.0509797825024462,0.0509797825024462,0,1,0,Anesthetized,-0.0713848356199221,-0.0771828446237594,238,-5.09797825024462,-1.90273050000466,-3.19524775023998,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,12,1,17,33,41,36,38,361,20,20,0,0,0,115.758587257618,115.758587257618,valid,valid,0.0401028025418265,0.0401028025418265,0,1,0,Anesthetized,-0.0735778219358082,-0.144068061795609,37,-4.01028025418265,0.194851737950374,-4.20513199213302,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,13,1,18,530,558,550,554,646,20,20,0,0,0,94.677786377709,94.677786377709,valid,valid,0.0606889752353797,0.0606889752353797,0,1,0,Anesthetized,-0.0743191858638769,-0.0847275701221082,553,-6.06889752353797,-2.32280806480034,-3.74608945873763,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,14,1,19,38,43,40,42,411,20,20,0,0,0,98.2742092457421,98.2742092457421,valid,valid,0.0188335433651807,0.0188335433651807,0,1,0,Anesthetized,-0.0661317832051674,-0.0876442442786386,39,-1.88335433651807,0.438603527245043,-2.32195786376312,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,15,1,20,44,52,47,50,353,20,20,0,0,0,118.459631728045,118.459631728045,valid,valid,0.0500822048844649,0.0500822048844649,0,1,0,Anesthetized,-0.0489227998684404,-0.120234937959142,46,-5.00822048844649,0.458782665573748,-5.46700315402023,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,16,1,21,115,122,118,120,225,20,20,0,0,0,71.1462222222222,71.1462222222222,valid,valid,0.0351014186745294,0.0351014186745294,0,1,0,Anesthetized,-0.0893732075889905,-0.156856739604846,118,-3.51014186745294,0.147754494272831,-3.65789636172576,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,17,1,22,56,73,60,63,1432,20,20,0,0,0,110.816375698324,110.816375698324,valid,valid,0.0481699903049393,0.0481699903049393,0,1,0,Anesthetized,-0.0981309934239452,-0.114714826857205,63,-4.81699903049393,0.136625829644987,-4.95362486013889,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/M401-03-baseline-iso/Recording,sink,17,2,23,140,166,142,164,2187,20,20,0,0,0,109.585985368084,109.585985368084,valid,valid,0.0717650983426626,0.0717650983426626,0,1,0,Anesthetized,-0.0898284249015422,-0.0975642723768218,156,-7.17650983426626,-1.08552476048037,-6.0909850737859,85abeb1dc0eb650e184826035bf25a7892868b63f3cd98c8732709830d95aa25,M401-03-baseline-iso,BOI_reference
