Session,Kind,EventRow,StartFrame,BaselineStatus,TruncatedWindow,OwnEventOverlapFrames,OtherSameSignOverlapFrames,OppositeSignOverlapFrames,ReconstructedCleanFrames
FB2316-baseline,Sink,117,304,valid,0,0,0,0,20
FB2316-baseline,Sink,118,431,valid,0,0,0,0,20
FB2316-baseline,Sink,119,710,valid,0,0,0,0,20
FB2316-baseline,Sink,120,312,insufficient_clean_prebaseline,0,0,0,3,17
FB2316-baseline,Sink,121,368,valid,0,0,0,0,20
FB2316-baseline,Sink,122,1186,valid,0,0,0,0,20
FB2316-baseline,Sink,123,1191,valid,0,0,0,0,20
FB2316-baseline,Sink,124,775,valid,0,0,0,0,20
FB2316-baseline,Sink,125,388,valid,0,0,0,0,20
FB2316-baseline,Sink,126,603,valid,0,0,0,0,20
FB2316-baseline,Sink,127,603,valid,0,0,0,0,20
FB2316-baseline,Sink,128,397,valid,0,0,0,0,20
FB2316-baseline,Sink,129,515,valid,0,0,0,0,20
FB2316-baseline,Sink,130,547,insufficient_clean_prebaseline,0,0,1,0,19
FB2316-baseline,Sink,131,1182,valid,0,0,0,0,20
FB2316-baseline,Sink,132,417,valid,0,0,0,0,20
FB2316-baseline,Sink,133,460,valid,0,0,0,0,20
FB2316-baseline,Sink,134,416,valid,0,0,0,0,20
FB2316-baseline,Sink,135,1097,insufficient_clean_prebaseline,0,0,4,0,16
FB2316-baseline,Sink,136,1166,valid,0,0,0,0,20
FB2316-baseline,Sink,137,419,valid,0,0,0,0,20
FB2316-baseline,Sink,138,468,insufficient_clean_prebaseline,0,0,1,0,19
FB2316-baseline,Sink,139,416,valid,0,0,0,0,20
FB2316-baseline,Sink,140,424,valid,0,0,0,0,20
FB2316-baseline,Sink,141,433,valid,0,0,0,0,20
FB2316-baseline,Sink,142,472,valid,0,0,0,0,20
FB2316-baseline,Sink,143,1072,valid,0,0,0,0,20
FB2316-baseline,Sink,144,437,valid,0,0,0,0,20
FB2316-baseline,Sink,145,555,valid,0,0,0,0,20
FB2316-baseline,Sink,146,438,valid,0,0,0,0,20
FB2316-baseline,Sink,147,386,insufficient_clean_prebaseline,0,0,0,7,13
FB2316-baseline,Sink,148,426,valid,0,0,0,0,20
FB2316-baseline,Sink,149,485,valid,0,0,0,0,20
FB2316-baseline,Sink,150,1156,valid,0,0,0,0,20
FB2316-baseline,Sink,151,1197,valid,0,0,0,0,20
FB2316-baseline,Sink,152,478,valid,0,0,0,0,20
FB2316-baseline,Sink,153,545,valid,0,0,0,0,20
FB2316-baseline,Sink,154,941,valid,0,0,0,0,20
FB2316-baseline,Sink,155,465,valid,0,0,0,0,20
FB2316-baseline,Sink,156,517,valid,0,0,0,0,20
FB2316-baseline,Sink,157,477,valid,0,0,0,0,20
FB2316-baseline,Sink,158,477,valid,0,0,0,0,20
FB2316-baseline,Sink,159,1194,valid,0,0,0,0,20
FB2316-baseline,Sink,160,486,valid,0,0,0,0,20
FB2316-baseline,Sink,161,486,valid,0,0,0,0,20
FB2316-baseline,Sink,162,492,valid,0,0,0,0,20
FB2316-baseline,Sink,163,653,valid,0,0,0,0,20
FB2316-baseline,Sink,164,1054,valid,0,0,0,0,20
FB2316-baseline,Sink,165,1123,valid,0,0,0,0,20
FB2316-baseline,Sink,166,492,valid,0,0,0,0,20
FB2316-baseline,Sink,167,774,valid,0,0,0,0,20
FB2316-baseline,Sink,168,515,insufficient_clean_prebaseline,0,0,18,0,2
FB2316-baseline,Sink,169,510,insufficient_clean_prebaseline,0,0,3,0,17
FB2316-baseline,Sink,170,523,valid,0,0,0,0,20
FB2316-baseline,Sink,171,528,valid,0,0,0,0,20
FB2316-baseline,Sink,172,545,valid,0,0,0,0,20
FB2316-baseline,Sink,173,555,valid,0,0,0,0,20
FB2316-baseline,Sink,174,579,valid,0,0,0,0,20
FB2316-baseline,Sink,175,589,valid,0,0,0,0,20
FB2316-baseline,Sink,176,652,valid,0,0,0,0,20
FB2316-baseline,Sink,177,685,insufficient_clean_prebaseline,0,0,10,0,10
FB2316-baseline,Sink,178,685,insufficient_clean_prebaseline,0,0,10,0,10
FB2316-baseline,Sink,179,1137,valid,0,0,0,0,20
FB2316-baseline,Sink,180,646,valid,0,0,0,0,20
FB2316-baseline,Sink,181,730,valid,0,0,0,0,20
FB2316-baseline,Sink,182,1188,valid,0,0,0,0,20
FB2316-baseline,Sink,183,742,valid,0,0,0,0,20
FB2316-baseline,Sink,184,755,valid,0,0,0,0,20
FB2316-baseline,Sink,185,849,valid,0,0,0,0,20
FB2316-baseline,Sink,186,1044,valid,0,0,0,0,20
FB2316-baseline,Sink,187,1068,insufficient_clean_prebaseline,0,0,0,10,10
FB2316-baseline,Sink,188,1072,valid,0,0,0,0,20
FB2316-baseline,Sink,189,1075,valid,0,0,0,0,20
FB2316-baseline,Sink,190,1081,valid,0,0,0,0,20
FB2316-baseline,Sink,191,1098,valid,0,0,0,0,20
FB2316-baseline,Sink,192,1099,valid,0,0,0,0,20
FB2316-baseline,Sink,193,1122,valid,0,0,0,0,20
FB2316-baseline,Surge,1,214,insufficient_clean_prebaseline,0,0,5,0,15
FB2316-baseline,Surge,2,311,valid,0,0,0,0,20
FB2316-baseline,Surge,3,429,valid,0,0,0,0,20
FB2316-baseline,Surge,4,359,insufficient_clean_prebaseline,0,0,0,13,7
FB2316-baseline,Surge,5,486,insufficient_clean_prebaseline,0,0,0,12,8
FB2316-baseline,Surge,6,513,insufficient_clean_prebaseline,0,0,8,0,12
FB2316-baseline,Surge,7,1050,insufficient_clean_prebaseline,0,0,0,3,17
FB2316-baseline,Surge,8,314,insufficient_clean_prebaseline,0,0,0,12,8
FB2316-baseline,Surge,9,1103,insufficient_clean_prebaseline,0,0,0,2,18
FB2316-baseline,Surge,10,64,valid,0,0,0,0,20
FB2316-baseline,Surge,11,1120,insufficient_clean_prebaseline,0,0,17,0,3
FB2316-baseline,Surge,12,367,valid,0,0,0,0,20
FB2316-baseline,Surge,13,382,insufficient_clean_prebaseline,0,0,12,0,8
FB2316-baseline,Surge,14,1107,valid,0,0,0,0,20
FB2316-baseline,Surge,15,105,valid,0,0,0,0,20
FB2316-baseline,Surge,16,125,insufficient_clean_prebaseline,0,0,13,0,7
FB2316-baseline,Surge,17,1130,insufficient_clean_prebaseline,0,0,3,3,17
FB2316-baseline,Surge,18,368,valid,0,0,0,0,20
FB2316-baseline,Surge,19,104,insufficient_clean_prebaseline,0,0,0,4,16
FB2316-baseline,Surge,20,122,insufficient_clean_prebaseline,0,0,2,0,18
FB2316-baseline,Surge,21,168,insufficient_clean_prebaseline,0,0,0,7,13
FB2316-baseline,Surge,22,194,insufficient_clean_prebaseline,0,0,20,0,0
FB2316-baseline,Surge,23,185,insufficient_clean_prebaseline,0,0,1,0,19
FB2316-baseline,Surge,24,235,insufficient_clean_prebaseline,0,0,3,0,17
FB2316-baseline,Surge,25,208,valid,0,0,0,0,20
FB2316-baseline,Surge,26,848,valid,0,0,0,0,20
FB2316-baseline,Surge,27,988,valid,0,0,0,0,20
FB2316-baseline,Surge,28,186,insufficient_clean_prebaseline,0,0,18,7,0
FB2316-baseline,Surge,29,242,insufficient_clean_prebaseline,0,0,5,0,15
FB2316-baseline,Surge,30,925,valid,0,0,0,0,20
FB2316-baseline,Surge,31,163,valid,0,0,0,0,20
FB2316-baseline,Surge,32,847,valid,0,0,0,0,20
FB2316-baseline,Surge,33,895,valid,0,0,0,0,20
FB2316-baseline,Surge,34,916,valid,0,0,0,0,20
FB2316-baseline,Surge,35,950,insufficient_clean_prebaseline,0,0,4,0,16
FB2316-baseline,Surge,36,274,valid,0,0,0,0,20
FB2316-baseline,Surge,37,291,insufficient_clean_prebaseline,0,0,17,0,3
FB2316-baseline,Surge,38,985,insufficient_clean_prebaseline,0,0,16,0,4
FB2316-baseline,Surge,39,904,valid,0,0,0,0,20
FB2316-baseline,Surge,40,926,insufficient_clean_prebaseline,0,0,12,0,8
FB2316-baseline,Surge,41,169,valid,0,0,0,0,20
FB2316-baseline,Surge,42,182,insufficient_clean_prebaseline,0,0,11,0,9
FB2316-baseline,Surge,43,445,valid,0,0,0,0,20
FB2316-baseline,Surge,44,391,valid,0,0,0,0,20
FB2316-baseline,Surge,45,418,insufficient_clean_prebaseline,0,0,6,0,14
FB2316-baseline,Surge,46,445,insufficient_clean_prebaseline,0,0,14,0,6
FB2316-baseline,Surge,47,208,insufficient_clean_prebaseline,0,0,17,0,3
FB2316-baseline,Surge,48,841,valid,0,0,0,0,20
FB2316-baseline,Surge,49,857,valid,0,0,0,0,20
FB2316-baseline,Surge,50,916,valid,0,0,0,0,20
FB2316-baseline,Surge,51,946,insufficient_clean_prebaseline,0,0,18,0,2
FB2316-baseline,Surge,52,844,valid,0,0,0,0,20
FB2316-baseline,Surge,53,967,insufficient_clean_prebaseline,0,0,9,0,11
FB2316-baseline,Surge,54,274,insufficient_clean_prebaseline,0,0,0,5,15
FB2316-baseline,Surge,55,337,valid,0,0,0,0,20
FB2316-baseline,Surge,56,285,insufficient_clean_prebaseline,0,0,5,0,15
FB2316-baseline,Surge,57,1051,valid,0,0,0,0,20
FB2316-baseline,Surge,58,383,valid,0,0,0,0,20
FB2316-baseline,Surge,59,388,valid,0,0,0,0,20
FB2316-baseline,Surge,60,439,valid,0,0,0,0,20
FB2316-baseline,Surge,61,523,valid,0,0,0,0,20
FB2316-baseline,Surge,62,850,valid,0,0,0,0,20
ID13-20200917,Sink,1,1,insufficient_clean_prebaseline,1,0,0,0,0
ID13-20200917,Sink,2,66,valid,0,0,0,0,20
ID13-20200917,Sink,3,171,valid,0,0,0,0,20
ID13-20200917,Sink,4,280,insufficient_clean_prebaseline,0,0,9,0,11
ID13-20200917,Sink,5,334,valid,0,0,0,0,20
ID13-20200917,Sink,6,419,valid,0,0,0,0,20
ID13-20200917,Sink,7,468,insufficient_clean_prebaseline,0,0,0,12,8
ID13-20200917,Sink,8,514,valid,0,0,0,0,20
ID13-20200917,Sink,9,553,insufficient_clean_prebaseline,0,0,5,0,15
ID13-20200917,Sink,10,646,valid,0,0,0,0,20
ID13-20200917,Sink,11,689,valid,0,0,0,0,20
ID13-20200917,Sink,12,774,valid,0,0,0,0,20
ID13-20200917,Sink,13,852,valid,0,0,0,0,20
ID13-20200917,Sink,14,890,valid,0,0,0,0,20
ID13-20200917,Sink,15,943,valid,0,0,0,0,20
ID13-20200917,Sink,16,980,insufficient_clean_prebaseline,0,0,0,5,15
ID13-20200917,Sink,17,1024,valid,0,0,0,0,20
ID13-20200917,Sink,18,1059,insufficient_clean_prebaseline,0,0,0,3,17
ID13-20200917,Sink,19,1152,valid,0,0,0,0,20
ID13-20200917,Sink,20,74,valid,0,0,0,0,20
ID13-20200917,Sink,21,413,valid,0,0,0,0,20
ID13-20200917,Sink,22,735,insufficient_clean_prebaseline,0,0,3,0,17
ID13-20200917,Sink,23,856,valid,0,0,0,0,20
ID13-20200917,Sink,24,856,valid,0,0,0,0,20
ID13-20200917,Sink,25,7,insufficient_clean_prebaseline,1,0,0,0,6
ID13-20200917,Sink,26,84,insufficient_clean_prebaseline,0,0,4,0,16
ID13-20200917,Sink,27,170,valid,0,0,0,0,20
ID13-20200917,Sink,28,291,valid,0,0,0,0,20
ID13-20200917,Sink,29,399,valid,0,0,0,0,20
ID13-20200917,Sink,30,522,valid,0,0,0,0,20
ID13-20200917,Sink,31,522,valid,0,0,0,0,20
ID13-20200917,Sink,32,695,valid,0,0,0,0,20
ID13-20200917,Sink,33,766,valid,0,0,0,0,20
ID13-20200917,Sink,34,851,valid,0,0,0,0,20
ID13-20200917,Sink,35,1059,valid,0,0,0,0,20
ID13-20200917,Sink,36,1182,insufficient_clean_prebaseline,0,0,0,4,16
ID13-20200917,Sink,37,16,insufficient_clean_prebaseline,1,0,0,0,15
ID13-20200917,Sink,38,1184,valid,0,0,0,0,20
ID13-20200917,Sink,39,19,insufficient_clean_prebaseline,1,0,0,0,18
ID13-20200917,Sink,40,74,valid,0,0,0,0,20
ID13-20200917,Sink,41,475,valid,0,0,0,0,20
ID13-20200917,Sink,42,25,valid,0,0,0,0,20
ID13-20200917,Sink,43,57,insufficient_clean_prebaseline,0,0,0,6,14
ID13-20200917,Sink,44,72,insufficient_clean_prebaseline,0,0,7,0,13
ID13-20200917,Sink,45,72,insufficient_clean_prebaseline,0,0,6,0,14
ID13-20200917,Sink,46,199,insufficient_clean_prebaseline,0,0,0,7,13
ID13-20200917,Sink,47,199,insufficient_clean_prebaseline,0,0,0,7,13
ID13-20200917,Sink,48,399,valid,0,0,0,0,20
ID13-20200917,Sink,49,599,valid,0,0,0,0,20
ID13-20200917,Sink,50,631,valid,0,0,0,0,20
ID13-20200917,Sink,51,631,valid,0,0,0,0,20
ID13-20200917,Sink,52,721,valid,0,0,0,0,20
ID13-20200917,Sink,53,892,insufficient_clean_prebaseline,0,0,2,0,18
ID13-20200917,Sink,54,1032,valid,0,0,0,0,20
ID13-20200917,Sink,55,1182,insufficient_clean_prebaseline,0,0,0,20,0
ID13-20200917,Sink,56,16,insufficient_clean_prebaseline,1,0,0,0,15
ID13-20200917,Sink,57,37,insufficient_clean_prebaseline,0,0,6,0,14
ID13-20200917,Sink,58,434,valid,0,0,0,0,20
ID13-20200917,Sink,59,740,valid,0,0,0,0,20
ID13-20200917,Sink,60,842,valid,0,0,0,0,20
ID13-20200917,Sink,61,1005,valid,0,0,0,0,20
ID13-20200917,Sink,62,1069,valid,0,0,0,0,20
ID13-20200917,Sink,63,30,valid,0,0,0,0,20
ID13-20200917,Sink,64,40,insufficient_clean_prebaseline,0,0,6,12,8
ID13-20200917,Sink,65,268,insufficient_clean_prebaseline,0,0,0,8,12
ID13-20200917,Sink,66,22,insufficient_clean_prebaseline,0,0,0,4,16
ID13-20200917,Sink,67,57,valid,0,0,0,0,20
ID13-20200917,Sink,68,321,valid,0,0,0,0,20
ID13-20200917,Sink,69,431,valid,0,0,0,0,20
ID13-20200917,Sink,70,611,insufficient_clean_prebaseline,0,0,0,14,6
ID13-20200917,Sink,71,727,valid,0,0,0,0,20
ID13-20200917,Sink,72,836,insufficient_clean_prebaseline,0,0,0,15,5
ID13-20200917,Sink,73,889,valid,0,0,0,0,20
ID13-20200917,Sink,74,936,insufficient_clean_prebaseline,0,0,0,8,12
ID13-20200917,Sink,75,967,insufficient_clean_prebaseline,0,0,3,12,5
ID13-20200917,Sink,76,999,insufficient_clean_prebaseline,0,0,3,0,17
ID13-20200917,Sink,77,1089,insufficient_clean_prebaseline,0,0,3,2,15
ID13-20200917,Sink,78,29,valid,0,0,0,0,20
ID13-20200917,Sink,79,58,valid,0,0,0,0,20
ID13-20200917,Sink,80,72,insufficient_clean_prebaseline,0,0,3,0,17
ID13-20200917,Sink,81,256,insufficient_clean_prebaseline,0,0,0,10,10
ID13-20200917,Sink,82,342,valid,0,0,0,0,20
ID13-20200917,Sink,83,418,valid,0,0,0,0,20
ID13-20200917,Sink,84,623,valid,0,0,0,0,20
ID13-20200917,Sink,85,733,valid,0,0,0,0,20
ID13-20200917,Sink,86,769,valid,0,0,0,0,20
ID13-20200917,Sink,87,876,valid,0,0,0,0,20
ID13-20200917,Sink,88,901,insufficient_clean_prebaseline,0,0,1,0,19
ID13-20200917,Sink,89,901,insufficient_clean_prebaseline,0,0,1,0,19
ID13-20200917,Sink,90,1033,valid,0,0,0,0,20
ID13-20200917,Sink,91,1093,valid,0,0,0,0,20
ID13-20200917,Sink,92,1158,valid,0,0,0,0,20
ID13-20200917,Sink,93,1158,valid,0,0,0,0,20
ID13-20200917,Sink,94,445,valid,0,0,0,0,20
ID13-20200917,Sink,95,560,insufficient_clean_prebaseline,0,0,0,14,6
ID13-20200917,Sink,96,601,insufficient_clean_prebaseline,0,0,0,14,6
ID13-20200917,Sink,97,696,valid,0,0,0,0,20
ID13-20200917,Sink,98,794,insufficient_clean_prebaseline,0,0,1,0,19
ID13-20200917,Sink,99,895,insufficient_clean_prebaseline,0,0,6,0,14
ID13-20200917,Sink,100,1061,valid,0,0,0,0,20
ID13-20200917,Sink,101,1183,insufficient_clean_prebaseline,0,0,0,13,7
ID13-20200917,Sink,102,31,valid,0,0,0,0,20
ID13-20200917,Sink,103,401,valid,0,0,0,0,20
ID13-20200917,Sink,104,874,valid,0,0,0,0,20
ID13-20200917,Sink,105,31,insufficient_clean_prebaseline,0,0,7,0,13
ID13-20200917,Sink,106,36,valid,0,0,0,0,20
ID13-20200917,Sink,107,271,valid,0,0,0,0,20
ID13-20200917,Sink,108,429,valid,0,0,0,0,20
ID13-20200917,Sink,109,34,valid,0,0,0,0,20
ID13-20200917,Sink,110,31,valid,0,0,0,0,20
ID13-20200917,Sink,111,167,valid,0,0,0,0,20
ID13-20200917,Sink,112,330,valid,0,0,0,0,20
ID13-20200917,Sink,113,572,valid,0,0,0,0,20
ID13-20200917,Sink,114,1161,valid,0,0,0,0,20
ID13-20200917,Sink,115,34,insufficient_clean_prebaseline,0,0,0,7,13
ID13-20200917,Sink,116,444,valid,0,0,0,0,20
ID13-20200917,Sink,117,444,valid,0,0,0,0,20
ID13-20200917,Sink,118,444,valid,0,0,0,0,20
ID13-20200917,Sink,119,760,insufficient_clean_prebaseline,0,0,0,1,19
ID13-20200917,Sink,120,867,valid,0,0,0,0,20
ID13-20200917,Sink,121,972,insufficient_clean_prebaseline,0,0,0,12,8
ID13-20200917,Sink,122,972,insufficient_clean_prebaseline,0,0,0,12,8
ID13-20200917,Sink,123,1083,insufficient_clean_prebaseline,0,0,0,2,18
ID13-20200917,Sink,124,1152,insufficient_clean_prebaseline,0,0,0,1,19
ID13-20200917,Sink,125,18,insufficient_clean_prebaseline,1,0,0,6,11
ID13-20200917,Sink,126,443,valid,0,0,0,0,20
ID13-20200917,Sink,127,609,insufficient_clean_prebaseline,0,0,0,15,5
ID13-20200917,Sink,128,947,insufficient_clean_prebaseline,0,0,2,0,18
ID13-20200917,Sink,129,155,valid,0,0,0,0,20
ID13-20200917,Sink,130,212,insufficient_clean_prebaseline,0,0,2,0,18
ID13-20200917,Sink,131,60,valid,0,0,0,0,20
ID13-20200917,Sink,132,241,valid,0,0,0,0,20
ID13-20200917,Sink,133,291,valid,0,0,0,0,20
ID13-20200917,Sink,134,339,insufficient_clean_prebaseline,0,0,11,0,9
ID13-20200917,Sink,135,416,valid,0,0,0,0,20
ID13-20200917,Sink,136,470,valid,0,0,0,0,20
ID13-20200917,Sink,137,743,valid,0,0,0,0,20
ID13-20200917,Sink,138,850,insufficient_clean_prebaseline,0,0,0,2,18
ID13-20200917,Sink,139,972,insufficient_clean_prebaseline,0,0,0,4,16
ID13-20200917,Sink,140,1092,valid,0,0,0,0,20
ID13-20200917,Sink,141,1150,valid,0,0,0,0,20
ID13-20200917,Sink,142,50,insufficient_clean_prebaseline,0,0,0,16,4
ID13-20200917,Sink,143,359,valid,0,0,0,0,20
ID13-20200917,Sink,144,457,insufficient_clean_prebaseline,0,0,6,20,0
ID13-20200917,Sink,145,524,insufficient_clean_prebaseline,0,0,0,2,18
ID13-20200917,Sink,146,585,valid,0,0,0,0,20
ID13-20200917,Sink,147,721,valid,0,0,0,0,20
ID13-20200917,Sink,148,798,valid,0,0,0,0,20
ID13-20200917,Sink,149,830,insufficient_clean_prebaseline,0,0,0,8,12
ID13-20200917,Sink,150,887,valid,0,0,0,0,20
ID13-20200917,Sink,151,1064,valid,0,0,0,0,20
ID13-20200917,Sink,152,52,valid,0,0,0,0,20
ID13-20200917,Sink,153,444,valid,0,0,0,0,20
ID13-20200917,Sink,154,476,insufficient_clean_prebaseline,0,0,4,0,16
ID13-20200917,Sink,155,580,valid,0,0,0,0,20
ID13-20200917,Sink,156,580,valid,0,0,0,0,20
ID13-20200917,Sink,157,643,valid,0,0,0,0,20
ID13-20200917,Sink,158,72,valid,0,0,0,0,20
ID13-20200917,Sink,159,160,valid,0,0,0,0,20
ID13-20200917,Sink,160,703,valid,0,0,0,0,20
ID13-20200917,Sink,161,886,valid,0,0,0,0,20
ID13-20200917,Sink,162,92,valid,0,0,0,0,20
ID13-20200917,Sink,163,147,valid,0,0,0,0,20
ID13-20200917,Sink,164,747,valid,0,0,0,0,20
ID13-20200917,Sink,165,97,valid,0,0,0,0,20
ID13-20200917,Sink,166,196,valid,0,0,0,0,20
ID13-20200917,Sink,167,91,valid,0,0,0,0,20
ID13-20200917,Sink,168,455,valid,0,0,0,0,20
ID13-20200917,Sink,169,869,valid,0,0,0,0,20
ID13-20200917,Sink,170,98,valid,0,0,0,0,20
ID13-20200917,Sink,171,98,valid,0,0,0,0,20
ID13-20200917,Sink,172,460,valid,0,0,0,0,20
ID13-20200917,Sink,173,755,valid,0,0,0,0,20
ID13-20200917,Sink,174,885,valid,0,0,0,0,20
ID13-20200917,Sink,175,1108,valid,0,0,0,0,20
ID13-20200917,Sink,176,103,valid,0,0,0,0,20
ID13-20200917,Sink,177,463,valid,0,0,0,0,20
ID13-20200917,Sink,178,435,valid,0,0,0,0,20
ID13-20200917,Sink,179,126,valid,0,0,0,0,20
ID13-20200917,Sink,180,380,valid,0,0,0,0,20
ID13-20200917,Sink,181,772,insufficient_clean_prebaseline,0,0,7,0,13
ID13-20200917,Sink,182,1089,valid,0,0,0,0,20
ID13-20200917,Sink,183,136,valid,0,0,0,0,20
ID13-20200917,Sink,184,204,valid,0,0,0,0,20
ID13-20200917,Sink,185,204,valid,0,0,0,0,20
ID13-20200917,Sink,186,367,valid,0,0,0,0,20
ID13-20200917,Sink,187,834,insufficient_clean_prebaseline,0,0,0,14,6
ID13-20200917,Sink,188,121,valid,0,0,0,0,20
ID13-20200917,Sink,189,772,valid,0,0,0,0,20
ID13-20200917,Sink,190,687,valid,0,0,0,0,20
ID13-20200917,Sink,191,366,valid,0,0,0,0,20
ID13-20200917,Sink,192,554,valid,0,0,0,0,20
ID13-20200917,Sink,193,697,valid,0,0,0,0,20
ID13-20200917,Sink,194,1146,valid,0,0,0,0,20
ID13-20200917,Sink,195,144,valid,0,0,0,0,20
ID13-20200917,Sink,196,884,insufficient_clean_prebaseline,0,0,0,2,18
ID13-20200917,Sink,197,365,valid,0,0,0,0,20
ID13-20200917,Sink,198,201,valid,0,0,0,0,20
ID13-20200917,Sink,199,240,valid,0,0,0,0,20
ID13-20200917,Sink,200,404,valid,0,0,0,0,20
ID13-20200917,Sink,201,883,valid,0,0,0,0,20
ID13-20200917,Sink,202,883,valid,0,0,0,0,20
ID13-20200917,Sink,203,1113,insufficient_clean_prebaseline,0,0,0,2,18
ID13-20200917,Sink,204,1161,valid,0,0,0,0,20
ID13-20200917,Sink,205,212,valid,0,0,0,0,20
ID13-20200917,Sink,206,241,valid,0,0,0,0,20
ID13-20200917,Sink,207,873,valid,0,0,0,0,20
ID13-20200917,Sink,208,1023,valid,0,0,0,0,20
ID13-20200917,Sink,209,1041,insufficient_clean_prebaseline,0,0,3,0,17
ID13-20200917,Sink,210,1073,insufficient_clean_prebaseline,0,0,1,0,19
ID13-20200917,Sink,211,227,valid,0,0,0,0,20
ID13-20200917,Sink,212,338,valid,0,0,0,0,20
ID13-20200917,Sink,213,481,valid,0,0,0,0,20
ID13-20200917,Sink,214,363,valid,0,0,0,0,20
ID13-20200917,Sink,215,1102,valid,0,0,0,0,20
ID13-20200917,Sink,216,415,valid,0,0,0,0,20
ID13-20200917,Sink,217,415,valid,0,0,0,0,20
ID13-20200917,Sink,218,971,insufficient_clean_prebaseline,0,0,0,3,17
ID13-20200917,Sink,219,467,valid,0,0,0,0,20
ID13-20200917,Sink,220,687,valid,0,0,0,0,20
ID13-20200917,Sink,221,1118,valid,0,0,0,0,20
ID13-20200917,Sink,222,567,valid,0,0,0,0,20
ID13-20200917,Sink,223,963,valid,0,0,0,0,20
ID13-20200917,Sink,224,631,valid,0,0,0,0,20
ID13-20200917,Sink,225,619,valid,0,0,0,0,20
ID13-20200917,Sink,226,653,valid,0,0,0,0,20
ID13-20200917,Sink,227,785,valid,0,0,0,0,20
ID13-20200917,Sink,228,901,valid,0,0,0,0,20
ID13-20200917,Sink,229,1098,valid,0,0,0,0,20
ID13-20200917,Sink,230,1124,insufficient_clean_prebaseline,0,0,3,2,15
ID13-20200917,Sink,231,695,valid,0,0,0,0,20
ID13-20200917,Sink,232,713,valid,0,0,0,0,20
ID13-20200917,Sink,233,732,valid,0,0,0,0,20
ID13-20200917,Sink,234,750,valid,0,0,0,0,20
ID13-20200917,Sink,235,1008,valid,0,0,0,0,20
ID13-20200917,Surge,1,11,insufficient_clean_prebaseline,1,0,3,0,7
ID13-20200917,Surge,2,23,insufficient_clean_prebaseline,0,0,10,0,10
ID13-20200917,Surge,3,50,insufficient_clean_prebaseline,0,0,5,0,15
ID13-20200917,Surge,4,237,insufficient_clean_prebaseline,0,0,18,6,0
ID13-20200917,Surge,5,262,insufficient_clean_prebaseline,0,0,9,0,11
ID13-20200917,Surge,6,323,valid,0,0,0,0,20
ID13-20200917,Surge,7,377,valid,0,0,0,0,20
ID13-20200917,Surge,8,485,insufficient_clean_prebaseline,0,0,0,6,14
ID13-20200917,Surge,9,529,valid,0,0,0,0,20
ID13-20200917,Surge,10,566,insufficient_clean_prebaseline,0,0,9,3,8
ID13-20200917,Surge,11,817,insufficient_clean_prebaseline,0,0,4,0,16
ID13-20200917,Surge,12,907,valid,0,0,0,0,20
ID13-20200917,Surge,13,1077,insufficient_clean_prebaseline,0,0,0,2,18
ID13-20200917,Surge,14,1105,insufficient_clean_prebaseline,0,0,4,0,16
ID13-20200917,Surge,15,1120,insufficient_clean_prebaseline,0,0,12,5,5
ID13-20200917,Surge,16,1170,insufficient_clean_prebaseline,0,0,7,0,13
ID13-20200917,Surge,17,3,insufficient_clean_prebaseline,1,0,0,0,2
ID13-20200917,Surge,18,26,insufficient_clean_prebaseline,0,0,7,0,13
ID13-20200917,Surge,19,80,valid,0,0,0,0,20
ID13-20200917,Surge,20,166,valid,0,0,0,0,20
ID13-20200917,Surge,21,324,insufficient_clean_prebaseline,0,0,0,12,8
ID13-20200917,Surge,22,470,insufficient_clean_prebaseline,0,0,0,8,12
ID13-20200917,Surge,23,487,insufficient_clean_prebaseline,0,0,13,2,5
ID13-20200917,Surge,24,532,insufficient_clean_prebaseline,0,0,2,0,18
ID13-20200917,Surge,25,559,insufficient_clean_prebaseline,0,0,19,0,1
ID13-20200917,Surge,26,582,insufficient_clean_prebaseline,0,0,19,0,1
ID13-20200917,Surge,27,664,insufficient_clean_prebaseline,0,0,0,15,5
ID13-20200917,Surge,28,685,insufficient_clean_prebaseline,0,0,7,3,13
ID13-20200917,Surge,29,707,insufficient_clean_prebaseline,0,0,9,8,11
ID13-20200917,Surge,30,721,insufficient_clean_prebaseline,0,0,10,0,10
ID13-20200917,Surge,31,781,insufficient_clean_prebaseline,0,0,0,2,18
ID13-20200917,Surge,32,819,insufficient_clean_prebaseline,0,0,6,0,14
ID13-20200917,Surge,33,925,valid,0,0,0,0,20
ID13-20200917,Surge,34,947,insufficient_clean_prebaseline,0,0,17,7,0
ID13-20200917,Surge,35,1038,insufficient_clean_prebaseline,0,0,0,2,18
ID13-20200917,Surge,36,1071,valid,0,0,0,0,20
ID13-20200917,Surge,37,1090,insufficient_clean_prebaseline,0,0,16,4,2
ID13-20200917,Surge,38,1125,insufficient_clean_prebaseline,0,0,13,0,7
ID13-20200917,Surge,39,1154,insufficient_clean_prebaseline,0,0,9,18,2
ID13-20200917,Surge,40,26,valid,0,0,0,0,20
ID13-20200917,Surge,41,91,valid,0,0,0,0,20
ID13-20200917,Surge,42,164,insufficient_clean_prebaseline,0,0,6,0,14
ID13-20200917,Surge,43,238,insufficient_clean_prebaseline,0,0,2,0,18
ID13-20200917,Surge,44,360,insufficient_clean_prebaseline,0,0,18,12,0
