StrictBaselineStatus,StrictMeasuredPeakFraction,CleanBaselineFrames,PrebaselineFrames,NativePeakFrame,UnscreenedObservedBaseline,UnscreenedSourceBaseline,UnscreenedObservedPeakFraction,UnscreenedCounterfactualPeakFraction,UnscreenedSourcePeakFraction,UnscreenedBaselinePositiveFraction,UnscreenedBaselineNegativeFraction,UnscreenedBaselineImposedFraction,UnscreenedBaselineEffectFraction,UnscreenedBackgroundAtObservedPeak,UnscreenedAppliedAtObservedPeak,PeakPositiveAppliedVsSameFrameSource,MinimumNegativeAppliedVsSameFrameSource,PeakNetAppliedVsSameFrameSource,PeakPositiveAppliedInNativeIntersection,NativeIntersectionFrames,PreFramesWithPositiveIncrement,PreFramesWithNegativeIncrement,Session,Case,EventRow,Support,SupportStatus,SupportPixels,SupportAreaUm2,OccupancyFraction,IsPreselectedMatch,StartFrame,EndFrame,SharedCleanBaselineFrames,StoredFullEventAmplitude,EligibleSupportFraction,LocalRow
insufficient_clean_prebaseline,NaN,7,20,215,105.075204531152,105.075204531152,0.0751227556356791,0.0751227556356791,0.0751227556356791,0,0,0,0,0.0751227556356791,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,8,full_event,available,9534,215110.875,0,0,210,219,7,NaN,0.803020767778477,23
insufficient_clean_prebaseline,NaN,7,20,215,108.044504535939,108.044504535939,0.100713357147966,0.100713357147966,0.100713357147966,0,0,0,0,0.100713357147966,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,8,persistent_50,available,5732,129328.25,0.5,0,210,219,7,NaN,0.8344382414515,24
insufficient_clean_prebaseline,NaN,7,20,215,107.534364060677,107.534364060677,0.0979177370778869,0.0979177370778869,0.0979177370778869,0,0,0,0,0.0979177370778869,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,8,persistent_75,available,3428,77344.25,0.75,0,210,219,7,NaN,0.832263710618436,25
valid,0.0290638255060904,20,20,70,76.7380724098454,76.7380724098454,0.0290638255060904,0.0290638255060904,0.0290638255060904,0,0,0,0,0.0290638255060904,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,9,full_event,available,6988,157666.75,0,0,66,76,20,0.0290638255060904,0.710646823125358,26
valid,0.0395663034217264,20,20,76,81.0963487071978,81.0963487071978,0.0395663034217264,0.0395663034217264,0.0395663034217264,0,0,0,0,0.0395663034217264,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,9,persistent_50,available,2862,64573.875,0.5,0,66,76,20,0.0290638255060904,0.760656883298393,27
valid,0.0400751814301343,20,20,76,81.7701069518717,81.7701069518717,0.0400751814301343,0.0400751814301343,0.0400751814301343,0,0,0,0,0.0400751814301343,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,9,persistent_75,available,1870,42191.875,0.75,0,66,76,20,0.0290638255060904,0.774331550802139,28
insufficient_clean_prebaseline,NaN,0,20,83,120.395605607568,120.395605607568,0.0597857678602526,0.0597857678602526,0.0597857678602526,0,0,0,0,0.0597857678602526,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,10,full_event,available,20401,460297.5625,0,0,77,87,0,NaN,0.840498014803196,29
insufficient_clean_prebaseline,NaN,0,20,83,133.933920846756,133.933920846756,0.0555610168431034,0.0555610168431034,0.0555610168431034,0,0,0,0,0.0555610168431034,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,10,persistent_50,available,10865,245141.5625,0.5,0,77,87,0,NaN,0.896732627703635,30
insufficient_clean_prebaseline,NaN,0,20,83,135.096911027569,135.096911027569,0.0553113106821536,0.0553113106821536,0.0553113106821536,0,0,0,0,0.0553113106821536,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,10,persistent_75,available,7980,180048.75,0.75,0,77,87,0,NaN,0.897994987468672,31
valid,0.022763613105794,20,20,112,92.7159407354516,92.7159407354516,0.022763613105794,0.022763613105794,0.022763613105794,0,0,0,0,0.022763613105794,0,0,0,0,0,10,0,0,M400-01-baseline-awake,shrinking_clean,11,full_event,available,2801,63197.5625,0,0,106,115,20,0.022763613105794,0.760799714387719,32
valid,0.0151976386577993,20,20,111,100.046870748299,100.046870748299,0.0151976386577993,0.0151976386577993,0.0151976386577993,0,0,0,0,0.0151976386577993,0,0,0,0,0,10,0,0,M400-01-baseline-awake,shrinking_clean,11,persistent_50,available,735,16583.4375,0.5,0,106,115,20,0.022763613105794,0.824489795918367,33
valid,0.0373326725011196,20,20,110,105.510550458716,105.510550458716,0.0373326725011196,0.0373326725011196,0.0373326725011196,0,0,0,0,0.0373326725011196,0,0,0,0,0,10,0,0,M400-01-baseline-awake,shrinking_clean,11,persistent_75,available,436,9837.25,0.75,0,106,115,20,0.022763613105794,0.834862385321101,34
insufficient_clean_prebaseline,NaN,4,20,112,115.534070397112,115.534070397112,0.0506535532871009,0.0506535532871009,0.0506535532871009,0,0,0,0,0.0506535532871009,0,0,0,0,0,11,0,0,M400-01-baseline-awake,shrinking_clean,12,full_event,available,7756,174994.75,0,0,106,116,4,NaN,0.843604951005673,35
insufficient_clean_prebaseline,NaN,4,20,112,118.831792996454,118.831792996454,0.0686536270603459,0.0686536270603459,0.0686536270603459,0,0,0,0,0.0686536270603459,0,0,0,0,0,11,0,0,M400-01-baseline-awake,shrinking_clean,12,persistent_50,available,4512,101802,0.5,0,106,116,4,NaN,0.848625886524823,36
insufficient_clean_prebaseline,NaN,4,20,112,119.924689054726,119.924689054726,0.0844233191539675,0.0844233191539675,0.0844233191539675,0,0,0,0,0.0844233191539675,0,0,0,0,0,11,0,0,M400-01-baseline-awake,shrinking_clean,12,persistent_75,available,1608,36280.5,0.75,0,106,116,4,NaN,0.818407960199005,37
insufficient_clean_prebaseline,NaN,8,20,132,114.285835612495,114.285835612495,0.0303098317928589,0.0303098317928589,0.0303098317928589,0,0,0,0,0.0303098317928589,0,0,0,0,0,19,0,0,M400-01-baseline-awake,shrinking_clean,13,full_event,available,6947,156741.6875,0,0,127,145,8,NaN,0.799193896646034,38
insufficient_clean_prebaseline,NaN,8,20,132,120.121941638608,120.121941638608,0.0314668081864061,0.0314668081864061,0.0314668081864061,0,0,0,0,0.0314668081864061,0,0,0,0,0,19,0,0,M400-01-baseline-awake,shrinking_clean,13,persistent_50,available,1782,40206.375,0.5,0,127,145,8,NaN,0.819304152637486,39
insufficient_clean_prebaseline,NaN,8,20,139,130.559033613445,130.559033613445,0.0215846207565722,0.0215846207565722,0.0215846207565722,0,0,0,0,0.0215846207565722,0,0,0,0,0,19,0,0,M400-01-baseline-awake,shrinking_clean,13,persistent_75,available,952,21479.5,0.75,0,127,145,8,NaN,0.883403361344538,40
insufficient_clean_prebaseline,NaN,18,20,131,115.082787165045,112.275763782215,0.0376524954652811,0.0635950027340154,0.0280626860965942,0.025001151524337,0,0.0250011515243374,-0.0259425072687343,0.0280626860965942,0.0355323166374212,0.0372736681850731,0,0.0372736681850731,0.0372736681850731,29,20,0,M400-01-baseline-awake,shrinking_clean,14,full_event,available,5859,132193.6875,0,1,127,155,18,NaN,0.845024748250555,41
insufficient_clean_prebaseline,NaN,18,20,131,113.513558171118,106.252942507922,0.0621154932503879,0.134693364548794,0.0351078073091471,0.0683333138059181,0,0.0683333138059183,-0.0725778712984064,0.0351078073091471,0.0995855572396472,0.103942832911382,0,0.103942832911382,0.103942832911382,29,20,0,M400-01-baseline-awake,shrinking_clean,14,persistent_50,available,2209,49840.5625,0.5,1,127,155,18,NaN,0.810774105930285,42
insufficient_clean_prebaseline,NaN,18,20,132,114.370935175345,106.343039319872,0.0873785866503504,0.169465407799434,0.0360072270278049,0.0754905624930048,0,0.0754905624930049,-0.0820868211490836,0.0360072270278049,0.133458180771629,0.130905396428432,0,0.130905396428432,0.130905396428432,29,20,0,M400-01-baseline-awake,shrinking_clean,14,persistent_75,available,941,21231.3125,0.75,1,127,155,18,NaN,0.820403825717322,43
insufficient_clean_prebaseline,NaN,14,20,139,94.6015204386839,94.6015204386839,0.0691115828501406,0.0691115828501406,0.0691115828501406,0,0,0,0,0.0691115828501406,0,0,0,0,0,13,0,0,M400-01-baseline-awake,shrinking_clean,15,full_event,available,2006,45260.375,0,0,133,145,14,NaN,0.777666999002991,44
insufficient_clean_prebaseline,NaN,14,20,139,100.696559233449,100.696559233449,0.0827714443772105,0.0827714443772105,0.0827714443772105,0,0,0,0,0.0827714443772105,0,0,0,0,0,13,0,0,M400-01-baseline-awake,shrinking_clean,15,persistent_50,available,1148,25901.75,0.5,0,133,145,14,NaN,0.803135888501742,45
insufficient_clean_prebaseline,NaN,14,20,139,99.8966019417476,99.8966019417476,0.0920757871002542,0.0920757871002542,0.0920757871002542,0,0,0,0,0.0920757871002542,0,0,0,0,0,13,0,0,M400-01-baseline-awake,shrinking_clean,15,persistent_75,available,824,18591.5,0.75,0,133,145,14,NaN,0.800970873786408,46
valid,0.017315425135462,20,20,146,119.960045176721,119.960045176721,0.017315425135462,0.017315425135462,0.017315425135462,0,0,0,0,0.017315425135462,0,0,0,0,0,17,0,0,M400-01-baseline-awake,shrinking_clean,16,full_event,available,3763,84902.6875,0,0,140,156,20,0.017315425135462,0.909115067765081,47
valid,0.0202038468292092,20,20,151,122.491492776886,122.491492776886,0.0202038468292092,0.0202038468292092,0.0202038468292092,0,0,0,0,0.0202038468292092,0,0,0,0,0,17,0,0,M400-01-baseline-awake,shrinking_clean,16,persistent_50,available,1246,28112.875,0.5,0,140,156,20,0.017315425135462,0.91653290529695,48
valid,0.0189624627938464,20,20,150,122.728404099561,122.728404099561,0.0189624627938464,0.0189624627938464,0.0189624627938464,0,0,0,0,0.0189624627938464,0,0,0,0,0,17,0,0,M400-01-baseline-awake,shrinking_clean,16,persistent_75,available,683,15410.1875,0.75,0,140,156,20,0.017315425135462,0.916544655929722,49
valid,0.0220981001347541,20,20,150,107.075134540117,107.075134540117,0.0220981001347541,0.0220981001347541,0.0220981001347541,0,0,0,0,0.0220981001347541,0,0,0,0,0,12,0,0,M400-01-baseline-awake,shrinking_clean,17,full_event,available,4088,92235.5,0,0,144,155,20,0.0220981001347541,0.863502935420744,50
valid,0.0382658885555007,20,20,150,111.33817672682,111.33817672682,0.0382658885555007,0.0382658885555007,0.0382658885555007,0,0,0,0,0.0382658885555007,0,0,0,0,0,12,0,0,M400-01-baseline-awake,shrinking_clean,17,persistent_50,available,1607,36257.9375,0.5,0,144,155,20,0.0220981001347541,0.884256378344742,51
valid,0.0288349393154486,20,20,150,111.139700996678,111.139700996678,0.0288349393154486,0.0288349393154486,0.0288349393154486,0,0,0,0,0.0288349393154486,0,0,0,0,0,12,0,0,M400-01-baseline-awake,shrinking_clean,17,persistent_75,available,903,20373.9375,0.75,0,144,155,20,0.0220981001347541,0.872646733111849,52
insufficient_clean_prebaseline,NaN,8,20,161,106.838432055749,106.838432055749,0.0062313637153761,0.0062313637153761,0.0062313637153761,0,0,0,0,0.0062313637153761,0,0,0,0,0,5,0,0,M400-01-baseline-awake,shrinking_clean,18,full_event,available,2870,64754.375,0,0,156,169,8,NaN,0.866898954703833,53
insufficient_clean_prebaseline,NaN,8,20,158,109.05558739255,109.05558739255,0.0135819206664492,0.0135819206664492,0.0135819206664492,0,0,0,0,0.0135819206664492,0,0,0,0,0,5,0,0,M400-01-baseline-awake,shrinking_clean,18,persistent_50,available,1047,23622.9375,0.5,0,156,169,8,NaN,0.866284622731614,54
insufficient_clean_prebaseline,NaN,8,20,158,110.697647951442,110.697647951442,0.0177416646390151,0.0177416646390151,0.0177416646390151,0,0,0,0,0.0177416646390151,0,0,0,0,0,5,0,0,M400-01-baseline-awake,shrinking_clean,18,persistent_75,available,659,14868.6875,0.75,0,156,169,8,NaN,0.852807283763278,55
valid,0.0460671599514005,20,20,379,100.069852015113,100.069852015113,0.0460671599514005,0.0460671599514005,0.0460671599514005,0,0,0,0,0.0460671599514005,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,19,full_event,available,3176,71658.5,0,0,363,388,20,0.0460671599514005,0.855478589420655,56
valid,0.0893509748149359,20,20,372,109.248040540541,109.248040540541,0.0893509748149359,0.0893509748149359,0.0893509748149359,0,0,0,0,0.0893509748149359,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,19,persistent_50,available,740,16696.25,0.5,0,363,388,20,0.0460671599514005,0.874324324324324,57
valid,0.0986930652008211,20,20,370,109.419537815126,109.419537815126,0.0986930652008211,0.0986930652008211,0.0986930652008211,0,0,0,0,0.0986930652008211,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,19,persistent_75,available,476,10739.75,0.75,0,363,388,20,0.0460671599514005,0.846638655462185,58
insufficient_clean_prebaseline,NaN,9,20,165,83.2240905245347,85.9919416243655,0.0487097934220872,0.0149546240388186,0.0149546240388186,0,-0.0321873311329737,-0.0321873311329732,0.0337551693832686,0.0149546240388186,0,0,-0.0983050348125816,0,0,4,0,20,M400-01-baseline-awake,shrinking_clean,20,full_event,available,2364,53337.75,0,0,157,187,9,NaN,0.761421319796954,59
insufficient_clean_prebaseline,NaN,9,20,169,78.721625163827,85.7992136304063,0.107407691052633,0.0160574843274552,0.0160574843274552,0,-0.0824901321015263,-0.0824901321015266,0.0913502067251783,0.0160574843274552,0,0,-0.196128756282751,0,0,4,0,20,M400-01-baseline-awake,shrinking_clean,20,persistent_50,available,763,17215.1875,0.5,0,157,187,9,NaN,0.749672346002621,60
insufficient_clean_prebaseline,NaN,9,20,160,77.0958891013384,84.7630975143403,0.131986562883251,0.0295932201095845,0.0295932201095845,0,-0.0904545567333091,-0.090454556733309,0.102393342773666,0.0295932201095845,0,0,-0.200101934540297,0,0,4,0,20,M400-01-baseline-awake,shrinking_clean,20,persistent_75,available,523,11800.1875,0.75,0,157,187,9,NaN,0.770554493307839,61
insufficient_clean_prebaseline,NaN,1,20,203,82.0879440665155,82.0879440665155,0.028716229437024,0.028716229437024,0.028716229437024,0,0,0,0,0.028716229437024,0,0,-0.0917964626949235,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,21,full_event,available,2646,59700.375,0,0,189,210,1,NaN,0.737717309145881,62
insufficient_clean_prebaseline,NaN,1,20,203,82.4211511789182,82.4211511789182,0.0533666859344406,0.0533666859344406,0.0533666859344406,0,0,0,0,0.0533666859344406,0,0,-0.199833388870377,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,21,persistent_50,available,721,16267.5625,0.5,0,189,210,1,NaN,0.740638002773925,63
insufficient_clean_prebaseline,NaN,1,20,203,82.5920391061452,82.5920391061452,0.0625694375159593,0.0625694375159593,0.0625694375159593,0,0,0,0,0.0625694375159593,0,0,-0.200162469536962,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,21,persistent_75,available,358,8077.375,0.75,0,189,210,1,NaN,0.737430167597765,64
insufficient_clean_prebaseline,NaN,16,20,236,82.9983032172763,82.9983032172763,0.0259439691827585,0.0259439691827585,0.0259439691827585,0,0,0,0,0.0259439691827585,0,0,-0.104143764984244,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,22,full_event,available,2269,51194.3125,0,0,227,240,16,NaN,0.751432349052446,65
insufficient_clean_prebaseline,NaN,16,20,233,81.5184300341297,81.5184300341297,0.0342936332159649,0.0342936332159649,0.0342936332159649,0,0,0,0,0.0342936332159649,0,0,-0.197260948680412,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,22,persistent_50,available,879,19832.4375,0.5,0,227,240,16,NaN,0.741751990898749,66
insufficient_clean_prebaseline,NaN,16,20,236,83.7412631578947,83.7412631578947,0.0356461381045877,0.0356461381045877,0.0356461381045877,0,0,0,0,0.0356461381045877,0,0,-0.200059145349697,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,22,persistent_75,available,475,10717.1875,0.75,0,227,240,16,NaN,0.753684210526316,67
insufficient_clean_prebaseline,NaN,5,20,162,114.274061343205,114.274061343205,0.0169082880112543,0.0169082880112543,0.0169082880112543,0,0,0,0,0.0169082880112543,0,0.000976214600654203,0,0.000976214600654303,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,23,full_event,available,1891,42665.6875,0,0,161,179,5,NaN,0.864621893178213,68
insufficient_clean_prebaseline,NaN,5,20,162,115.497488584475,115.497488584475,0.0265564163235346,0.0265564163235346,0.0265564163235346,0,0,0,0,0.0265564163235346,0,3.91665361115463e-05,0,3.91665361114639e-05,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,23,persistent_50,available,657,14823.5625,0.5,0,161,179,5,NaN,0.834094368340944,69
insufficient_clean_prebaseline,NaN,5,20,162,114.792427616927,114.792427616927,0.0258469824491965,0.0258469824491965,0.0258469824491965,0,0,0,0,0.0258469824491965,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,23,persistent_75,available,449,10130.5625,0.75,0,161,179,5,NaN,0.828507795100223,70
valid,0.0160236519671085,20,20,169,110.451981162715,110.451981162715,0.0160236519671085,0.0160236519671085,0.0160236519671085,0,0,0,0,0.0160236519671085,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,24,full_event,available,3079,69469.9375,0,0,169,186,20,0.0160236519671085,0.819746670997077,71
valid,0.029243542602768,20,20,169,112.503469387755,112.503469387755,0.029243542602768,0.029243542602768,0.029243542602768,0,0,0,0,0.029243542602768,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,24,persistent_50,available,1225,27639.0625,0.5,0,169,186,20,0.0160236519671085,0.804897959183673,72
valid,0.0369307817225691,20,20,173,119.454662162162,119.454662162162,0.0369307817225691,0.0369307817225691,0.0369307817225691,0,0,0,0,0.0369307817225691,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,24,persistent_75,available,740,16696.25,0.75,0,169,186,20,0.0160236519671085,0.836486486486486,73
insufficient_clean_prebaseline,NaN,5,20,203,106.168450426789,106.168450426789,0.0492963430121796,0.0492963430121796,0.0492963430121796,0,0,0,0,0.0492963430121796,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,25,full_event,available,3046,68725.375,0,0,197,206,5,NaN,0.805318450426789,74
insufficient_clean_prebaseline,NaN,5,20,203,107.934708597807,107.934708597807,0.0646463247828064,0.0646463247828064,0.0646463247828064,0,0,0,0,0.0646463247828064,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,25,persistent_50,available,1733,39100.8125,0.5,0,197,206,5,NaN,0.798038084246971,75
insufficient_clean_prebaseline,NaN,5,20,203,112.879775747508,112.879775747508,0.0756232651311833,0.0756232651311833,0.0756232651311833,0,0,0,0,0.0756232651311833,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,25,persistent_75,available,1204,27165.25,0.75,0,197,206,5,NaN,0.818936877076412,76
valid,0.0374478557662154,20,20,331,104.686139185677,104.686139185677,0.0374478557662154,0.0374478557662154,0.0374478557662154,0,0,0,0,0.0374478557662154,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,26,full_event,available,3463,78133.9375,0,0,324,334,20,0.0374478557662154,0.801328328039272,77
valid,0.0435210534388753,20,20,331,110.755727155727,110.755727155727,0.0435210534388753,0.0435210534388753,0.0435210534388753,0,0,0,0,0.0435210534388753,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,26,persistent_50,available,1554,35062.125,0.5,0,324,334,20,0.0374478557662154,0.827541827541828,78
valid,0.0361507034522391,20,20,331,114.159953271028,114.159953271028,0.0361507034522391,0.0361507034522391,0.0361507034522391,0,0,0,0,0.0361507034522391,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,26,persistent_75,available,1070,24141.875,0.75,0,324,334,20,0.0374478557662154,0.827102803738318,79
insufficient_clean_prebaseline,NaN,2,20,537,95.4903148043108,95.4903148043108,0.0569920271482957,0.0569920271482957,0.0569920271482957,0,0,0,0,0.0569920271482957,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,27,full_event,available,3526,79555.375,0,0,534,543,2,NaN,0.802325581395349,80
insufficient_clean_prebaseline,NaN,2,20,537,97.528891509434,97.528891509434,0.0741906425889763,0.0741906425889763,0.0741906425889763,0,0,0,0,0.0741906425889763,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,27,persistent_50,available,2120,47832.5,0.5,0,534,543,2,NaN,0.811320754716981,81
insufficient_clean_prebaseline,NaN,2,20,537,98.2296774193548,98.2296774193548,0.0861020620241932,0.0861020620241932,0.0861020620241932,0,0,0,0,0.0861020620241932,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,27,persistent_75,available,1395,31474.6875,0.75,0,534,543,2,NaN,0.819354838709677,82
valid,0.126449728475519,20,20,181,40.528201368524,40.528201368524,0.126449728475519,0.126449728475519,0.126449728475519,0,0,0,0,0.126449728475519,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,28,full_event,available,1023,23081.4375,0,0,174,185,20,0.126449728475519,0.543499511241447,83
valid,0.129839378629063,20,20,181,40.3806333739342,40.3806333739342,0.129839378629063,0.129839378629063,0.129839378629063,0,0,0,0,0.129839378629063,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,28,persistent_50,available,821,18523.8125,0.5,0,174,185,20,0.126449728475519,0.579780755176614,84
valid,0.138289650309826,20,20,181,40.2461118690314,40.2461118690314,0.138289650309826,0.138289650309826,0.138289650309826,0,0,0,0,0.138289650309826,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,28,persistent_75,available,733,16538.3125,0.75,0,174,185,20,0.126449728475519,0.590723055934516,85
valid,0.101184235620636,20,20,449,41.6981985940246,41.6981985940246,0.101184235620636,0.101184235620636,0.101184235620636,0,0,0,0,0.101184235620636,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,29,full_event,available,1138,25676.125,0,0,446,456,20,0.101184235620636,0.518453427065026,86
valid,0.103919249526093,20,20,451,41.5163677130045,41.5163677130045,0.103919249526093,0.103919249526093,0.103919249526093,0,0,0,0,0.103919249526093,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,29,persistent_50,available,892,20125.75,0.5,0,446,456,20,0.101184235620636,0.560538116591928,87
valid,0.120164607120292,20,20,448,40.7018164435946,40.7018164435946,0.120164607120292,0.120164607120292,0.120164607120292,0,0,0,0,0.120164607120292,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,29,persistent_75,available,523,11800.1875,0.75,0,446,456,20,0.101184235620636,0.615678776290631,88
valid,0.0570103381952237,20,20,203,66.7998327059807,66.7998327059807,0.0570103381952237,0.0570103381952237,0.0570103381952237,0,0,0,0,0.0570103381952237,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,30,full_event,available,2391,53946.9375,0,0,196,206,20,0.0570103381952237,0.546633207862819,89
valid,0.103982719000244,20,20,203,64.887855450237,64.887855450237,0.103982719000244,0.103982719000244,0.103982719000244,0,0,0,0,0.103982719000244,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,30,persistent_50,available,844,19042.75,0.5,0,196,206,20,0.0570103381952237,0.670616113744076,90
valid,0.107413493070433,20,20,205,64.9716216216216,64.9716216216216,0.107413493070433,0.107413493070433,0.107413493070433,0,0,0,0,0.107413493070433,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,30,persistent_75,available,666,15026.625,0.75,0,196,206,20,0.0570103381952237,0.719219219219219,91
valid,0.0575541665611298,20,20,215,110.549503381234,110.549503381234,0.0575541665611298,0.0575541665611298,0.0575541665611298,0,0,0,0,0.0575541665611298,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,31,full_event,available,4732,106765.75,0,0,209,219,20,0.0575541665611298,0.789518174133559,92
valid,0.0959941548681641,20,20,212,115.060866141732,115.060866141732,0.0959941548681641,0.0959941548681641,0.0959941548681641,0,0,0,0,0.0959941548681641,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,31,persistent_50,available,1905,42981.5625,0.5,0,209,219,20,0.0575541665611298,0.811023622047244,93
valid,0.106589858321506,20,20,212,113.549147516679,113.549147516679,0.106589858321506,0.106589858321506,0.106589858321506,0,0,0,0,0.106589858321506,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,31,persistent_75,available,1349,30436.8125,0.75,0,209,219,20,0.0575541665611298,0.814677538917717,94
valid,0.036716528730916,20,20,248,101.133673780488,101.133673780488,0.036716528730916,0.036716528730916,0.036716528730916,0,0,0,0,0.036716528730916,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,32,full_event,available,3280,74005,0,0,241,251,20,0.036716528730916,0.871036585365854,95
valid,0.0362248806719118,20,20,248,97.6120744259699,97.6120744259699,0.0362248806719118,0.0362248806719118,0.0362248806719118,0,0,0,0,0.0362248806719118,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,32,persistent_50,available,1263,28496.4375,0.5,0,241,251,20,0.036716528730916,0.866983372921615,96
valid,0.0410332988547731,20,20,246,95.817602739726,95.817602739726,0.0410332988547731,0.0410332988547731,0.0410332988547731,0,0,0,0,0.0410332988547731,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,32,persistent_75,available,730,16470.625,0.75,0,241,251,20,0.036716528730916,0.886301369863014,97
valid,0.0560746921174317,20,20,248,89.2046944198406,89.2046944198406,0.0560746921174317,0.0560746921174317,0.0560746921174317,0,0,0,0,0.0560746921174317,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,33,full_event,available,2258,50946.125,0,0,241,254,20,0.0560746921174317,0.744464127546501,98
valid,0.0771251060152662,20,20,248,88.8760888888889,88.8760888888889,0.0771251060152662,0.0771251060152662,0.0771251060152662,0,0,0,0,0.0771251060152662,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,33,persistent_50,available,1125,25382.8125,0.5,0,241,254,20,0.0560746921174317,0.740444444444444,99
valid,0.0882556393854295,20,20,247,89.1516157989228,89.1516157989228,0.0882556393854295,0.0882556393854295,0.0882556393854295,0,0,0,0,0.0882556393854295,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,33,persistent_75,available,557,12567.3125,0.75,0,241,254,20,0.0560746921174317,0.752244165170557,100
valid,0.0475538201209248,20,20,252,75.1266508688784,75.1266508688784,0.0475538201209248,0.0475538201209248,0.0475538201209248,0,0,0,0,0.0475538201209248,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,34,full_event,available,3165,71410.3125,0,0,241,252,20,0.0475538201209248,0.572827804107425,101
valid,0.0593309616530887,20,20,252,72.2997274379164,72.2997274379164,0.0593309616530887,0.0593309616530887,0.0593309616530887,0,0,0,0,0.0593309616530887,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,34,persistent_50,available,1651,37250.6875,0.5,0,241,252,20,0.0475538201209248,0.572986069049061,102
valid,0.0659051986879918,20,20,249,71.0329896907216,71.0329896907216,0.0659051986879918,0.0659051986879918,0.0659051986879918,0,0,0,0,0.0659051986879918,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,34,persistent_75,available,970,21885.625,0.75,0,241,252,20,0.0475538201209248,0.556701030927835,103
