RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Session,Case
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,9,2,26,380,398,380,398,4190,20,7,0,13,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,10,1,27,378,398,378,398,6677,20,20,0,0,0,3987.00922570016,3987.00922570016,valid,valid,0.0183055719006787,0.0183055719006787,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,10,2,28,512,523,512,523,8911,20,20,0,0,0,4355.06996408933,4355.06996408933,valid,valid,0.0876156992716286,0.0876156992716286,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,11,1,29,438,452,438,452,10078,20,13,0,7,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,11,2,30,516,527,516,527,9673,20,20,0,0,0,2479.23926909956,2479.23926909956,valid,valid,0.133008336244079,0.133008336244079,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,12,1,31,449,458,449,458,12278,20,18,0,2,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,13,1,32,616,630,616,630,12745,20,20,0,0,0,3916.7332051785,3916.7332051785,valid,valid,0.0957234083959616,0.0957234083959616,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,13,2,33,824,834,824,834,18149,20,20,0,0,0,3539.5557275883,3539.5557275883,valid,valid,0.100250693667393,0.100250693667393,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,14,1,34,621,631,621,631,4988,20,20,0,0,0,5049.06455493184,5049.06455493184,valid,valid,0.0510424291159873,0.0510424291159873,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,14,2,35,819,835,819,835,4281,20,20,0,0,0,4489.5641322121,4489.5641322121,valid,valid,0.089886876461806,0.089886876461806,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,15,1,36,661,676,661,676,25237,20,3,0,17,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,16,1,37,730,739,730,739,11696,20,20,0,0,0,4787.02673991108,4787.02673991108,valid,valid,0.0780427976339793,0.0780427976339793,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,17,1,38,824,833,824,833,9568,20,20,0,0,0,2643.17405936455,2643.17405936455,valid,valid,0.0977781895716792,0.0977781895716792,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,18,1,39,854,867,854,867,13601,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/growing_clean,surge,19,1,40,938,947,938,947,9757,20,20,0,0,0,5551.95444808855,5551.95444808855,valid,valid,0.0350171637169827,0.0350171637169827,0,1,0,FB2312-baseline-awake,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,1,1,1,1,18,1,18,16093,20,0,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,1,2,2,204,213,204,213,16046,20,20,0,0,0,607.927555153933,607.927555153933,valid,valid,0.00319621440326907,0.00319621440326907,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,1,3,3,402,413,402,413,17732,20,20,0,0,0,663.001638281074,663.001638281074,valid,valid,-0.00234622664464919,-0.00234622664464919,0,1,1,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,1,4,4,471,490,471,490,17877,20,20,0,0,0,678.28202159199,678.28202159199,valid,valid,0.00107369934556127,0.00107369934556127,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,1,5,5,494,503,494,503,17668,20,3,0,17,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,1,6,6,531,552,531,552,16927,20,20,0,0,0,648.028909434631,648.028909434631,valid,valid,0.00729212311103859,0.00729212311103859,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,1,7,7,641,650,641,650,16195,20,20,0,0,0,654.124439641865,654.124439641865,valid,valid,-0.00647368733109602,-0.00647368733109602,0,1,1,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,2,1,8,1,23,1,23,12518,20,0,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,2,2,9,204,214,204,214,12451,20,20,0,0,0,542.936009155891,542.936009155891,valid,valid,0.00590742328557808,0.00590742328557808,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,2,3,10,324,333,324,333,11777,20,20,0,0,0,557.706317398319,557.706317398319,valid,valid,0.00607445922815567,0.00607445922815567,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,2,4,11,402,412,402,412,12871,20,20,0,0,0,580.428509828296,580.428509828296,valid,valid,-0.00594581199191849,-0.00594581199191849,0,1,1,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,2,5,12,471,490,471,490,12519,20,20,0,0,0,584.235593897276,584.235593897276,valid,valid,-0.0132073831535142,-0.0132073831535142,0,1,1,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,2,6,13,494,503,494,503,11519,20,3,0,17,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,2,7,14,531,552,531,552,12402,20,20,0,0,0,583.94924608934,583.94924608934,valid,valid,0.00305081846300793,0.00305081846300793,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,2,8,15,641,650,641,650,13180,20,20,0,0,0,596.262632776935,596.262632776935,valid,valid,-0.0121499733767806,-0.0121499733767806,0,1,1,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,2,9,16,684,695,684,695,11524,20,20,0,0,0,573.866955918084,573.866955918084,valid,valid,0.0006981748802571,0.0006981748802571,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,3,1,17,24,53,24,53,8541,20,20,0,0,0,1589.52201147407,1589.52201147407,valid,valid,0.176013448626567,0.176013448626567,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,4,1,18,37,46,37,46,18852,20,8,0,12,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,5,1,19,51,63,51,63,26997,20,7,0,13,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,6,1,20,251,265,251,265,16740,20,20,0,0,0,5570.56245221028,5570.56245221028,valid,valid,0.156549493532634,0.156549493532634,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,6,2,21,355,370,355,370,17557,20,18,0,2,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,6,3,22,372,389,372,389,15492,20,4,0,16,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,7,1,23,358,369,358,369,5536,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,8,1,24,366,378,366,378,4236,20,20,0,0,0,5752.36109537299,5752.36109537299,valid,valid,0.066833064926626,0.066833064926626,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,8,2,25,380,398,380,398,4190,20,7,0,13,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,9,1,26,378,398,378,398,6670,20,20,0,0,0,3985.93830584708,3985.93830584708,valid,valid,0.0183443419545889,0.0183443419545889,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,9,2,27,512,523,512,523,8902,20,20,0,0,0,4356.62489889912,4356.62489889912,valid,valid,0.0876123207886475,0.0876123207886475,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,10,1,28,438,452,438,452,10077,20,13,0,7,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,10,2,29,516,527,516,527,9669,20,20,0,0,0,2479.50567793981,2479.50567793981,valid,valid,0.133051568751397,0.133051568751397,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,11,1,30,449,458,449,458,12277,20,18,0,2,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,12,1,31,616,630,616,630,12746,20,20,0,0,0,3916.66966107014,3916.66966107014,valid,valid,0.0957282120322751,0.0957282120322751,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,12,2,32,824,834,824,834,18149,20,20,0,0,0,3539.70379635242,3539.70379635242,valid,valid,0.100228936843864,0.100228936843864,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,13,1,33,621,631,621,631,4988,20,20,0,0,0,5049.06455493184,5049.06455493184,valid,valid,0.0510424291159873,0.0510424291159873,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,13,2,34,819,835,819,835,4283,20,20,0,0,0,4489.29893766052,4489.29893766052,valid,valid,0.0898716739032826,0.0898716739032826,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,14,1,35,661,676,661,676,25233,20,3,0,17,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,15,1,36,730,739,730,739,11695,20,20,0,0,0,4787.00887986319,4787.00887986319,valid,valid,0.078034220086881,0.078034220086881,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,16,1,37,824,833,824,833,9567,20,20,0,0,0,2643.32945019337,2643.32945019337,valid,valid,0.097781971309804,0.097781971309804,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,17,1,38,854,867,854,867,13605,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2312-baseline-awake/shrinking_clean,surge,18,1,39,938,947,938,947,9765,20,20,0,0,0,5551.94521761393,5551.94521761393,valid,valid,0.034990848859484,0.034990848859484,0,1,0,FB2312-baseline-awake,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/growing_clean,surge,1,1,1,4,24,4,24,3175,20,3,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/growing_clean,surge,2,1,2,36,84,36,84,5361,20,3,0,17,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/growing_clean,surge,3,1,3,90,101,90,101,1984,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/growing_clean,surge,4,1,4,90,100,90,100,6848,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/growing_clean,surge,5,1,5,104,115,104,115,3322,20,8,0,12,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/growing_clean,surge,6,1,6,145,165,145,165,2250,20,20,0,0,0,21748.6822666667,21748.6822666667,valid,valid,0.000311046175648886,0.000311046175648886,0,1,0,FB2411,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/growing_clean,surge,6,2,7,227,239,227,239,1816,20,20,0,0,0,22095.9282764317,22095.9282764317,valid,valid,0.00163980742186183,0.00163980742186183,0,1,0,FB2411,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/growing_clean,surge,7,1,8,152,165,152,165,2606,20,20,0,0,0,17086.6832310054,17086.6832310054,valid,valid,-0.000190655761158627,-0.000190655761158627,0,1,1,FB2411,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/growing_clean,surge,8,1,9,164,232,164,232,9298,20,11,0,9,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/growing_clean,surge,9,1,10,291,301,291,301,8132,20,18,0,2,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/growing_clean,surge,10,1,11,292,301,292,301,892,20,20,0,0,0,16114.6104820628,16114.6104820628,valid,valid,0.000667893048662421,0.000667893048662421,0,1,0,FB2411,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/growing_clean,surge,11,1,12,292,301,292,301,1287,20,20,0,0,0,20702.2874902875,20702.2874902875,valid,valid,0.000439726339787963,0.000439726339787963,0,1,0,FB2411,growing_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/shrinking_clean,surge,1,1,1,4,24,4,24,3186,20,3,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/shrinking_clean,surge,2,1,2,35,84,35,84,5683,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/shrinking_clean,surge,3,1,3,88,101,88,101,2300,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/shrinking_clean,surge,4,1,4,90,100,90,100,6845,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/shrinking_clean,surge,5,1,5,145,165,145,165,2314,20,20,0,0,0,21748.0866681072,21748.0866681072,valid,valid,0.000353729246635627,0.000353729246635627,0,1,0,FB2411,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/shrinking_clean,surge,6,1,6,150,163,150,163,3897,20,0,0,20,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/shrinking_clean,surge,7,1,7,152,165,152,165,2584,20,20,0,0,0,17322.246749226,17322.246749226,valid,valid,-0.000177959740634442,-0.000177959740634442,0,1,1,FB2411,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/shrinking_clean,surge,8,1,8,164,217,164,217,8908,20,0,0,20,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/shrinking_clean,surge,9,1,9,227,239,227,239,1795,20,18,0,2,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/shrinking_clean,surge,10,1,10,290,301,290,301,10116,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,FB2411,shrinking_clean
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-shape-evidence-20260909/FB2411/shrinking_clean,surge,11,1,11,292,301,292,301,1042,20,20,0,0,0,15978.4505278311,15978.4505278311,valid,valid,0.000676147588161405,0.000676147588161405,0,1,0,FB2411,shrinking_clean
