Status,OnsetFrame,BestCandidateFrame,FitStartFrame,FitEndFrame,ScoreImprovement,ProfileStartFrame,ProfileEndFrame,ProfileSpanSec,BaselineStartFrame,BaselineEndFrame,BaselineMean,ProvisionalAmplitude,BaselineStatus,Session,EventRow,LocalRow,Context,NativeStartFrame,NativeEndFrame,AmplitudeFraction,RiseFrames,Shape,DelayFrames,TruthOnsetFrame,Constructible,PulseTruncated,ControlResolved,ControlOnsetFrame,OnsetErrorSec,WithinFiveSec,SameOnsetAsControl,ShiftFromControlSec,NativeBaselineImposedFraction,NativeBaselineEffectPP,ProposedBaselineImposedFraction,BaselineEffectPP,PositiveBaselineFrames,BaselineUnderOnePercent,TemplateRiseSec,TemplatePlateauSec,TemplateRecoverySec,TemplateShape,PulseCoefficientOverFitMedian
resolved,515,515,475,539,27.9472821226818,509,516,7,495,514,78.6557792212769,0.167297774374299,provisional_valid,M400-01-baseline-awake,48,143,pulse,535,544,0.1,30,linear,25,510,1,0,0,NaN,5,1,0,NaN,0.0519781432256978,-5.61456471120167,0.00236951636998395,-0.276593118502566,5,1,20,5,2,linear,0.15947148056608
insufficient_improvement,NaN,515,475,539,9.06571623439719,510,519,9,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,48,143,pulse,535,544,0.1,30,sine_squared,10,525,1,1,0,NaN,NaN,0,0,NaN,0.00504351209156417,-0.557270467065707,NaN,NaN,NaN,0,45,0,2,linear,0.240621138419137
resolved,515,515,475,539,35.8742767094101,513,516,3,495,514,78.5242698982214,0.175006501359582,provisional_valid,M400-01-baseline-awake,48,143,pulse,535,544,0.1,30,sine_squared,25,510,1,0,0,NaN,5,1,0,NaN,0.052608397967171,-5.70718794264866,0.000693594551468557,-0.081497810728326,5,1,20,5,2,linear,0.178839584385123
resolved,522,522,475,539,93.9997376696907,522,522,0,502,521,77.4729018165095,0.300512436349843,provisional_valid,M400-01-baseline-awake,48,143,pulse,535,544,0.2,5,linear,10,525,1,0,0,NaN,-3,1,0,NaN,0.0812149290420587,-9.36651255945935,0,0,0,1,10,10,2,sine_squared,0.267316745196059
resolved,508,508,475,539,79.1132030219011,504,508,4,488,507,79.1773511151989,0.204163182972292,provisional_valid,M400-01-baseline-awake,48,143,pulse,535,544,0.2,5,linear,25,510,1,0,0,NaN,-2,1,0,NaN,0.2,-19.6663975513447,0,0,0,1,15,10,10,sine_squared,0.223373823810418
resolved,522,522,475,539,93.5565037236538,522,522,0,502,521,77.4729018165095,0.300512436349843,provisional_valid,M400-01-baseline-awake,48,143,pulse,535,544,0.2,5,sine_squared,10,525,1,0,0,NaN,-3,1,0,NaN,0.0812208080155219,-9.36713964841987,0,0,0,1,10,10,2,sine_squared,0.269727586441046
resolved,508,508,475,539,80.8681061389696,504,508,4,488,507,79.1773511151989,0.225860645837968,provisional_valid,M400-01-baseline-awake,48,143,pulse,535,544,0.2,5,sine_squared,25,510,1,0,0,NaN,-2,1,0,NaN,0.2,-20.0207605949968,0,0,0,1,15,10,10,sine_squared,0.227591850780891
resolved,514,514,475,539,70.6607555997434,512,517,5,494,513,78.7875948493907,0.271285264948135,provisional_valid,M400-01-baseline-awake,48,143,pulse,535,544,0.2,15,linear,10,525,1,0,0,NaN,-11,0,0,NaN,0.0372258659191009,-4.44899664274547,0,0,0,1,45,0,2,sine_squared,0.476227724195344
resolved,515,515,475,539,76.6045809621722,512,515,3,495,514,79.2135859584579,0.271934240488997,provisional_valid,M400-01-baseline-awake,48,143,pulse,535,544,0.2,15,linear,25,510,1,0,0,NaN,5,1,0,NaN,0.17068670698369,-18.1808045063282,0.00947806547993624,-1.20554760175275,5,1,10,20,2,linear,0.233159649118757
resolved,515,515,475,539,75.3110708051416,513,519,6,495,514,78.4698436422166,0.276433133337445,provisional_valid,M400-01-baseline-awake,48,143,pulse,535,544,0.2,15,sine_squared,10,525,1,0,0,NaN,-10,0,0,NaN,0.0336437831995373,-4.03482345279025,0,0,0,1,60,0,2,sine_squared,0.852539488772764
resolved,514,514,475,539,82.3682970864218,514,514,0,494,513,79.0221179030872,0.275016096329466,provisional_valid,M400-01-baseline-awake,48,143,pulse,535,544,0.2,15,sine_squared,25,510,1,0,0,NaN,4,1,0,NaN,0.174990447449529,-18.5709486884053,0.00297664948580856,-0.379527600753682,4,1,10,20,2,linear,0.251402700725729
broad_profile_unresolved,NaN,518,475,539,31.511777869777,509,520,11,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,48,143,pulse,535,544,0.2,30,linear,10,525,1,1,0,NaN,NaN,0,0,NaN,0.0186129329595504,-2.13930472892077,NaN,NaN,NaN,0,30,0,2,linear,0.250539831625444
resolved,514,514,475,539,61.4787585788511,513,515,2,494,513,79.0392169081015,0.267238116860283,provisional_valid,M400-01-baseline-awake,48,143,pulse,535,544,0.2,30,linear,25,510,1,0,0,NaN,4,1,0,NaN,0.103956286451396,-11.6731882146851,0.00319367610081001,-0.404714808785234,4,1,45,0,2,linear,0.475824864733446
broad_profile_unresolved,NaN,513,475,539,25.4078578544447,509,520,11,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,48,143,pulse,535,544,0.2,30,sine_squared,10,525,1,1,0,NaN,NaN,0,0,NaN,0.0100870241831281,-1.18634627782976,NaN,NaN,NaN,0,60,0,2,sine_squared,0.421792379079056
resolved,515,515,475,539,75.1327235744617,514,515,1,495,514,78.5786961542263,0.279876098334906,provisional_valid,M400-01-baseline-awake,48,143,pulse,535,544,0.2,30,sine_squared,25,510,1,0,0,NaN,5,1,0,NaN,0.105216795934342,-11.8495018975183,0.00138718910293711,-0.177543017671988,5,1,20,5,2,linear,0.27446651422456
insufficient_improvement,NaN,531,499,563,6.74388429742599,519,549,30,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.02,5,linear,10,549,1,0,0,NaN,NaN,0,0,NaN,0.00802809891966638,-0.842494228603718,NaN,NaN,NaN,0,30,0,30,linear,0.0612327163043664
resolved,534,534,499,563,13.8859003977022,527,536,9,514,533,101.74655707196,0.0497486669700935,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.02,5,linear,25,534,1,0,0,NaN,0,1,0,NaN,0.0200000000000002,-2.03355774810898,0,0,0,1,5,20,10,sine_squared,0.0398707981283816
insufficient_improvement,NaN,531,499,563,6.45225483799764,519,550,31,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.02,5,sine_squared,10,549,1,0,0,NaN,NaN,0,0,NaN,0.00803056722505158,-0.842751196819091,NaN,NaN,NaN,0,30,0,30,linear,0.0613192553564375
resolved,534,534,499,563,14.3852683190015,531,536,5,514,533,101.74655707196,0.0497486669700935,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.02,5,sine_squared,25,534,1,0,0,NaN,0,1,0,NaN,0.0200000000000002,-2.03355774810898,0,0,0,1,5,20,10,sine_squared,0.0405255358752415
insufficient_improvement,NaN,523,499,563,2.6091391296819,519,532,13,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.02,15,linear,10,549,1,0,0,NaN,NaN,0,0,NaN,0.00367409517900663,-0.387243864244691,NaN,NaN,NaN,0,45,0,2,linear,0.0856390539120997
broad_profile_unresolved,NaN,524,499,563,10.4905349650623,519,532,13,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.02,15,linear,25,534,1,0,0,NaN,NaN,0,0,NaN,0.0170056475326805,-1.76887305530546,NaN,NaN,NaN,0,30,10,2,linear,0.0752453426463424
insufficient_improvement,NaN,523,499,563,3.01520779052503,519,532,13,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.02,15,sine_squared,10,549,1,0,0,NaN,NaN,0,0,NaN,0.00331887472192816,-0.349928032267877,NaN,NaN,NaN,0,60,0,2,linear,0.115441489627119
broad_profile_unresolved,NaN,526,499,563,11.1013881601063,519,533,14,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.02,15,sine_squared,25,534,1,0,0,NaN,NaN,0,0,NaN,0.0174412926805327,-1.81341067627419,NaN,NaN,NaN,0,30,10,2,sine_squared,0.0578366781477102
insufficient_improvement,NaN,522,499,563,-2.8033250399746,519,525,6,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.02,30,linear,10,549,1,1,0,NaN,NaN,0,0,NaN,0.00183704758950332,-0.192582366914418,NaN,NaN,NaN,0,60,0,2,linear,0.10087604441193
insufficient_improvement,NaN,520,499,563,5.17435768786276,519,531,12,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.02,30,linear,25,534,1,1,0,NaN,NaN,0,0,NaN,0.0103398713558438,-1.08261614932497,NaN,NaN,NaN,0,45,0,2,sine_squared,0.0664005861129676
insufficient_improvement,NaN,522,499,563,-3.73632719139928,519,525,6,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.02,30,sine_squared,10,549,1,1,0,NaN,NaN,0,0,NaN,0.000994513634458238,-0.104489472635416,NaN,NaN,NaN,0,45,0,2,linear,0.0732948662714825
insufficient_improvement,NaN,520,499,563,7.4834949975352,519,531,12,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.02,30,sine_squared,25,534,1,1,0,NaN,NaN,0,0,NaN,0.0104430165047171,-1.09330414688538,NaN,NaN,NaN,0,45,0,2,sine_squared,0.0696745513253142
resolved,549,549,499,563,45.8557357536787,549,549,0,529,548,102.304373449131,0.0962261387936125,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.05,5,linear,10,549,1,0,0,NaN,0,1,0,NaN,0.0200702472991658,-2.14258780252812,0,0,0,1,5,0,60,linear,0.0678722942915133
resolved,534,534,499,563,58.630319243298,534,534,0,514,533,101.74655707196,0.0653606108448932,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.05,5,linear,25,534,1,0,0,NaN,0,1,0,NaN,0.0500000000000003,-5.01208808750067,0,0,0,1,5,20,10,linear,0.0734654390396019
resolved,549,549,499,563,47.0353358309084,549,550,1,529,548,102.304373449131,0.0962261387936125,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.05,5,sine_squared,10,549,1,0,0,NaN,0,1,0,NaN,0.0200764180626285,-2.14323359368853,0,0,0,1,5,0,45,sine_squared,0.0652040932138699
resolved,534,534,499,563,58.1769898658125,534,534,0,514,533,101.74655707196,0.0707134587488416,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.05,5,sine_squared,25,534,1,0,0,NaN,0,1,0,NaN,0.0500000000000003,-5.03727105835623,0,0,0,1,5,20,10,sine_squared,0.0748012167975778
broad_profile_unresolved,NaN,528,499,563,24.0767569443876,522,534,12,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.05,15,linear,10,549,1,0,0,NaN,NaN,0,0,NaN,0.00918523794751658,-0.991141149400243,NaN,NaN,NaN,0,60,0,2,sine_squared,0.121508064424619
resolved,531,531,499,563,42.4123296858227,525,532,7,511,530,101.7375,0.102334225706757,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.05,15,linear,25,534,1,0,0,NaN,-3,1,0,NaN,0.0425141188317015,-4.44086142816691,0,0,0,1,20,20,2,linear,0.0863718834754535
broad_profile_unresolved,NaN,530,499,563,26.1130037725782,525,550,25,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.05,15,sine_squared,10,549,1,0,0,NaN,NaN,0,0,NaN,0.0082971868048205,-0.896103755691335,NaN,NaN,NaN,0,60,0,2,sine_squared,0.132585397331183
resolved,526,526,499,563,44.3848797502465,525,533,8,506,525,101.775465260546,0.101923022417433,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.05,15,sine_squared,25,534,1,0,0,NaN,-8,0,0,NaN,0.043603231701332,-4.54987272703746,0,0,0,1,30,10,2,sine_squared,0.0951463108437963
insufficient_improvement,NaN,519,499,563,5.34175362103806,519,533,14,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.05,30,linear,10,549,1,1,0,NaN,NaN,0,0,NaN,0.00459261897375862,-0.489143759672173,NaN,NaN,NaN,0,60,0,2,sine_squared,0.0812100727625994
broad_profile_unresolved,NaN,530,499,563,28.6907700148483,519,532,13,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.05,30,linear,25,534,1,1,0,NaN,NaN,0,0,NaN,0.0258496783896089,-2.74402082192686,NaN,NaN,NaN,0,30,5,2,linear,0.0851714229327649
insufficient_improvement,NaN,523,499,563,2.64222807870799,519,532,13,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.05,30,sine_squared,10,549,1,1,0,NaN,NaN,0,0,NaN,0.00248628408614526,-0.266262502576176,NaN,NaN,NaN,0,45,0,2,linear,0.0858760941580621
broad_profile_unresolved,NaN,531,499,563,36.314789111976,519,532,13,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.05,30,sine_squared,25,534,1,1,0,NaN,NaN,0,0,NaN,0.0261075412617919,-2.77069728174286,NaN,NaN,NaN,0,30,0,45,linear,0.0935125204801382
resolved,549,549,499,563,102.558226803597,549,549,0,529,548,102.304373449131,0.14842738349807,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.1,5,linear,10,549,1,0,0,NaN,0,1,0,NaN,0.040140494598331,-4.4026086842595,0,0,0,1,5,0,60,linear,0.121699677288746
resolved,534,534,499,563,114.968340063884,534,534,0,514,533,101.74655707196,0.106336018954312,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.1,5,linear,25,534,1,0,0,NaN,0,1,0,NaN,0.1,-9.93655225738764,0,0,0,1,5,20,5,sine_squared,0.107905278327717
resolved,549,549,499,563,104.768719880025,549,549,0,529,548,102.304373449131,0.14842738349807,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.1,5,sine_squared,10,549,1,0,0,NaN,0,1,0,NaN,0.0401528361252572,-4.40391004920471,0,0,0,1,5,0,60,sine_squared,0.115532137680916
resolved,534,534,499,563,117.316816476837,534,534,0,514,533,101.74655707196,0.117041714762209,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.1,5,sine_squared,25,534,1,0,0,NaN,0,1,0,NaN,0.1,-10.0327054188362,0,0,0,1,5,20,5,sine_squared,0.111302994627014
broad_profile_unresolved,NaN,548,499,563,65.916193903598,535,549,14,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.1,15,linear,10,549,1,0,0,NaN,NaN,0,0,NaN,0.0183704758950327,-2.0579460158777,NaN,NaN,NaN,0,20,0,2,linear,0.139457239086407
resolved,531,531,499,563,88.0245215426759,526,532,6,511,530,101.7375,0.154826331692793,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.1,15,linear,25,534,1,0,0,NaN,-3,1,0,NaN,0.0850282376634031,-8.94008212036412,0,0,0,1,20,20,2,linear,0.141608959459005
resolved,550,550,499,563,75.9379276807529,546,550,4,530,549,102.384430418957,0.147529399146233,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.1,15,sine_squared,10,549,1,0,0,NaN,1,1,0,NaN,0.0165943736096408,-1.86222663086291,5.42421239126956e-05,-0.00622444318620907,1,1,10,5,2,linear,0.100518573086711
resolved,531,531,499,563,93.2069495457891,531,531,0,511,530,101.7375,0.154826331692793,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.1,15,sine_squared,25,534,1,0,0,NaN,-3,1,0,NaN,0.0872064634026637,-9.15073586824184,0,0,0,1,20,20,2,sine_squared,0.13339661920625
broad_profile_unresolved,NaN,528,499,563,24.0767569443876,522,534,12,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.1,30,linear,10,549,1,1,0,NaN,NaN,0,0,NaN,0.00918523794751658,-1.00372706875771,NaN,NaN,NaN,0,60,0,2,sine_squared,0.121508064424619
resolved,531,531,499,563,68.2886465694313,530,532,2,511,530,101.7375,0.154826331692793,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.1,30,linear,25,534,1,1,0,NaN,-3,1,0,NaN,0.0516993567792179,-5.60806324314258,0,0,0,1,30,5,2,linear,0.133287635532063
broad_profile_unresolved,NaN,529,499,563,16.6530186168044,522,541,19,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.1,30,sine_squared,10,549,1,1,0,NaN,NaN,0,0,NaN,0.00497256817229008,-0.549254590030612,NaN,NaN,NaN,0,60,0,2,sine_squared,0.110736330739897
resolved,526,526,499,563,78.9570377772236,525,533,8,506,525,101.775465260546,0.154395547294454,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.1,30,sine_squared,25,534,1,1,0,NaN,-8,0,0,NaN,0.0522150825235839,-5.66123023040102,0,0,0,1,45,0,2,sine_squared,0.162532147393013
resolved,549,549,499,563,175.313847724918,549,549,0,529,548,102.304373449131,0.252829872906986,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.2,5,linear,10,549,1,0,0,NaN,0,1,0,NaN,0.0802809891966618,-9.24876859766026,0,0,0,1,5,10,2,linear,0.213785772304136
resolved,534,534,499,563,187.041631426978,534,534,0,514,533,101.74655707196,0.18828683517315,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.2,5,linear,25,534,1,0,0,NaN,0,1,0,NaN,0.2,-19.5664208031275,0,0,0,1,5,20,5,linear,0.209929454722452
resolved,549,549,499,563,178.408711261435,549,549,0,529,548,102.304373449131,0.252829872906986,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.2,5,sine_squared,10,549,1,0,0,NaN,0,1,0,NaN,0.080305672250514,-9.25140082522571,0,0,0,1,5,0,60,sine_squared,0.218047979728003
resolved,534,534,499,563,191.239787943864,534,534,0,514,533,101.74655707196,0.209698226788944,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.2,5,sine_squared,25,534,1,0,0,NaN,0,1,0,NaN,0.2,-19.9189823951055,0,0,0,1,5,20,5,sine_squared,0.210526756829089
resolved,548,548,499,563,134.208195911511,548,549,1,528,547,102.317152605459,0.252673397590873,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.2,15,linear,10,549,1,0,0,NaN,-1,1,0,NaN,0.0367409517900654,-4.41050258491547,0,0,0,1,20,0,2,linear,0.26472615729034
resolved,534,534,499,563,147.63610004652,531,534,3,514,533,101.74655707196,0.259698400364112,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.2,15,linear,25,534,1,0,0,NaN,0,1,0,NaN,0.170056475326806,-18.0881554206386,0,0,0,1,15,20,2,linear,0.222779055862688
resolved,551,551,499,563,146.47132784785,548,551,3,531,550,102.55790155507,0.249732816708242,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.2,15,sine_squared,10,549,1,0,0,NaN,2,1,0,NaN,0.0331887472192816,-3.99778214334412,0.000544607409901587,-0.0680613752376491,2,1,10,5,2,linear,0.19827658417477
resolved,531,531,499,563,155.301539018208,531,534,3,511,530,101.7375,0.259810543664865,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.2,15,sine_squared,25,534,1,0,0,NaN,-3,1,0,NaN,0.174412926805327,-18.482715521513,0,0,0,1,20,20,2,sine_squared,0.24119850018023
broad_profile_unresolved,NaN,548,499,563,65.916193903598,535,549,14,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,49,146,pulse,559,569,0.2,30,linear,10,549,1,1,0,NaN,NaN,0,0,NaN,0.0183704758950327,-2.10783561626262,NaN,NaN,NaN,0,20,0,2,linear,0.139457239086407
resolved,532,532,499,563,127.511404189144,532,532,0,512,531,101.662158808933,0.260744181391926,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.2,30,linear,25,534,1,1,0,NaN,-2,1,0,NaN,0.103398713558436,-11.6624714657285,0,0,0,1,45,0,2,linear,0.340474011519246
resolved,545,545,499,563,58.4172796658054,541,551,10,525,544,102.262903225806,0.191374638619124,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.2,30,sine_squared,10,549,1,1,0,NaN,-4,1,0,NaN,0.00994513634458039,-1.16493330064116,0,0,0,1,60,0,2,sine_squared,0.481167562937783
resolved,533,533,499,563,142.910100203811,533,533,0,513,532,101.723325062035,0.259986095695764,provisional_valid,M400-01-baseline-awake,49,146,pulse,559,569,0.2,30,sine_squared,25,534,1,1,0,NaN,-1,1,0,NaN,0.104430165047168,-11.7678096931049,0,0,0,1,30,5,2,sine_squared,0.222246625659899
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.02,5,linear,10,570,1,0,0,NaN,NaN,0,0,NaN,0.00806418300141765,-0.83087627857843,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.02,5,linear,25,555,1,0,0,NaN,NaN,0,0,NaN,0.0200000000000005,-1.99661266604829,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.02,5,sine_squared,10,570,1,0,0,NaN,NaN,0,0,NaN,0.00806049445243051,-0.830499275457175,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.02,5,sine_squared,25,555,1,0,0,NaN,NaN,0,0,NaN,0.0200000000000005,-2.00012722855429,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.02,15,linear,10,570,1,1,0,NaN,NaN,0,0,NaN,0.0036943848075075,-0.382300446145978,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.02,15,linear,25,555,1,1,0,NaN,NaN,0,0,NaN,0.0170615888033838,-1.74235396479157,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.02,15,sine_squared,10,570,1,1,0,NaN,NaN,0,0,NaN,0.00333680521289881,-0.34542063748213,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.02,15,sine_squared,25,555,1,1,0,NaN,NaN,0,0,NaN,0.0174945646264171,-1.78580983643775,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.02,30,linear,10,570,1,1,0,NaN,NaN,0,0,NaN,0.00184719240375375,-0.190000681615299,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.02,30,linear,25,555,1,1,0,NaN,NaN,0,0,NaN,0.0103779868054459,-1.06682554991673,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.02,30,sine_squared,10,570,1,1,0,NaN,NaN,0,0,NaN,0.00099992350082978,-0.103049248889064,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.02,30,sine_squared,25,555,1,1,0,NaN,NaN,0,0,NaN,0.0104972855266827,-1.07896169979809,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.05,5,linear,10,570,1,0,0,NaN,NaN,0,0,NaN,0.0201604575035434,-2.11293041447358,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.05,5,linear,25,555,1,0,0,NaN,NaN,0,0,NaN,0.0500000000000005,-4.96198673117999,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.05,5,sine_squared,10,570,1,0,0,NaN,NaN,0,0,NaN,0.0201512361310761,-2.11198305279037,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.05,5,sine_squared,25,555,1,0,0,NaN,NaN,0,0,NaN,0.0500000000000005,-4.98691797042708,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.05,15,linear,10,570,1,1,0,NaN,NaN,0,0,NaN,0.00923596201876875,-0.978459193108083,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.05,15,linear,25,555,1,1,0,NaN,NaN,0,0,NaN,0.0426539720084591,-4.37393751583199,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
insufficient_clean_context,NaN,NaN,568,584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,M400-01-baseline-awake,50,149,pulse,580,600,0.05,15,sine_squared,10,570,1,1,0,NaN,NaN,0,0,NaN,0.00834201303224646,-0.88453759937055,NaN,NaN,NaN,0,NaN,NaN,NaN,unassessed,NaN
