Session,EventRow,Cohort,Context,NativeStartFrame,NativeEndFrame,Status,OnsetFrame,FitStartFrame,FitEndFrame,BaselineStartFrame,BaselineEndFrame,BaselineMean,ProvisionalAmplitude,BaselineStatus,RisingScore,PulseScore,SelectedScore,SelectedModel,SelectorStatus,ModelGapSec,CombinedProfileSpanSec,PlausibleModels,AmplitudeFraction,RiseFrames,Shape,DelayFrames,TruthOnsetFrame,Constructible,PulseTruncated,OnsetErrorSec,WithinFiveSec,NativeBaselineImposedFraction,NativeBaselineEffectPP,ProposedBaselineImposedFraction,BaselineEffectPP,PositiveBaselineFrames,BaselineUnderOnePercent,ControlResolved,SameOnsetAsControl,ShiftFromControlSec
ID13-20200917,41,additional,selection,91,101,no_model_evidence,NaN,60,95,NaN,NaN,NaN,NaN,onset_unresolved,2.31264673091272,-5.86477721082688,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,42,additional,rising,164,185,insufficient_clean_context,NaN,164,168,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,42,additional,pulse,164,185,insufficient_clean_context,NaN,164,168,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,42,additional,selection,164,185,insufficient_clean_context,NaN,164,168,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,43,additional,rising,238,255,insufficient_clean_context,NaN,238,242,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,43,additional,pulse,238,255,insufficient_clean_context,NaN,238,242,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,43,additional,selection,238,255,insufficient_clean_context,NaN,238,242,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,44,additional,rising,360,369,insufficient_clean_context,NaN,360,364,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,44,additional,pulse,360,369,insufficient_clean_context,NaN,360,364,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,44,additional,selection,360,369,insufficient_clean_context,NaN,360,364,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,45,additional,rising,417,458,insufficient_clean_context,NaN,405,421,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,45,additional,pulse,417,458,insufficient_clean_context,NaN,405,421,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,45,additional,selection,417,458,insufficient_clean_context,NaN,405,421,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,46,additional,rising,485,495,insufficient_clean_context,NaN,469,489,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,46,additional,pulse,485,495,insufficient_clean_context,NaN,469,489,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,46,additional,selection,485,495,insufficient_clean_context,NaN,469,489,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,47,additional,rising,506,524,insufficient_clean_context,NaN,496,510,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,47,additional,pulse,506,524,insufficient_clean_context,NaN,496,510,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,47,additional,selection,506,524,insufficient_clean_context,NaN,496,510,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,48,additional,rising,559,568,insufficient_improvement,NaN,525,563,NaN,NaN,NaN,NaN,onset_unresolved,-5.78997020902487,-16.2863257427847,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,48,additional,pulse,559,568,insufficient_improvement,NaN,525,563,NaN,NaN,NaN,NaN,onset_unresolved,-5.78997020902487,-16.2863257427847,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,48,additional,selection,559,568,no_model_evidence,NaN,525,563,NaN,NaN,NaN,NaN,onset_unresolved,-5.78997020902487,-16.2863257427847,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,49,additional,rising,601,625,insufficient_clean_context,NaN,601,605,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,49,additional,pulse,601,625,insufficient_clean_context,NaN,601,605,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,49,additional,selection,601,625,insufficient_clean_context,NaN,601,605,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,50,additional,rising,745,754,insufficient_clean_context,NaN,745,749,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,50,additional,pulse,745,754,insufficient_clean_context,NaN,745,749,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,50,additional,selection,745,754,insufficient_clean_context,NaN,745,749,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,51,additional,rising,798,807,insufficient_improvement,NaN,766,802,NaN,NaN,NaN,NaN,onset_unresolved,-6.48259469035353,-17.2048406455054,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,51,additional,pulse,798,807,insufficient_improvement,NaN,766,802,NaN,NaN,NaN,NaN,onset_unresolved,-6.48259469035353,-17.2048406455054,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,51,additional,selection,798,807,no_model_evidence,NaN,766,802,NaN,NaN,NaN,NaN,onset_unresolved,-6.48259469035353,-17.2048406455054,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,52,additional,rising,812,821,insufficient_clean_context,NaN,808,816,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,52,additional,pulse,812,821,insufficient_clean_context,NaN,808,816,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,52,additional,selection,812,821,insufficient_clean_context,NaN,808,816,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,53,additional,rising,828,845,insufficient_clean_context,NaN,822,832,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,53,additional,pulse,828,845,insufficient_clean_context,NaN,822,832,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,53,additional,selection,828,845,insufficient_clean_context,NaN,822,832,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,54,additional,rising,921,959,insufficient_clean_context,NaN,904,925,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,54,additional,pulse,921,959,insufficient_clean_context,NaN,904,925,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,54,additional,selection,921,959,insufficient_clean_context,NaN,904,925,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,55,additional,rising,1121,1153,insufficient_clean_context,NaN,1113,1125,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,55,additional,pulse,1121,1153,insufficient_clean_context,NaN,1113,1125,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,55,additional,selection,1121,1153,insufficient_clean_context,NaN,1113,1125,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,56,additional,rising,1159,1187,insufficient_clean_context,NaN,1157,1163,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,56,additional,pulse,1159,1187,insufficient_clean_context,NaN,1157,1163,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,56,additional,selection,1159,1187,insufficient_clean_context,NaN,1157,1163,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,57,additional,rising,1,20,insufficient_clean_context,NaN,1,5,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,57,additional,pulse,1,20,insufficient_clean_context,NaN,1,5,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,57,additional,selection,1,20,insufficient_clean_context,NaN,1,5,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,58,additional,rising,24,37,insufficient_clean_context,NaN,21,28,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,58,additional,pulse,24,37,insufficient_clean_context,NaN,21,28,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,58,additional,selection,24,37,insufficient_clean_context,NaN,21,28,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,59,additional,rising,87,98,insufficient_clean_context,NaN,87,91,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,59,additional,pulse,87,98,insufficient_clean_context,NaN,87,91,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,59,additional,selection,87,98,insufficient_clean_context,NaN,87,91,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,60,additional,rising,338,347,insufficient_improvement,NaN,308,342,NaN,NaN,NaN,NaN,onset_unresolved,-7.66583455306198,-18.9050460359784,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,60,additional,pulse,338,347,insufficient_improvement,NaN,308,342,NaN,NaN,NaN,NaN,onset_unresolved,-7.66583455306198,-18.9050460359784,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,60,additional,selection,338,347,no_model_evidence,NaN,308,342,NaN,NaN,NaN,NaN,onset_unresolved,-7.66583455306198,-18.9050460359784,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,61,additional,rising,350,359,insufficient_clean_context,NaN,348,354,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,61,additional,pulse,350,359,insufficient_clean_context,NaN,348,354,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,61,additional,selection,350,359,insufficient_clean_context,NaN,348,354,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,62,additional,rising,450,460,insufficient_clean_context,NaN,450,454,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,62,additional,pulse,450,460,insufficient_clean_context,NaN,450,454,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,62,additional,selection,450,460,insufficient_clean_context,NaN,450,454,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,63,additional,rising,594,620,insufficient_improvement,NaN,563,598,NaN,NaN,NaN,NaN,onset_unresolved,-6.84502675533088,-18.1405772429908,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,63,additional,pulse,594,620,insufficient_improvement,NaN,563,598,NaN,NaN,NaN,NaN,onset_unresolved,-6.84502675533088,-18.1405772429908,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,63,additional,selection,594,620,no_model_evidence,NaN,563,598,NaN,NaN,NaN,NaN,onset_unresolved,-6.84502675533088,-18.1405772429908,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,64,additional,rising,743,753,resolved,741,702,747,721,740,11.2105137563167,0.0788881556952659,provisional_valid,10.8545724764725,1.66271436876314,10.8545724764725,rising,resolved,NaN,NaN,1,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,1,0,NaN
ID13-20200917,64,additional,pulse,743,753,insufficient_improvement,NaN,702,747,NaN,NaN,NaN,NaN,onset_unresolved,10.8545724764725,1.66271436876314,10.8545724764725,rising,resolved,NaN,NaN,1,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,64,additional,selection,743,753,resolved,741,702,747,721,740,11.2105137563167,0.0788881556952659,provisional_valid,10.8545724764725,1.66271436876314,10.8545724764725,rising,resolved,NaN,NaN,1,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,1,0,NaN
ID13-20200917,65,additional,rising,969,984,insufficient_clean_context,NaN,969,973,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,65,additional,pulse,969,984,insufficient_clean_context,NaN,969,973,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,65,additional,selection,969,984,insufficient_clean_context,NaN,969,973,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,66,additional,rising,1039,1048,insufficient_improvement,NaN,985,1043,NaN,NaN,NaN,NaN,onset_unresolved,1.71522629903573,-20.0903212984244,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,66,additional,pulse,1039,1048,insufficient_improvement,NaN,985,1043,NaN,NaN,NaN,NaN,onset_unresolved,1.71522629903573,-20.0903212984244,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,66,additional,selection,1039,1048,no_model_evidence,NaN,985,1043,NaN,NaN,NaN,NaN,onset_unresolved,1.71522629903573,-20.0903212984244,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,67,additional,rising,1077,1087,insufficient_improvement,NaN,1049,1081,NaN,NaN,NaN,NaN,onset_unresolved,-7.11174432865581,-17.342902504437,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,67,additional,pulse,1077,1087,insufficient_improvement,NaN,1049,1081,NaN,NaN,NaN,NaN,onset_unresolved,-7.11174432865581,-17.342902504437,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,67,additional,selection,1077,1087,no_model_evidence,NaN,1049,1081,NaN,NaN,NaN,NaN,onset_unresolved,-7.11174432865581,-17.342902504437,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,68,additional,rising,1094,1117,insufficient_clean_context,NaN,1088,1098,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,68,additional,pulse,1094,1117,insufficient_clean_context,NaN,1088,1098,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,68,additional,selection,1094,1117,insufficient_clean_context,NaN,1088,1098,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,69,additional,rising,1187,1198,insufficient_clean_context,NaN,1187,1191,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,69,additional,pulse,1187,1198,insufficient_clean_context,NaN,1187,1191,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,69,additional,selection,1187,1198,insufficient_clean_context,NaN,1187,1191,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,70,additional,rising,1,13,insufficient_clean_context,NaN,1,5,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,70,additional,pulse,1,13,insufficient_clean_context,NaN,1,5,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,70,additional,selection,1,13,insufficient_clean_context,NaN,1,5,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,71,additional,rising,187,197,insufficient_improvement,NaN,143,191,NaN,NaN,NaN,NaN,onset_unresolved,-6.16783745106501,-15.1936047668177,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
ID13-20200917,71,additional,pulse,187,197,insufficient_improvement,NaN,143,191,NaN,NaN,NaN,NaN,onset_unresolved,-6.16783745106501,-15.1936047668177,NaN,none,no_model_evidence,NaN,NaN,0,0,0,control,0,NaN,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN
