RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Condition,SourceRawSHA256
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,1,26,26,1138,1152,1139,1151,1962,20,13,0,7,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,1,27,27,1156,1165,1156,1165,554,20,7,0,13,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,1,28,28,1176,1185,1176,1185,481,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,2,1,29,1,7,1,7,445,20,0,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,2,2,30,20,27,20,27,405,20,12,1,7,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,2,3,31,1162,1171,1162,1171,814,20,20,0,0,0,2916.50694103194,2916.50694103194,valid,valid,0.0244720948179129,0.0244720948179129,0,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,2,4,32,1173,1178,1173,1178,680,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,2,5,33,1182,1200,1182,1200,622,20,4,0,16,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,1,34,3,14,3,8,193,20,2,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,2,35,157,175,161,175,1023,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,3,36,178,183,178,183,562,20,6,0,14,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,4,37,197,207,197,206,438,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,5,38,211,234,215,217,227,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,6,39,266,305,274,305,1989,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,7,40,334,339,334,338,505,20,7,0,13,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,8,41,370,377,370,372,286,20,20,0,0,0,4098.38916083916,4098.38916083916,valid,valid,0.114995120460512,0.114995120460512,0,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,9,42,387,432,389,423,3814,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,10,43,464,476,464,476,1413,20,11,0,9,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,11,44,502,506,502,506,214,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,12,45,509,514,509,512,797,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,13,46,528,538,530,537,873,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,14,47,550,553,551,553,842,20,20,0,0,0,6695.88289786224,6695.88289786224,valid,valid,0.059258131711879,0.059258131711879,0,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
