Session,Component,EventIndex,Frame,Source,Observed,PreNativeBlocked,NativeStart,NativeEnd,TruthStart,Onset,ReferenceMean
FB2316-baseline,4,4,357,6079.270473157416,6086.631938125569,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,358,6037.287382468911,6044.3572945101605,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,359,6082.792007885957,6089.632620564149,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,360,6094.098498635123,6100.696618137701,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,361,6084.69601152563,6091.04534425235,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,362,6087.671367910221,6093.789050652108,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,363,6102.833105853806,6108.742189869578,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,364,6158.027297543221,6163.788519866545,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,365,6135.762132241432,6141.261828935396,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,366,6101.090915984228,6106.377464361541,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,367,6118.261222323325,6123.351304215954,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,368,6113.694419168942,6118.609645131938,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,369,6103.238929329694,6107.941461935093,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,370,6083.083333333333,6087.596754625417,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,371,6093.655141037307,6098.01728844404,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,372,6099.792387018501,6104.005232029117,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,373,6099.948589626933,6104.009857446164,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,374,6089.7735062177735,6093.669927206552,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,375,6117.1468001213225,6120.914316044889,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,376,6122.586214740673,6126.216939642099,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,377,6133.75363967243,6137.261753108887,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,378,6109.744085532302,6113.117303609341,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,379,6161.453442523506,6164.714058234759,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,380,6178.235289657264,6181.3927054898395,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,381,6158.7691841067635,6161.789733090688,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,382,6091.097588717015,6093.97914771004,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,383,6069.746208674553,6072.510464058235,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,384,6064.065438277222,6066.73271155596,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,385,6095.397330906885,6095.397330906885,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,386,6136.880952380952,6136.880952380952,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,387,6125.979299363057,6125.979299363057,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,388,6071.734303912648,6071.734303912648,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,389,6088.209356991204,6088.209356991204,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,390,6080.975811343646,6080.975811343646,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,391,6078.007279344859,6078.007279344859,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,392,6117.910828025478,6117.910828025478,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,393,6177.631938125569,6177.631938125569,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,394,6120.727707006369,6120.727707006369,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,395,6115.801562026084,6115.801562026084,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,396,6132.4567788899,6132.4567788899,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,397,6142.235365483773,6142.235365483773,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,398,6080.418259023355,6080.418259023355,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,399,6050.503260539885,6050.503260539885,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,400,6079.389672429481,6079.389672429481,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,401,6104.136715195632,6111.621398240825,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,402,6089.60517136791,6119.516985138004,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,403,6025.938959660297,6092.7235365483775,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,404,6022.173415225963,6140.758340915984,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,405,6042.649378222626,6228.238777676675,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,406,6055.005686988171,6322.900363967243,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,407,6027.089475280558,6391.544813466788,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,408,6030.670230512587,6392.921974522293,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,409,6034.7732787382465,6406.842356687898,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,410,6061.971792538671,6462.830148619958,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,411,6110.185092508341,6558.443736730361,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,412,6137.832423415226,6653.532605398847,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,413,6091.861995753716,6682.791477100394,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,414,6063.5,6752.834091598423,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,415,6068.710494388838,6873.582575068244,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,416,6109.274719441917,6920.56263269639,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,417,6111.982256596906,6923.703366696997,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,418,6113.935774946922,6925.579845313921,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,419,6127.389293296937,6891.3604792235365,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,420,6106.648771610555,6820.91932059448,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,421,6122.740066727328,6795.88618441007,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,422,6109.996208674553,6742.608507734304,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,423,6129.94449499545,6727.793600242645,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,424,6097.368061874431,6659.656050955414,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,425,6090.891264786169,6624.248028510768,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,426,6106.176599939339,6618.7696390658175,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,427,6141.221337579618,6573.875947831362,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,428,6182.648771610555,6543.543751895662,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,429,6146.536169244768,6438.878601759175,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,430,6137.965953897483,6373.682059447983,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,431,6136.13254473764,6322.048908098272,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,432,6130.961555959963,6276.646496815287,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,433,6158.365332120109,6270.574461631786,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,434,6171.707385501972,6254.085759781619,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,435,6149.932590233546,6206.85517136791,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,436,6161.6863057324845,6198.149984834698,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,437,6169.037154989384,6189.60304822566,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,438,6144.789657264179,6153.8981649984835,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,439,6137.141416439187,6139.412192902639,0,405,435,409,404,6104.24271686382
FB2316-baseline,4,4,440,6112.2719138610855,6112.2719138610855,0,405,435,409,404,6104.24271686382
FB2316-baseline,5,13,439,5804.393759047773,5806.655943381052,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,440,5779.558147016246,5779.558147016246,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,441,5829.33424481261,5829.33424481261,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,442,5834.302879202188,5834.302879202188,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,443,5799.962200418208,5799.962200418208,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,444,5825.698729290654,5825.698729290654,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,445,5833.351294836738,5833.351294836738,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,446,5847.44893035226,5847.44893035226,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,447,5808.486408235483,5808.486408235483,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,448,5859.502814862474,5859.502814862474,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,449,5843.031365610423,5843.031365610423,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,450,5845.548335209908,5845.548335209908,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,451,5794.07431236931,5794.07431236931,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,452,5804.580183368184,5804.580183368184,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,453,5765.08878880489,5765.08878880489,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,454,5799.174682322664,5799.174682322664,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,455,5813.555573427699,5813.555573427699,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,456,5857.739102460994,5857.739102460994,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,457,5829.542062087824,5829.542062087824,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,458,5827.742319446678,5827.742319446678,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,459,5850.914910728648,5850.914910728648,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,460,5847.449573749397,5847.449573749397,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,461,5819.20846067235,5819.20846067235,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,462,5740.504905903169,5740.504905903169,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,463,5804.002251889979,5804.002251889979,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,464,5822.653691491073,5822.653691491073,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,465,5754.813253981019,5754.813253981019,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,466,5767.077529354994,5767.077529354994,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,467,5845.817275213125,5845.817275213125,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,468,5815.295480135113,5815.295480135113,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,469,5772.854753096349,5772.854753096349,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,470,5804.006273122084,5804.006273122084,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,471,5797.505870998874,5797.505870998874,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,472,5775.155541257842,5775.155541257842,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,473,5783.397136882741,5783.397136882741,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,474,5749.106160527585,5749.106160527585,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,475,5779.829178060158,5779.829178060158,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,476,5786.874055010455,5786.874055010455,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,477,5769.887727199614,5769.887727199614,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,478,5755.6675245295155,5755.6675245295155,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,479,5735.6885957857485,5735.6885957857485,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,480,5790.585491394563,5790.585491394563,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,481,5814.056618948046,5814.056618948046,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,482,5811.815345021715,5811.815345021715,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,483,5784.417243043268,5784.417243043268,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,484,5800.827891265884,5800.827891265884,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,485,5777.044394402445,5777.044394402445,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,486,5784.36737976516,5784.36737976516,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,487,5809.553482387003,5809.553482387003,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,488,5760.911532893679,5760.911532893679,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,489,5771.395045842046,5771.395045842046,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,490,5802.272800386038,5802.272800386038,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,491,5808.273122084607,5808.273122084607,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,492,5777.419173234679,5777.419173234679,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,493,5759.474344539167,5759.474344539167,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,494,5748.305452790735,5748.305452790735,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,495,5764.193179990349,5764.193179990349,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,496,5777.4651761299665,5777.4651761299665,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,497,5796.177577609779,5796.177577609779,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,498,5804.9425768055335,5804.9425768055335,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,499,5824.470805854914,5824.470805854914,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,500,5777.916197522921,5777.916197522921,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,501,5692.349364645327,5708.0429467588865,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,502,5734.314460350652,5797.60061122728,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,503,5798.679105677979,5942.414186906868,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,504,5761.836255428663,6016.1561846549785,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,505,5716.822904938073,6111.4571336657555,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,506,5718.890139938877,6288.0104552034745,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,507,5722.511018175969,6496.462763390703,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,508,5741.517773845906,6516.35708541097,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,509,5738.6368023162295,6503.294354190124,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,510,5715.902525333762,6452.480295962683,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,511,5726.324593855557,6417.733955283899,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,512,5722.4424963808915,6354.388451021393,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,513,5743.322985362715,6293.534019623613,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,514,5790.06594820653,6245.242560720605,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,515,5796.980698085894,6137.999356602863,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,516,5760.599646131574,6097.690204278591,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,517,5752.712079781245,6090.157310599968,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,518,5773.698890139939,6114.53241113077,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,519,5773.159723339231,6003.9506192697445,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,520,5748.040373170339,5879.889335692456,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,521,5821.305131092166,5862.121602058871,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,522,5785.706771754865,5742.944024449092,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,523,5742.318803281325,5623.289689560881,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,524,5702.845906385716,5518.540131896413,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,525,5711.545279073508,5469.660608010295,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,526,5715.073990670741,5420.34260897539,0,504,522,501,503,5781.75354672672
FB2316-baseline,5,13,527,5720.2128036030235,5440.525494611549,0,504,522,501,503,5781.75354672672
