Session,Case,Frame,RecipePeak1Parent,RecipePeak2Parent,SupportState,Outcome,PreviousCandidates,MinimumPreviousHistoryFrames,MarkerDistanceUm,SaddleDropFraction
M401-01-baseline-awake,crossing_pair,120,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,121,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,122,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,123,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,124,4,4,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,125,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,126,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,127,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,128,4,4,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,129,2,2,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,130,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,131,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,132,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,133,4,4,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,134,5,5,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,135,5,5,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,136,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,137,2,2,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,138,4,4,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,139,5,5,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,140,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,141,2,2,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,142,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,143,2,2,recipe_peaks_in_one_native_candidate,insufficient_history,2,1,NaN,NaN
M401-01-baseline-awake,crossing_pair,144,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,145,2,2,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,146,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,147,4,4,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,148,5,5,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,149,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,150,5,5,recipe_peaks_in_one_native_candidate,insufficient_history,2,1,NaN,NaN
M401-01-baseline-awake,crossing_pair,151,5,5,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,152,6,6,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,153,4,4,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,154,5,5,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,155,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,156,4,4,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,157,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,158,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,159,4,4,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,160,3,3,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,161,2,1,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,162,4,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,163,5,4,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,164,3,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,165,3,1,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,166,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,167,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,168,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,169,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,170,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,171,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,172,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,173,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,174,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,175,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,176,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,177,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,178,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,179,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
M401-01-baseline-awake,crossing_pair,180,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,101,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,102,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,103,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,104,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,105,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,106,0,1,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,107,0,2,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,108,0,2,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,109,0,3,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,110,0,2,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,111,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,112,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,113,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,114,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,115,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,116,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,117,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,118,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,119,1,4,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,120,3,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,121,3,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,122,2,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,123,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,124,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,125,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,126,1,2,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,127,1,1,recipe_peaks_in_one_native_candidate,insufficient_history,2,1,NaN,NaN
FB2312-baseline-awake,separate_pair,128,1,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,129,1,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,130,1,2,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,131,1,2,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,132,1,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,133,1,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,134,1,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,135,1,4,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,136,1,4,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,137,1,4,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,138,1,4,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,139,1,4,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,140,2,5,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,141,1,2,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,142,2,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,143,2,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,144,1,2,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,145,1,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,146,1,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,147,1,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,148,1,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,149,1,2,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,150,1,2,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,151,1,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,152,1,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,153,1,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,154,1,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,155,1,2,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,156,1,2,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,157,1,2,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,158,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,159,2,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,160,2,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,161,4,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,162,3,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,163,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,164,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,165,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,166,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,167,0,3,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,168,0,2,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,169,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,170,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,171,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,172,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,173,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,174,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,175,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,176,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,177,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,178,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,179,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,separate_pair,180,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,101,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,102,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,103,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,104,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,105,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,106,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,107,0,2,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,108,0,3,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,109,0,3,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,110,0,1,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,111,0,2,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,112,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,113,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,114,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,115,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,116,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,117,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,118,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,119,1,4,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,120,3,5,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,121,3,5,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,122,2,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,123,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,124,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,125,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,126,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,0,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,127,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,128,1,1,recipe_peaks_in_one_native_candidate,insufficient_history,2,1,NaN,NaN
FB2312-baseline-awake,approach_pair,129,2,2,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,130,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,131,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,132,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,133,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,134,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,135,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,136,1,1,recipe_peaks_in_one_native_candidate,insufficient_history,2,1,NaN,NaN
FB2312-baseline-awake,approach_pair,137,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,138,2,2,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,139,2,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,140,3,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,141,1,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,142,2,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,143,2,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,144,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,145,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,146,1,1,recipe_peaks_in_one_native_candidate,insufficient_history,2,1,NaN,NaN
FB2312-baseline-awake,approach_pair,147,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,148,2,2,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,149,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,150,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,151,2,2,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,152,2,2,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,153,2,2,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,154,1,1,recipe_peaks_in_one_native_candidate,insufficient_history,2,1,NaN,NaN
FB2312-baseline-awake,approach_pair,155,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,156,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,157,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,158,1,1,recipe_peaks_in_one_native_candidate,not_a_two_parent_contact,1,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,159,2,4,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,160,2,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,161,4,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,162,3,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,163,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,164,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,165,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,166,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,167,0,3,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,168,0,2,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,169,0,3,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2312-baseline-awake,approach_pair,170,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
